id,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,6928.0,8142.0,7698.0,7476.0,5366.0,2462.0,1186.0,27.0,56.0,86.0,114.0,122.0,120.0,102.0,142.0,354.0,506.0,570.0,526.0,456.0,336.0,12.134,29.906,43.137,50.279,47.624,38.583,26.069,162.282,349.18,529.089,680.163,721.758,718.365,597.633
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,6790.0,5446.0,7650.0,8836.0,3524.0,2744.0,1618.0,24.0,50.0,78.0,98.0,100.0,98.0,80.0,128.0,324.0,474.0,460.0,432.0,370.0,232.0,11.079,25.619,37.348,41.406,40.225,36.334,24.207,160.278,341.668,536.654,632.611,677.946,665.427,497.881
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,6650.0,8840.0,7922.0,7566.0,3672.0,1506.0,584.0,26.0,60.0,106.0,138.0,142.0,104.0,60.0,186.0,560.0,774.0,804.0,660.0,356.0,188.0,10.972,32.294,48.339,54.339,48.264,28.726,14.212,179.39,413.399,766.6,946.052,980.037,691.621,359.474
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_bromide_1_smi1_1_s_1,7850.0,9710.0,8678.0,12710.0,9314.0,4306.0,2604.0,38.0,78.0,136.0,146.0,192.0,218.0,204.0,214.0,516.0,720.0,860.0,928.0,898.0,980.0,14.169,34.803,51.54,63.809,76.59,68.097,55.451,229.8,502.93,863.454,925.604,1183.942,1358.728,1288.92
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,7758.0,11566.0,9184.0,8850.0,5792.0,2730.0,1140.0,29.0,64.0,112.0,136.0,138.0,140.0,114.0,190.0,538.0,714.0,762.0,710.0,586.0,372.0,12.46,33.683,51.585,57.314,52.779,42.849,27.171,180.176,410.138,733.53,866.05,865.192,858.626,654.84
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,6770.0,5456.0,8386.0,9178.0,3978.0,3202.0,1858.0,32.0,64.0,110.0,136.0,194.0,166.0,182.0,174.0,430.0,626.0,722.0,740.0,722.0,506.0,11.945,28.259,42.615,54.22,56.56,53.316,42.942,193.667,414.227,700.921,834.064,1180.097,1043.694,1032.879
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,6626.0,6772.0,8682.0,6440.0,3068.0,1560.0,600.0,35.0,68.0,126.0,164.0,272.0,212.0,240.0,194.0,484.0,726.0,920.0,936.0,800.0,456.0,10.954,28.723,45.409,60.439,60.976,47.209,32.438,198.453,411.151,725.442,973.299,1568.258,1224.582,1217.04
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,6858.0,6708.0,8182.0,10512.0,6592.0,3272.0,1924.0,35.0,72.0,124.0,144.0,190.0,208.0,196.0,196.0,484.0,702.0,844.0,906.0,792.0,684.0,13.038,32.564,48.653,60.435,70.218,60.552,44.221,214.104,465.486,786.907,908.976,1176.66,1269.648,1207.408
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,7084.0,8588.0,9462.0,12408.0,8568.0,4322.0,2770.0,45.0,90.0,166.0,206.0,278.0,348.0,318.0,256.0,638.0,906.0,1166.0,1344.0,1368.0,1308.0,15.112,39.021,60.513,79.723,97.067,91.465,73.731,257.719,547.259,967.224,1198.578,1648.87,2053.699,1850.851
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6500.0,5986.0,8616.0,6394.0,2900.0,1538.0,426.0,30.0,62.0,110.0,156.0,224.0,160.0,118.0,178.0,486.0,744.0,910.0,752.0,496.0,238.0,10.775,28.476,44.739,59.756,56.959,38.788,19.102,179.431,391.416,684.829,955.656,1316.837,960.866,625.944
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,6768.0,7268.0,9136.0,8514.0,3552.0,2372.0,806.0,30.0,64.0,116.0,164.0,248.0,174.0,104.0,194.0,568.0,864.0,1060.0,848.0,436.0,126.0,11.753,31.5,49.196,65.82,65.498,43.24,19.279,183.987,411.728,749.879,1035.605,1483.728,1004.796,566.39
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,6992.0,8400.0,9940.0,10892.0,7618.0,4154.0,2486.0,43.0,86.0,152.0,202.0,262.0,340.0,324.0,238.0,598.0,854.0,1114.0,1300.0,1304.0,1086.0,15.082,39.425,60.669,78.978,91.553,90.3,70.939,237.371,501.885,839.55,1110.037,1476.168,1905.81,1798.451
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,7584.0,10860.0,11724.0,14372.0,15270.0,12516.0,7916.0,50.0,106.0,172.0,246.0,286.0,352.0,420.0,278.0,720.0,1094.0,1362.0,1558.0,1804.0,1812.0,20.624,52.98,82.138,106.042,124.126,141.786,136.88,290.622,637.095,1008.714,1409.783,1671.817,2101.98,2488.263
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,6514.0,7188.0,7888.0,4800.0,2096.0,844.0,220.0,23.0,52.0,94.0,124.0,108.0,76.0,38.0,158.0,480.0,714.0,608.0,412.0,224.0,86.0,9.471,27.435,43.291,42.655,31.508,18.197,7.018,154.551,352.342,655.115,833.526,711.611,475.258,214.789
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,7542.0,10000.0,9690.0,7324.0,4418.0,2318.0,900.0,30.0,60.0,102.0,140.0,196.0,148.0,134.0,162.0,410.0,614.0,728.0,660.0,532.0,344.0,11.647,29.842,45.374,55.747,54.284,41.882,25.935,174.795,360.639,585.182,829.189,1132.087,899.792,726.748
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,6822.0,5514.0,7778.0,9516.0,3688.0,2952.0,1874.0,26.0,54.0,94.0,114.0,116.0,114.0,102.0,148.0,376.0,546.0,532.0,502.0,446.0,278.0,11.134,26.257,39.404,44.919,42.846,39.298,27.577,175.142,367.956,648.382,731.083,787.058,780.763,642.129
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,7466.0,10084.0,9796.0,6512.0,2644.0,972.0,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,172.0,440.0,684.0,856.0,782.0,504.0,162.0,10.336,27.119,43.479,57.537,54.992,35.266,15.568,179.979,363.83,644.452,935.089,1508.605,1052.568,784.08
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,6928.0,5568.0,8710.0,12624.0,6634.0,4556.0,3716.0,37.0,76.0,128.0,148.0,202.0,228.0,230.0,204.0,500.0,726.0,892.0,992.0,960.0,862.0,14.144,34.037,50.433,63.946,75.488,72.337,65.419,227.256,496.156,820.632,943.203,1269.87,1443.148,1410.264
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6540.0,5254.0,8166.0,7140.0,2986.0,2124.0,842.0,29.0,58.0,98.0,130.0,188.0,148.0,146.0,156.0,394.0,596.0,686.0,662.0,548.0,278.0,10.553,25.736,39.551,50.578,50.471,42.274,25.814,182.662,382.825,635.197,802.648,1159.517,939.758,863.283
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,6472.0,6202.0,8102.0,5174.0,2330.0,982.0,282.0,29.0,60.0,112.0,148.0,208.0,146.0,98.0,178.0,486.0,744.0,834.0,688.0,432.0,198.0,9.639,26.381,41.985,51.19,46.732,29.053,14.08,179.19,391.037,735.159,940.067,1261.319,869.839,506.352
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6954.0,8362.0,9476.0,9068.0,5438.0,3170.0,1760.0,34.0,68.0,116.0,148.0,208.0,178.0,198.0,184.0,454.0,656.0,790.0,796.0,782.0,618.0,13.217,33.937,50.977,63.128,65.202,56.769,45.613,198.557,406.529,654.098,854.674,1191.723,1096.675,1164.986
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,6916.0,8580.0,9926.0,9832.0,6110.0,3198.0,1572.0,44.0,86.0,162.0,218.0,326.0,374.0,384.0,248.0,628.0,924.0,1244.0,1458.0,1430.0,1014.0,13.77,37.228,59.251,79.413,91.47,84.761,64.41,242.555,500.741,879.815,1227.68,1864.976,2114.799,2035.779
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,8716.0,16396.0,13708.0,8552.0,3442.0,972.0,198.0,31.0,60.0,112.0,152.0,252.0,156.0,198.0,172.0,436.0,668.0,812.0,762.0,552.0,198.0,11.921,31.695,50.593,63.486,61.109,35.08,19.028,171.05,341.856,592.254,874.996,1390.765,913.968,958.32
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,6666.0,7950.0,7400.0,7594.0,4522.0,2118.0,948.0,27.0,60.0,102.0,130.0,142.0,110.0,80.0,176.0,486.0,664.0,732.0,648.0,438.0,276.0,11.0,30.554,43.427,50.848,47.997,33.586,20.155,186.822,415.323,733.683,883.49,993.064,758.414,501.312
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,7406.0,9450.0,10770.0,13880.0,14828.0,11726.0,7510.0,50.0,106.0,170.0,240.0,286.0,362.0,434.0,276.0,710.0,1078.0,1362.0,1590.0,1864.0,1882.0,20.023,50.915,78.193,102.61,122.019,139.406,136.833,295.215,654.619,1033.638,1413.114,1693.391,2193.864,2584.892
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,7422.0,12072.0,12684.0,14366.0,14536.0,12408.0,7812.0,54.0,116.0,198.0,288.0,412.0,420.0,510.0,328.0,894.0,1380.0,1860.0,2112.0,2340.0,2256.0,20.284,56.589,88.975,120.332,144.878,154.932,151.049,320.638,715.234,1174.583,1752.315,2511.424,2626.176,3044.172
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6796.0,6644.0,8578.0,8972.0,5830.0,3060.0,1666.0,32.0,66.0,108.0,134.0,162.0,170.0,160.0,174.0,432.0,624.0,732.0,746.0,676.0,534.0,12.89,32.263,47.854,57.669,61.312,54.449,40.288,192.393,413.927,658.125,809.584,984.947,1039.063,963.82
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,6786.0,5490.0,8450.0,9518.0,4060.0,3326.0,1982.0,33.0,66.0,118.0,144.0,202.0,176.0,204.0,184.0,456.0,662.0,760.0,790.0,782.0,540.0,11.972,28.578,43.643,55.976,57.87,55.204,45.318,201.099,427.371,756.785,883.3,1234.653,1112.542,1162.515
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,6826.0,6440.0,8114.0,9430.0,3840.0,2794.0,1570.0,25.0,54.0,88.0,116.0,122.0,110.0,76.0,148.0,404.0,584.0,620.0,530.0,376.0,200.0,11.612,28.756,42.426,49.836,47.277,38.219,22.825,166.781,363.737,602.872,764.111,816.369,724.563,468.445
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6822.0,6940.0,8114.0,9148.0,5286.0,3070.0,2048.0,30.0,62.0,98.0,118.0,126.0,138.0,142.0,160.0,392.0,546.0,588.0,604.0,618.0,534.0,12.6,31.172,44.997,51.33,51.94,48.94,40.59,188.044,397.839,617.13,713.313,797.934,899.437,889.779
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_chloride_1_smi1_1_s_1,8730.0,17626.0,13946.0,7812.0,3060.0,648.0,162.0,30.0,60.0,114.0,156.0,270.0,108.0,162.0,180.0,474.0,732.0,900.0,720.0,432.0,162.0,11.756,33.043,52.626,63.565,60.147,24.44,15.568,168.802,345.656,619.396,924.858,1537.101,605.88,784.08
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6790.0,6870.0,9318.0,9364.0,6382.0,3438.0,1836.0,39.0,78.0,138.0,194.0,250.0,310.0,260.0,216.0,554.0,812.0,1052.0,1164.0,1036.0,722.0,13.591,34.923,54.33,71.876,81.203,76.313,53.224,223.533,469.786,788.076,1107.105,1470.184,1799.707,1456.701
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,6852.0,8096.0,6856.0,8770.0,6474.0,2494.0,1182.0,31.0,66.0,116.0,138.0,168.0,176.0,102.0,188.0,482.0,680.0,812.0,796.0,588.0,442.0,12.155,31.72,46.01,55.011,60.656,47.536,26.706,196.411,433.535,774.861,890.13,1048.389,1132.856,595.79
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,7142.0,11386.0,11616.0,14026.0,10446.0,5310.0,2952.0,54.0,110.0,210.0,294.0,442.0,582.0,486.0,334.0,900.0,1326.0,1968.0,2412.0,2190.0,1692.0,16.789,48.469,77.174,108.243,140.468,134.006,95.521,307.338,662.282,1185.554,1711.168,2692.473,3420.288,2653.443
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6662.0,5436.0,8052.0,9640.0,5124.0,3174.0,2064.0,33.0,68.0,116.0,142.0,174.0,192.0,180.0,184.0,462.0,682.0,778.0,818.0,776.0,612.0,12.219,30.42,45.803,55.389,60.778,56.739,45.357,209.748,451.406,756.914,894.515,1101.998,1244.32,1106.851
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,7490.0,8308.0,11260.0,15958.0,15176.0,12502.0,9220.0,51.0,108.0,172.0,242.0,292.0,374.0,456.0,280.0,718.0,1090.0,1388.0,1642.0,1952.0,1992.0,20.964,51.875,79.162,104.714,126.349,149.101,154.654,306.119,673.953,1058.022,1444.439,1769.429,2327.305,2768.552
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_fluoride_1_smi1_1_s_1,7454.0,11210.0,11718.0,16014.0,16458.0,12714.0,8304.0,60.0,126.0,222.0,318.0,414.0,534.0,546.0,354.0,936.0,1416.0,1908.0,2292.0,2508.0,2520.0,21.244,57.859,90.908,123.191,153.997,169.543,159.71,349.869,757.403,1303.447,1855.485,2523.051,3250.989,3208.632
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,6702.0,6592.0,8728.0,7516.0,4540.0,2454.0,1336.0,34.0,68.0,116.0,148.0,208.0,178.0,198.0,184.0,454.0,656.0,790.0,796.0,782.0,618.0,12.266,30.92,46.776,60.228,61.17,52.167,41.482,193.269,412.295,683.664,851.916,1167.549,1067.272,1087.582
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,6502.0,7570.0,7374.0,5170.0,2038.0,678.0,216.0,27.0,58.0,114.0,142.0,198.0,88.0,66.0,184.0,520.0,770.0,814.0,578.0,306.0,156.0,9.268,27.066,41.728,48.975,41.334,18.71,10.249,176.108,382.077,799.714,933.896,1241.762,545.147,342.54
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,6766.0,6690.0,9310.0,8952.0,5454.0,3186.0,1592.0,37.0,74.0,132.0,158.0,236.0,214.0,232.0,206.0,506.0,734.0,900.0,952.0,976.0,808.0,12.933,33.327,50.986,64.147,71.456,64.36,52.301,214.93,453.744,769.767,946.148,1376.24,1325.391,1348.7
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-itcn_1_smi1_1_s_1,7060.0,7214.0,9586.0,11750.0,7296.0,4614.0,2978.0,39.0,78.0,138.0,194.0,250.0,310.0,260.0,216.0,554.0,812.0,1052.0,1164.0,1036.0,722.0,14.529,35.886,55.184,73.64,84.409,82.127,62.036,227.942,473.764,799.771,1123.243,1502.606,1834.523,1477.108
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,6812.0,6666.0,8776.0,8954.0,6186.0,3190.0,1730.0,33.0,68.0,118.0,150.0,176.0,184.0,160.0,186.0,470.0,688.0,798.0,788.0,678.0,528.0,12.917,32.655,49.43,59.809,63.191,56.013,40.314,199.825,425.031,717.217,906.408,1064.127,1114.487,998.684
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6592.0,7090.0,8374.0,7670.0,3140.0,1794.0,618.0,26.0,58.0,100.0,138.0,146.0,118.0,68.0,170.0,500.0,730.0,792.0,610.0,362.0,166.0,11.207,30.929,47.761,57.468,49.6,33.285,14.997,168.875,381.828,664.569,901.171,938.024,745.073,405.256
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,6714.0,6592.0,8870.0,7418.0,4558.0,2438.0,1300.0,33.0,66.0,114.0,146.0,202.0,166.0,170.0,180.0,446.0,644.0,764.0,738.0,700.0,560.0,12.141,30.438,46.267,59.253,59.44,49.24,37.919,191.168,403.574,674.6,849.861,1148.791,1029.009,960.721
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,6578.0,5426.0,7208.0,8284.0,4570.0,2270.0,1304.0,32.0,66.0,114.0,140.0,168.0,182.0,162.0,180.0,454.0,670.0,754.0,774.0,698.0,538.0,11.278,28.688,43.464,51.346,54.369,47.185,35.249,198.844,435.254,740.971,885.057,1053.953,1151.934,934.328
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6652.0,8876.0,7844.0,7974.0,3878.0,1578.0,694.0,28.0,64.0,116.0,148.0,168.0,122.0,86.0,200.0,594.0,834.0,912.0,772.0,450.0,250.0,11.164,33.126,49.961,57.387,53.555,32.432,18.145,189.07,437.879,831.924,990.128,1155.329,784.357,499.03
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,6778.0,8958.0,6906.0,7318.0,3566.0,1110.0,576.0,25.0,56.0,102.0,124.0,128.0,86.0,60.0,170.0,480.0,666.0,684.0,538.0,322.0,200.0,10.665,29.751,45.002,48.316,43.297,23.314,13.656,163.898,370.105,713.622,785.328,851.639,537.058,348.33
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,6640.0,5326.0,8086.0,9642.0,5504.0,3230.0,2220.0,37.0,76.0,136.0,156.0,188.0,218.0,222.0,212.0,524.0,748.0,850.0,926.0,970.0,914.0,12.661,32.268,48.943,58.844,65.247,62.931,54.871,223.63,489.359,866.058,959.56,1144.066,1360.926,1325.973
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,6572.0,6512.0,9150.0,8010.0,4412.0,2300.0,1124.0,39.0,80.0,152.0,198.0,294.0,264.0,268.0,238.0,636.0,990.0,1230.0,1228.0,1064.0,722.0,11.979,32.818,53.235,70.991,74.098,60.701,45.631,229.985,509.853,959.744,1225.202,1774.709,1578.119,1428.818
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,7986.0,11770.0,10954.0,10350.0,6260.0,3474.0,1592.0,30.0,60.0,102.0,140.0,196.0,148.0,134.0,162.0,410.0,614.0,728.0,660.0,532.0,344.0,13.266,32.903,49.698,61.211,60.97,48.206,33.13,174.905,354.822,567.904,811.724,1124.92,918.907,751.172
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,6916.0,5696.0,8338.0,11776.0,7040.0,4474.0,3716.0,38.0,78.0,134.0,160.0,194.0,222.0,224.0,212.0,522.0,742.0,882.0,946.0,962.0,920.0,14.269,34.533,50.921,63.366,71.487,71.112,66.972,229.357,499.879,848.293,995.253,1194.257,1402.506,1345.825
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-oh_1_smi1_1_s_1,6750.0,6892.0,7392.0,6886.0,4892.0,2196.0,1148.0,26.0,54.0,84.0,112.0,116.0,110.0,86.0,138.0,346.0,494.0,546.0,484.0,398.0,286.0,11.302,28.051,40.586,46.329,42.302,34.074,22.98,165.211,345.412,533.011,700.192,729.994,703.755,529.329
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,7194.0,8166.0,10316.0,13540.0,13064.0,10656.0,6984.0,50.0,106.0,176.0,244.0,286.0,362.0,438.0,282.0,730.0,1112.0,1358.0,1594.0,1890.0,1920.0,18.85,48.815,76.198,97.973,114.491,131.165,131.367,301.321,664.482,1090.359,1454.696,1751.487,2266.246,2650.533
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,7834.0,11720.0,10194.0,10188.0,6846.0,3278.0,1438.0,36.0,72.0,130.0,152.0,224.0,186.0,210.0,202.0,494.0,708.0,842.0,858.0,900.0,786.0,13.208,33.972,51.716,63.571,69.933,58.012,47.459,209.128,440.727,764.724,922.102,1313.734,1156.527,1201.564
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,6622.0,5268.0,7966.0,9220.0,5086.0,3034.0,1996.0,34.0,70.0,116.0,130.0,160.0,186.0,194.0,186.0,452.0,636.0,724.0,806.0,828.0,754.0,12.441,31.044,45.746,53.821,60.109,57.599,49.216,206.518,453.775,741.642,809.652,994.726,1170.53,1154.161
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,7550.0,10428.0,8930.0,7610.0,4106.0,1938.0,838.0,30.0,60.0,106.0,128.0,176.0,126.0,144.0,166.0,410.0,588.0,638.0,600.0,588.0,444.0,11.042,28.751,43.072,48.982,46.796,37.067,28.961,182.618,372.759,639.723,794.383,1094.268,799.043,809.905
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,6794.0,6760.0,8170.0,7998.0,5900.0,2948.0,1836.0,30.0,62.0,98.0,120.0,128.0,138.0,132.0,160.0,390.0,536.0,606.0,598.0,582.0,510.0,12.697,31.343,45.169,52.506,52.398,48.162,38.26,182.712,388.988,603.271,727.639,777.215,865.081,809.744
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,6542.0,6166.0,9720.0,7442.0,4054.0,2090.0,740.0,37.0,76.0,142.0,194.0,296.0,254.0,260.0,224.0,608.0,974.0,1224.0,1196.0,938.0,502.0,11.884,32.17,52.765,72.452,76.014,60.045,37.163,214.974,479.238,881.65,1173.991,1731.775,1496.144,1341.56
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,6816.0,7330.0,8514.0,10242.0,6064.0,3112.0,1984.0,40.0,80.0,150.0,190.0,238.0,296.0,272.0,230.0,580.0,822.0,998.0,1130.0,1128.0,926.0,12.974,34.119,53.01,66.88,74.376,69.954,55.775,238.641,492.435,898.113,1120.076,1487.175,1801.357,1541.623
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,7038.0,7094.0,8292.0,10478.0,6666.0,4010.0,2892.0,32.0,66.0,104.0,130.0,140.0,150.0,156.0,170.0,416.0,576.0,656.0,660.0,672.0,608.0,13.925,33.331,47.604,56.765,58.5,56.811,50.334,191.47,410.524,637.556,778.851,856.084,934.906,926.284
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,7586.0,9660.0,12552.0,15886.0,14732.0,12992.0,9020.0,54.0,112.0,188.0,268.0,368.0,418.0,530.0,300.0,774.0,1200.0,1566.0,1848.0,2198.0,2246.0,21.048,53.562,84.076,114.046,138.59,160.068,165.176,310.129,671.794,1082.465,1546.652,2127.469,2518.88,3095.094
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,7764.0,11652.0,11894.0,10438.0,6546.0,3298.0,1128.0,41.0,80.0,150.0,212.0,320.0,356.0,342.0,230.0,592.0,894.0,1208.0,1374.0,1220.0,702.0,13.782,36.931,59.463,80.567,92.307,81.952,52.006,225.252,458.593,799.284,1169.957,1780.846,2030.116,1806.024
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,6586.0,5548.0,7914.0,8472.0,4662.0,2530.0,1438.0,36.0,72.0,130.0,152.0,224.0,186.0,210.0,202.0,494.0,708.0,842.0,858.0,900.0,786.0,11.58,29.247,44.703,57.638,60.633,51.669,47.459,219.472,461.277,826.337,965.291,1389.046,1237.839,1201.564
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6764.0,7980.0,8266.0,11064.0,7206.0,3360.0,1956.0,37.0,80.0,138.0,160.0,222.0,264.0,180.0,232.0,612.0,850.0,1108.0,1274.0,976.0,740.0,13.379,37.064,53.536,67.16,81.942,68.998,45.263,237.764,539.596,922.657,1101.988,1463.852,1733.808,1114.128
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,7806.0,12136.0,8984.0,7572.0,3728.0,1012.0,342.0,26.0,54.0,96.0,124.0,180.0,76.0,84.0,156.0,410.0,606.0,668.0,512.0,336.0,192.0,10.996,29.057,44.051,51.125,47.402,21.708,14.21,157.152,336.48,585.237,755.379,1085.171,452.839,462.924
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1,6634.0,6344.0,8002.0,8198.0,3424.0,2266.0,1090.0,25.0,54.0,88.0,116.0,122.0,110.0,76.0,148.0,404.0,584.0,620.0,530.0,376.0,200.0,10.945,28.186,41.872,48.736,45.031,35.185,19.611,171.958,368.123,608.101,767.895,835.598,751.808,502.811
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,7616.0,10264.0,9744.0,8528.0,5266.0,2814.0,1240.0,30.0,60.0,100.0,134.0,196.0,158.0,156.0,160.0,400.0,598.0,728.0,700.0,584.0,342.0,11.998,30.27,45.359,56.354,57.106,47.134,31.119,184.675,376.732,598.822,819.074,1173.595,985.817,918.851
