id,Z-0_FR_AA,Z-1_FR_AA,Z-2_FR_AA,Z-3_FR_AA,Z-4_FR_AA,Z-5_FR_AA,Z-6_FR_AA,I-0_FR_AA,I-1_FR_AA,I-2_FR_AA,I-3_FR_AA,I-4_FR_AA,I-5_FR_AA,I-6_FR_AA,T-0_FR_AA,T-1_FR_AA,T-2_FR_AA,T-3_FR_AA,T-4_FR_AA,T-5_FR_AA,T-6_FR_AA,S-0_FR_AA,S-1_FR_AA,S-2_FR_AA,S-3_FR_AA,S-4_FR_AA,S-5_FR_AA,S-6_FR_AA,chi-0_FR_AA,chi-1_FR_AA,chi-2_FR_AA,chi-3_FR_AA,chi-4_FR_AA,chi-5_FR_AA,chi-6_FR_AA
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,41.0,215.1,436.8,1164.2,1572.9,812.8,728.2,41.0,82.0,152.0,196.0,250.0,326.0,300.0,41.0,135.7,220.9,288.4,391.3,468.1,441.3,41.0,101.861,187.57,259.099,336.322,406.451,370.915,41.0,83.057,154.401,197.807,252.549,331.143,305.593
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,29.0,159.2,504.7,1116.5,580.7,517.6,270.0,29.0,58.0,100.0,138.0,190.0,136.0,108.0,29.0,87.0,139.7,229.0,248.9,188.5,151.7,29.0,71.073,130.686,192.207,228.268,179.64,133.028,29.0,58.712,101.089,139.455,192.316,140.274,109.306
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,49.0,251.9,482.6,1064.0,2250.2,1042.4,1043.7,49.0,98.0,182.0,232.0,316.0,412.0,406.0,49.0,163.4,257.2,343.2,493.6,571.8,631.7,49.0,121.752,220.893,299.336,427.172,511.322,511.866,49.0,99.199,184.554,234.161,319.525,418.334,414.465
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,39.0,211.5,481.1,1623.5,1706.9,896.3,495.0,39.0,78.0,150.0,210.0,324.0,288.0,270.0,39.0,137.1,225.3,365.4,478.8,459.0,391.5,39.0,98.919,192.034,293.555,443.819,379.532,312.093,39.0,79.111,151.315,211.679,330.498,292.594,271.179
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,61.0,285.8,575.2,1321.4,2100.3,1783.6,1651.6,61.0,126.0,220.0,314.0,402.0,534.0,600.0,61.0,183.3,315.0,446.0,595.0,736.2,850.8,61.0,152.481,271.999,398.814,524.718,667.159,749.51,61.0,127.315,222.433,316.891,408.318,543.784,607.889
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,35.0,196.9,621.0,1113.7,1241.2,810.9,526.2,35.0,70.0,130.0,168.0,244.0,208.0,190.0,35.0,115.2,179.2,282.3,341.3,296.0,338.5,35.0,87.686,165.846,231.855,308.71,269.084,247.434,35.0,71.215,132.126,170.333,248.5,214.558,193.473
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,36.0,201.9,325.7,1764.9,760.3,692.1,444.7,36.0,70.0,128.0,166.0,278.0,226.0,278.0,36.0,119.2,174.0,299.2,354.8,395.0,362.8,36.0,89.032,147.682,249.453,329.692,307.313,309.18,36.0,70.983,130.62,167.152,281.197,230.406,278.873
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,34.0,182.0,363.5,1100.6,1032.4,606.6,545.0,34.0,68.0,120.0,152.0,230.0,196.0,196.0,34.0,106.7,158.7,250.2,308.7,282.4,325.7,34.0,83.914,147.652,210.188,287.74,257.0,256.914,34.0,68.804,121.543,153.855,232.173,201.246,199.198
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,36.0,181.0,290.7,509.4,1273.7,523.7,524.7,36.0,74.0,122.0,142.0,174.0,198.0,208.0,36.0,105.9,153.5,192.1,243.8,264.6,296.4,36.0,88.368,142.073,175.247,229.493,240.551,261.173,36.0,75.035,124.235,143.646,176.167,202.296,212.373
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,29.0,142.2,267.6,653.2,608.3,453.0,357.9,29.0,60.0,92.0,124.0,134.0,132.0,126.0,29.0,75.5,121.7,166.5,174.8,174.2,167.3,29.0,70.459,113.867,157.903,169.427,165.501,162.044,29.0,60.727,93.234,125.122,135.696,133.781,127.496
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,49.0,238.9,411.2,735.8,1231.9,1316.7,1197.5,49.0,108.0,178.0,252.0,300.0,376.0,412.0,49.0,139.6,238.2,337.6,407.1,514.1,571.0,49.0,125.939,212.149,302.622,366.204,462.803,511.289,49.0,109.452,180.606,254.914,304.169,384.487,420.75
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,38.0,202.4,559.5,1074.5,1274.0,871.5,758.4,38.0,76.0,134.0,160.0,242.0,226.0,260.0,38.0,121.4,173.0,256.2,319.9,324.5,446.1,38.0,93.755,166.482,219.128,305.231,297.033,344.992,38.0,77.029,135.909,161.938,245.192,231.08,265.7
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,34.0,187.8,533.6,1109.9,1061.4,750.3,545.0,34.0,68.0,120.0,152.0,230.0,196.0,196.0,34.0,106.7,158.7,250.2,308.7,282.4,325.7,34.0,84.153,151.16,210.608,288.48,259.863,256.914,34.0,68.809,121.548,153.867,232.179,201.246,199.198
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,56.0,258.1,468.9,776.9,1913.8,1604.7,1383.0,56.0,118.0,202.0,272.0,334.0,414.0,478.0,56.0,164.4,271.6,378.9,475.2,554.2,656.3,56.0,139.745,240.782,333.732,430.926,534.477,599.204,56.0,119.114,204.677,274.495,336.629,418.819,484.76
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,36.0,195.6,471.9,1773.1,920.5,739.6,444.7,36.0,70.0,128.0,166.0,278.0,226.0,278.0,36.0,119.2,174.0,299.2,354.8,395.0,362.8,36.0,89.09,166.53,250.972,350.274,313.399,309.18,36.0,70.725,128.69,167.307,279.072,229.773,278.873
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,55.0,268.5,444.2,673.3,1727.4,1590.6,1331.2,55.0,120.0,202.0,276.0,348.0,460.0,478.0,55.0,162.6,265.2,369.1,493.6,639.1,646.0,55.0,141.071,237.565,329.822,432.836,572.62,585.245,55.0,121.434,205.217,278.923,352.294,471.129,488.695
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,31.0,181.4,355.3,1677.6,712.3,515.2,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,31.0,102.5,159.0,293.5,345.5,301.5,162.0,31.0,77.244,131.598,237.16,322.735,232.87,162.0,31.0,60.953,114.349,157.32,263.626,184.836,162.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,34.0,191.6,597.9,1146.3,1108.9,730.0,503.8,34.0,68.0,120.0,152.0,230.0,196.0,196.0,34.0,106.7,158.7,250.2,308.7,282.4,325.7,34.0,84.845,153.498,213.963,291.182,255.037,251.703,34.0,69.218,121.796,153.891,234.375,201.268,198.242
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1,35.0,186.1,319.9,1158.4,1491.6,802.1,539.1,35.0,70.0,130.0,164.0,238.0,192.0,196.0,35.0,116.4,179.1,281.2,324.4,272.9,358.5,35.0,86.959,151.315,227.614,315.688,256.457,257.834,35.0,71.068,132.665,165.563,240.75,197.54,198.584
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,53.0,236.7,440.7,770.4,1481.2,1462.4,1309.3,53.0,112.0,184.0,248.0,286.0,360.0,440.0,53.0,149.0,245.6,330.8,388.6,479.3,607.3,53.0,131.497,221.448,303.496,365.079,460.113,555.915,53.0,112.956,186.119,249.953,288.171,364.556,445.212
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1,23.0,118.4,217.9,598.9,617.3,320.1,181.8,23.0,48.0,76.0,92.0,90.0,80.0,72.0,23.0,62.1,102.2,131.8,115.7,106.0,100.7,23.0,56.319,91.938,121.169,120.273,106.809,90.184,23.0,49.048,77.443,93.32,91.458,81.734,73.423
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-oh_1_smi1_1_s_1,73.0,317.9,667.7,957.6,1913.7,2287.1,2252.8,73.0,156.0,256.0,372.0,452.0,600.0,792.0,73.0,198.5,344.0,493.5,600.5,813.0,1071.0,73.0,182.089,311.396,452.52,561.721,751.295,975.901,73.0,157.313,258.474,374.969,455.819,607.111,802.309
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,54.0,245.3,463.2,852.1,1452.7,1332.2,1366.6,54.0,114.0,190.0,252.0,298.0,392.0,498.0,54.0,154.2,251.2,334.7,393.5,523.4,702.3,54.0,133.912,227.246,310.117,373.647,484.376,620.239,54.0,115.23,192.815,254.646,300.495,397.147,505.175
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,33.0,209.0,528.7,1229.7,969.5,488.7,299.5,33.0,70.0,130.0,176.0,252.0,194.0,136.0,33.0,110.5,186.3,302.5,372.9,274.7,208.3,33.0,87.353,158.169,242.408,327.054,241.097,166.348,33.0,70.915,132.107,177.745,255.071,196.796,136.935
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,31.0,168.4,340.4,505.7,1189.2,439.5,356.8,31.0,64.0,112.0,138.0,162.0,172.0,146.0,31.0,94.3,151.0,202.3,239.8,242.8,196.7,31.0,77.469,133.694,173.184,215.398,210.831,177.922,31.0,65.345,114.491,140.089,164.791,177.502,149.595
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,52.0,236.8,518.1,1393.2,1598.2,1558.9,1596.3,52.0,108.0,184.0,260.0,348.0,372.0,474.0,52.0,151.7,252.0,392.0,453.2,520.2,700.0,52.0,128.952,228.484,342.154,449.112,485.815,618.666,52.0,108.91,185.304,261.809,350.333,375.644,478.501
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,25.0,142.1,308.3,698.0,574.6,303.4,212.1,25.0,52.0,86.0,106.0,108.0,106.0,90.0,25.0,70.6,116.2,149.9,141.7,146.2,123.9,25.0,62.914,105.418,140.934,142.661,136.216,109.32,25.0,53.067,88.052,107.911,109.626,108.116,91.918
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,32.0,167.4,263.6,545.3,1047.8,468.1,421.0,32.0,66.0,108.0,134.0,162.0,170.0,160.0,32.0,91.2,139.2,185.4,229.6,232.9,220.0,32.0,78.705,126.706,166.624,211.546,209.977,203.173,32.0,66.87,109.978,135.418,163.674,173.155,163.377
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,57.0,268.6,556.7,1405.3,1538.5,1559.3,1663.3,57.0,118.0,200.0,274.0,374.0,436.0,572.0,57.0,167.2,266.5,399.3,486.5,602.0,858.2,57.0,141.767,247.131,357.443,468.702,560.732,736.652,57.0,118.856,201.484,275.84,375.608,439.477,576.841
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,31.0,156.3,276.3,487.4,1039.9,500.1,389.9,31.0,64.0,106.0,132.0,156.0,160.0,144.0,31.0,89.2,138.5,184.0,224.6,224.8,190.3,31.0,75.869,126.806,164.801,204.899,204.153,181.223,31.0,64.703,107.804,133.851,157.553,162.502,148.282
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,43.0,228.6,444.3,1038.0,2242.1,1509.1,557.6,43.0,88.0,168.0,220.0,302.0,356.0,240.0,43.0,149.9,244.8,341.6,498.3,480.0,385.5,43.0,109.552,204.73,284.983,418.293,474.508,295.178,43.0,89.227,170.381,221.984,306.586,364.133,243.078
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,30.0,174.8,275.6,1664.0,818.9,333.0,162.0,30.0,60.0,114.0,156.0,270.0,108.0,162.0,30.0,105.6,162.3,314.1,328.5,229.5,162.0,30.0,76.184,130.363,234.634,336.589,150.093,162.0,30.0,61.238,116.179,157.791,278.335,109.179,162.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,36.0,198.2,459.3,1166.3,1258.2,657.0,559.1,36.0,72.0,132.0,170.0,250.0,220.0,216.0,36.0,117.2,179.9,283.2,344.3,314.9,378.5,36.0,90.165,164.979,235.871,317.537,282.413,277.834,36.0,73.257,134.043,172.18,254.413,225.718,218.584
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_dft-itcn_1_smi1_1_s_1,28.0,164.9,408.5,625.7,622.6,332.8,256.2,28.0,62.0,108.0,154.0,162.0,134.0,88.0,28.0,82.5,156.0,227.2,234.3,181.7,116.7,28.0,72.759,131.93,188.409,199.457,165.078,113.249,28.0,62.846,109.451,155.992,164.695,136.677,89.352
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,33.0,173.8,528.2,1144.5,827.3,586.5,499.2,33.0,66.0,112.0,140.0,202.0,176.0,192.0,33.0,100.8,146.7,223.8,256.3,255.5,292.6,33.0,80.675,143.083,195.808,247.872,229.481,242.946,33.0,66.963,113.512,141.701,205.244,179.484,196.042
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,30.0,144.1,276.7,601.2,844.6,542.4,330.6,30.0,62.0,100.0,122.0,124.0,122.0,120.0,30.0,85.5,133.0,166.3,169.7,158.5,172.7,30.0,73.554,122.741,156.268,168.426,163.677,155.069,30.0,62.714,101.524,123.192,125.67,124.41,121.597
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,34.0,189.5,306.9,1682.9,779.0,543.8,384.0,34.0,66.0,124.0,158.0,258.0,174.0,234.0,34.0,116.5,173.0,299.0,319.5,318.0,315.0,34.0,84.682,142.611,239.1,300.375,234.687,262.062,34.0,67.301,126.862,160.341,267.255,178.797,234.786
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,53.0,254.8,693.3,1386.3,1334.4,1569.8,1582.3,53.0,110.0,186.0,266.0,362.0,404.0,498.0,53.0,152.5,252.2,393.8,476.5,556.2,731.5,53.0,131.615,234.414,347.193,449.037,518.198,640.611,53.0,110.879,187.255,267.964,363.725,408.359,502.856
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,33.0,190.4,298.9,599.4,1247.4,603.2,357.7,33.0,72.0,132.0,160.0,196.0,210.0,130.0,33.0,112.2,177.2,237.7,304.1,294.1,200.2,33.0,86.826,152.037,197.069,251.994,262.173,165.077,33.0,73.538,135.328,162.649,200.231,219.42,133.92
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,31.0,159.7,269.6,545.1,1014.4,399.9,444.4,31.0,64.0,110.0,130.0,156.0,166.0,156.0,31.0,93.6,143.3,184.9,221.2,231.2,227.9,31.0,76.182,127.577,162.523,201.639,202.482,200.491,31.0,65.088,112.73,131.984,158.244,170.372,159.805
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,33.0,169.9,384.6,1158.7,856.9,588.9,435.8,33.0,66.0,114.0,146.0,202.0,166.0,170.0,33.0,101.7,153.9,235.1,261.2,236.3,266.7,33.0,81.045,145.685,205.458,258.053,223.008,217.365,33.0,66.624,114.951,147.334,202.992,169.176,171.936
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,27.0,150.2,310.3,559.4,751.2,359.4,267.9,27.0,56.0,90.0,104.0,106.0,116.0,110.0,27.0,75.6,117.1,141.0,139.6,156.1,158.7,27.0,67.675,109.735,134.821,142.696,151.104,137.645,27.0,57.001,91.768,105.578,107.168,118.379,111.579
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,29.0,176.9,419.5,772.5,667.3,348.5,243.2,29.0,64.0,110.0,156.0,172.0,148.0,106.0,29.0,84.5,155.7,227.0,247.8,199.3,142.0,29.0,76.081,135.219,195.925,216.747,183.387,130.734,29.0,64.799,111.339,157.541,174.244,149.881,107.033
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,51.0,242.1,442.8,776.8,1292.2,1461.6,1300.3,51.0,112.0,184.0,264.0,314.0,392.0,430.0,51.0,144.9,246.8,352.2,428.2,534.8,595.4,51.0,130.652,222.749,319.045,386.383,488.713,540.267,51.0,113.207,186.632,266.771,318.297,400.024,438.532
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,41.0,215.7,349.6,557.5,1904.2,624.4,709.6,41.0,84.0,152.0,184.0,242.0,276.0,262.0,41.0,131.8,200.7,273.2,364.3,370.7,371.3,41.0,102.298,176.611,227.456,324.375,335.554,330.194,41.0,85.147,155.1,186.351,244.255,280.568,268.968
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,34.0,185.5,309.5,1689.7,923.0,567.6,384.0,34.0,66.0,124.0,158.0,258.0,174.0,234.0,34.0,116.5,173.0,299.0,319.5,318.0,315.0,34.0,83.91,142.831,239.493,322.236,238.322,262.062,34.0,67.072,126.563,159.338,262.972,178.109,234.786
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,28.0,165.3,564.3,1216.1,725.6,421.3,246.4,28.0,56.0,96.0,128.0,182.0,136.0,118.0,28.0,83.7,131.8,215.2,231.2,198.4,159.2,28.0,70.28,128.025,187.458,235.3,177.233,139.195,28.0,56.88,97.031,129.355,184.165,138.14,119.615
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_bromide_1_smi1_1_s_1,36.0,187.8,382.0,1063.8,1643.8,970.8,355.1,36.0,74.0,134.0,182.0,242.0,268.0,180.0,36.0,118.7,197.3,278.2,385.4,367.5,249.0,36.0,90.914,166.338,239.054,336.958,345.128,212.741,36.0,75.118,135.662,183.583,246.693,273.342,181.01
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,26.0,145.8,310.0,1088.6,685.0,252.9,192.8,26.0,54.0,96.0,124.0,180.0,76.0,84.0,26.0,84.9,133.6,224.4,217.9,120.5,121.5,26.0,66.264,120.949,176.413,228.839,104.138,102.235,26.0,55.114,97.257,125.768,185.199,77.332,85.277
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,31.0,161.9,364.8,1210.0,880.7,472.9,404.5,31.0,62.0,114.0,136.0,184.0,134.0,164.0,31.0,103.4,157.1,233.0,228.5,210.8,261.7,31.0,76.84,142.267,195.586,239.06,184.224,203.591,31.0,63.005,116.028,137.934,187.432,137.196,167.047
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,29.0,171.2,347.7,1196.6,724.2,369.6,235.9,29.0,62.0,114.0,152.0,228.0,114.0,106.0,29.0,99.3,157.3,270.6,301.9,180.9,144.2,29.0,76.113,140.632,208.284,278.223,151.162,124.278,29.0,63.378,116.391,154.802,236.353,118.456,108.562
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,39.0,208.2,334.4,546.8,1888.1,628.0,545.9,39.0,80.0,148.0,176.0,226.0,248.0,204.0,39.0,129.1,198.5,267.8,358.0,322.3,285.3,39.0,98.553,172.189,219.61,308.112,299.111,253.853,39.0,81.372,151.562,178.691,229.72,257.538,210.505
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,50.0,224.9,432.4,820.6,1215.0,1235.5,1227.2,50.0,106.0,176.0,244.0,286.0,362.0,438.0,50.0,139.4,236.9,328.7,381.1,487.6,611.0,50.0,123.582,211.18,299.407,353.249,444.461,542.88,50.0,107.193,178.596,246.688,288.766,367.191,445.673
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,29.0,190.5,421.5,632.4,698.9,403.1,216.6,29.0,68.0,128.0,152.0,156.0,144.0,94.0,29.0,99.6,175.7,216.8,229.4,213.3,132.7,29.0,80.565,150.148,186.354,194.444,182.511,115.513,29.0,69.453,130.534,155.596,159.855,148.715,95.206
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,38.0,192.4,415.8,1081.3,1411.0,850.0,554.5,38.0,76.0,136.0,192.0,244.0,298.0,234.0,38.0,118.5,202.7,283.0,386.9,418.0,307.7,38.0,93.393,172.531,252.853,330.347,375.942,284.632,38.0,76.718,137.129,193.438,245.852,302.366,238.477
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,31.0,175.0,426.1,1682.3,640.8,515.2,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,31.0,102.5,159.0,293.5,345.5,301.5,162.0,31.0,76.706,140.855,237.889,312.359,232.87,162.0,31.0,61.18,113.76,157.84,265.876,184.836,162.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,31.0,153.2,274.2,562.7,1096.9,608.0,358.5,31.0,64.0,106.0,128.0,152.0,152.0,138.0,31.0,90.4,137.8,181.4,220.4,201.2,196.2,31.0,76.243,127.061,163.932,207.284,206.167,174.718,31.0,64.829,107.828,129.467,153.98,154.962,140.401
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,54.0,242.0,444.6,761.3,1457.7,1316.2,1349.4,54.0,114.0,184.0,248.0,298.0,392.0,492.0,54.0,148.7,239.2,323.3,394.5,516.5,675.8,54.0,133.237,220.313,301.374,373.937,481.424,611.404,54.0,115.0,186.31,250.048,300.043,396.309,497.234
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,27.0,155.6,317.4,1102.7,612.3,347.6,213.0,27.0,54.0,94.0,126.0,176.0,124.0,92.0,27.0,81.7,131.0,214.3,228.2,173.8,129.5,27.0,67.295,112.634,180.634,221.45,157.196,111.432,27.0,54.958,95.949,127.448,178.533,127.39,93.683
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,30.0,158.6,362.3,700.6,863.3,508.7,332.1,30.0,62.0,104.0,124.0,128.0,136.0,134.0,30.0,88.7,138.4,169.8,172.7,184.5,197.1,30.0,75.238,128.97,164.181,176.822,181.313,167.828,30.0,62.813,106.097,125.674,129.394,138.149,136.025
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,40.0,212.7,481.0,1093.4,1585.6,791.9,613.4,40.0,80.0,144.0,188.0,242.0,316.0,280.0,40.0,127.9,208.2,274.4,378.4,444.4,399.4,40.0,99.763,180.869,250.097,328.165,388.894,338.351,40.0,81.353,145.975,189.81,246.234,322.412,283.206
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-cch_1_smi1_1_s_1,50.0,261.1,565.1,1649.9,2267.3,1358.3,1071.2,50.0,98.0,186.0,266.0,374.0,518.0,486.0,50.0,167.5,285.8,401.8,616.5,774.5,711.0,50.0,124.114,236.289,356.405,515.423,655.405,585.64,50.0,98.95,187.265,267.346,376.628,523.935,492.146
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,57.0,265.8,479.8,1334.0,1511.5,1462.0,1645.6,57.0,118.0,200.0,274.0,374.0,436.0,572.0,57.0,167.2,266.5,399.3,486.5,602.0,858.2,57.0,141.01,237.126,354.524,463.196,544.914,729.814,57.0,119.168,202.636,276.12,376.923,441.732,580.4
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,56.0,264.1,536.6,721.3,1905.6,1484.6,1349.5,56.0,118.0,202.0,276.0,340.0,424.0,502.0,56.0,163.2,271.7,381.8,476.1,589.5,669.8,56.0,140.124,242.916,337.645,436.213,532.029,611.809,56.0,119.342,204.913,278.855,343.605,430.749,511.147
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,24.0,131.7,251.9,706.9,716.5,316.2,161.2,24.0,52.0,94.0,108.0,112.0,72.0,66.0,24.0,79.7,129.8,166.1,147.0,104.3,97.8,24.0,61.908,111.216,142.426,149.773,98.333,80.526,24.0,53.318,96.526,110.521,115.059,74.3,67.705
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,29.0,154.7,284.5,726.0,728.6,341.5,359.0,29.0,60.0,106.0,120.0,122.0,132.0,132.0,29.0,91.1,142.4,169.3,164.1,185.7,201.8,29.0,72.057,125.182,156.166,155.154,165.987,168.573,29.0,61.117,109.039,122.22,123.659,135.401,135.44
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,42.0,234.7,440.5,1182.5,1740.8,977.5,628.2,42.0,88.0,164.0,214.0,298.0,352.0,272.0,42.0,145.6,233.5,323.9,474.9,508.0,413.3,42.0,109.12,199.61,277.043,394.723,441.928,332.738,42.0,89.546,167.007,216.725,305.787,362.883,276.116
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,33.0,176.8,431.4,1160.3,824.5,530.8,416.2,33.0,66.0,114.0,146.0,202.0,166.0,170.0,33.0,101.7,153.9,235.1,261.2,236.3,266.7,33.0,81.917,145.621,205.631,250.425,213.411,214.329,33.0,67.098,115.455,147.783,206.38,169.302,171.581
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,29.0,156.1,309.8,460.8,1010.9,384.7,311.9,29.0,60.0,100.0,120.0,142.0,148.0,130.0,29.0,83.8,129.8,169.3,203.8,210.2,171.3,29.0,71.91,118.681,150.612,188.302,182.621,157.606,29.0,61.301,102.237,121.791,144.747,152.841,133.102
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,27.0,164.7,398.8,740.1,491.1,299.3,195.8,27.0,60.0,102.0,140.0,156.0,132.0,86.0,27.0,78.5,140.2,202.5,221.3,172.5,108.3,27.0,70.525,123.893,176.676,193.76,161.154,104.184,27.0,60.879,103.711,141.894,158.156,133.831,87.423
