id,Z-0_FS_AA,Z-1_FS_AA,Z-2_FS_AA,Z-3_FS_AA,Z-4_FS_AA,Z-5_FS_AA,Z-6_FS_AA,I-0_FS_AA,I-1_FS_AA,I-2_FS_AA,I-3_FS_AA,I-4_FS_AA,I-5_FS_AA,I-6_FS_AA,T-0_FS_AA,T-1_FS_AA,T-2_FS_AA,T-3_FS_AA,T-4_FS_AA,T-5_FS_AA,T-6_FS_AA,S-0_FS_AA,S-1_FS_AA,S-2_FS_AA,S-3_FS_AA,S-4_FS_AA,S-5_FS_AA,S-6_FS_AA,chi-0_FS_AA,chi-1_FS_AA,chi-2_FS_AA,chi-3_FS_AA,chi-4_FS_AA,chi-5_FS_AA,chi-6_FS_AA
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,440.0,1486.0,2684.0,3620.0,3524.0,2262.0,1492.0,74.0,148.0,264.0,316.0,472.0,428.0,464.0,148.0,412.0,600.0,808.0,936.0,912.0,980.0,38.4,98.92,162.58,207.52,257.12,234.86,227.28,177.28,368.34,641.1,779.36,1151.88,1064.48,1104.52
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,412.0,1354.0,2484.0,3402.0,2022.0,1356.0,678.0,58.0,116.0,196.0,264.0,380.0,292.0,256.0,116.0,312.0,472.0,666.0,688.0,564.0,406.0,32.64,81.7,132.82,179.3,200.8,161.76,112.34,140.4,286.92,473.38,647.16,914.66,726.84,601.44
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,560.0,1738.0,3014.0,4866.0,5130.0,4986.0,4338.0,104.0,216.0,368.0,528.0,712.0,780.0,936.0,216.0,584.0,932.0,1312.0,1546.0,1776.0,2040.0,57.42,145.82,238.22,345.66,429.86,475.38,527.28,249.1,533.44,899.44,1271.32,1707.78,1925.22,2278.92
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,392.0,1314.0,2310.0,3232.0,1734.0,990.0,532.0,54.0,108.0,188.0,244.0,340.0,216.0,228.0,108.0,296.0,452.0,604.0,568.0,460.0,348.0,29.5,75.56,124.76,160.6,168.0,119.56,93.72,132.26,270.54,461.46,607.32,850.98,539.5,532.96
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,492.0,1592.0,3260.0,4816.0,3568.0,1128.0,396.0,62.0,120.0,224.0,304.0,504.0,312.0,396.0,120.0,344.0,528.0,808.0,816.0,708.0,396.0,33.4,85.3,151.7,215.38,265.34,161.52,122.76,144.42,286.76,513.48,726.16,1176.36,758.64,871.2
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,400.0,1308.0,2238.0,3386.0,3178.0,1830.0,1300.0,70.0,140.0,260.0,336.0,488.0,416.0,380.0,140.0,400.0,616.0,852.0,940.0,816.0,776.0,36.92,93.98,158.78,215.1,260.8,226.78,188.24,168.5,346.66,628.0,823.56,1175.06,1039.92,923.8
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,400.0,1262.0,1912.0,2592.0,3328.0,1554.0,1272.0,66.0,136.0,232.0,288.0,352.0,384.0,340.0,136.0,368.0,552.0,690.0,788.0,754.0,638.0,36.7,91.56,143.6,181.88,215.48,209.0,176.2,162.98,347.22,588.52,722.64,869.6,960.3,843.48
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,560.0,1722.0,2858.0,4138.0,4890.0,4782.0,4134.0,100.0,212.0,352.0,488.0,572.0,724.0,876.0,212.0,564.0,896.0,1156.0,1362.0,1680.0,1878.0,57.14,144.76,233.7,313.62,374.22,456.38,502.5,243.6,529.66,873.42,1185.16,1402.46,1808.1,2164.92
ir_tbp_1_dft-sime_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,440.0,1388.0,2132.0,2896.0,4776.0,2128.0,1960.0,80.0,164.0,300.0,364.0,472.0,532.0,488.0,164.0,464.0,704.0,892.0,1076.0,1052.0,928.0,42.48,107.52,175.04,222.48,285.2,284.0,253.28,197.76,418.68,757.64,912.64,1169.12,1336.72,1252.24
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,408.0,1268.0,1830.0,2652.0,3412.0,1786.0,1110.0,66.0,136.0,236.0,292.0,344.0,352.0,300.0,136.0,372.0,560.0,688.0,750.0,676.0,608.0,36.52,91.42,145.42,182.94,210.98,196.7,155.82,161.54,344.8,596.78,727.88,848.84,883.5,732.34
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,384.0,1304.0,2310.0,4216.0,2358.0,1440.0,828.0,68.0,132.0,248.0,316.0,516.0,348.0,468.0,132.0,380.0,564.0,832.0,864.0,816.0,684.0,34.36,89.2,152.84,211.72,249.44,188.4,175.32,160.4,318.16,578.62,769.8,1244.02,852.6,1054.8
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,396.0,1568.0,1882.0,2824.0,2518.0,1260.0,872.0,60.0,132.0,236.0,268.0,312.0,276.0,236.0,132.0,396.0,572.0,668.0,716.0,592.0,500.0,33.52,92.04,144.4,169.76,187.2,153.08,120.04,154.24,348.32,630.9,692.28,837.02,728.76,585.08
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,440.0,1492.0,2724.0,4888.0,4418.0,2884.0,2042.0,90.0,176.0,328.0,440.0,664.0,776.0,844.0,176.0,504.0,768.0,1104.0,1440.0,1620.0,1468.0,44.86,115.76,197.6,282.24,374.6,401.2,360.4,208.74,422.6,760.04,1031.46,1558.22,1841.02,1948.22
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,412.0,1310.0,2204.0,3462.0,2930.0,1852.0,1406.0,68.0,136.0,240.0,304.0,460.0,392.0,392.0,136.0,376.0,564.0,784.0,888.0,804.0,752.0,37.0,92.56,150.72,203.0,251.06,222.16,196.7,166.58,340.62,585.36,752.42,1127.74,1002.28,964.88
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,460.0,1480.0,2468.0,4062.0,4906.0,2824.0,2346.0,88.0,176.0,316.0,416.0,580.0,740.0,700.0,176.0,492.0,752.0,1016.0,1356.0,1460.0,1312.0,45.82,115.94,190.34,261.46,349.62,383.92,341.32,211.88,437.9,765.06,1002.54,1420.8,1811.56,1705.62
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,376.0,1340.0,1976.0,2636.0,1840.0,1248.0,736.0,56.0,120.0,192.0,260.0,288.0,272.0,224.0,120.0,324.0,500.0,628.0,628.0,542.0,390.0,32.84,84.76,131.24,169.72,172.8,152.2,110.16,138.32,304.6,489.6,651.24,718.16,670.36,537.88
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,432.0,1654.0,2038.0,2694.0,3318.0,1910.0,968.0,64.0,140.0,236.0,292.0,356.0,376.0,252.0,140.0,404.0,588.0,732.0,862.0,744.0,478.0,37.3,100.42,156.38,191.66,225.08,209.96,130.62,160.96,359.26,602.1,752.0,910.4,969.06,629.9
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,396.0,1252.0,1904.0,2584.0,2392.0,1456.0,1058.0,60.0,124.0,196.0,236.0,252.0,276.0,284.0,124.0,320.0,464.0,532.0,558.0,590.0,572.0,34.8,86.76,131.88,156.6,164.6,166.0,150.56,145.42,309.98,485.66,572.54,616.98,685.22,689.06
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,480.0,1524.0,2552.0,4178.0,5318.0,3068.0,2714.0,92.0,184.0,340.0,452.0,620.0,788.0,740.0,184.0,524.0,812.0,1100.0,1444.0,1548.0,1440.0,47.84,120.88,201.84,278.36,370.44,409.8,372.96,218.96,455.18,820.9,1086.18,1505.04,1911.56,1778.5
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,376.0,1238.0,2232.0,4334.0,1898.0,1592.0,738.0,66.0,128.0,232.0,320.0,544.0,416.0,472.0,128.0,360.0,552.0,864.0,960.0,888.0,472.0,34.0,85.18,141.38,217.26,264.1,220.46,159.62,158.3,317.04,557.3,776.38,1305.38,1023.98,1085.52
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,420.0,1352.0,2382.0,3400.0,2172.0,1176.0,618.0,56.0,112.0,192.0,252.0,356.0,236.0,244.0,112.0,304.0,456.0,630.0,608.0,494.0,392.0,31.86,79.42,130.38,173.44,192.04,134.14,105.6,135.72,278.12,466.74,621.24,864.76,583.92,568.86
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,408.0,1602.0,1918.0,2596.0,3370.0,1682.0,908.0,64.0,140.0,248.0,304.0,368.0,408.0,244.0,140.0,416.0,620.0,760.0,904.0,772.0,468.0,35.7,97.3,153.38,189.26,223.88,211.4,124.04,162.94,366.6,649.68,790.14,946.42,1062.5,608.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,452.0,1494.0,2734.0,3696.0,2926.0,1858.0,1100.0,66.0,132.0,228.0,292.0,404.0,332.0,340.0,132.0,360.0,532.0,720.0,754.0,688.0,666.0,36.62,93.6,154.04,200.52,230.64,187.4,163.96,154.58,318.16,533.78,692.28,943.4,796.4,797.86
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,472.0,1264.0,1948.0,2676.0,2622.0,1602.0,704.0,50.0,104.0,164.0,212.0,212.0,188.0,148.0,104.0,268.0,400.0,470.0,434.0,360.0,284.0,32.08,76.82,119.54,146.98,145.04,119.48,82.32,123.74,260.84,410.28,522.14,520.68,474.88,370.52
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,440.0,1432.0,2386.0,3910.0,4316.0,2462.0,1950.0,84.0,168.0,296.0,388.0,512.0,676.0,636.0,168.0,464.0,696.0,922.0,1204.0,1328.0,1184.0,43.92,111.2,180.24,243.88,311.0,348.56,304.0,199.62,413.48,711.86,926.56,1236.32,1624.7,1505.46
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,412.0,1320.0,2006.0,2636.0,3732.0,1850.0,1298.0,70.0,144.0,252.0,292.0,348.0,400.0,384.0,144.0,396.0,584.0,688.0,796.0,816.0,760.0,37.78,96.16,152.48,182.32,218.64,222.92,190.2,170.16,365.64,635.36,723.34,853.5,990.8,931.46
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,412.0,1428.0,2834.0,4566.0,2390.0,1494.0,472.0,66.0,128.0,232.0,320.0,544.0,416.0,472.0,128.0,360.0,552.0,864.0,960.0,888.0,472.0,34.3,88.4,152.36,221.64,273.32,215.56,146.32,153.12,305.72,530.26,758.44,1260.4,1006.62,1038.4
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,440.0,1480.0,2712.0,4738.0,4354.0,2822.0,1950.0,88.0,172.0,324.0,436.0,652.0,748.0,768.0,172.0,496.0,760.0,1088.0,1400.0,1516.0,1344.0,44.2,113.64,195.48,278.68,366.72,385.92,333.0,205.32,414.08,751.52,1025.6,1538.02,1792.16,1789.98
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,624.0,1976.0,3342.0,5422.0,7410.0,6366.0,5586.0,128.0,264.0,464.0,640.0,816.0,1104.0,1272.0,264.0,728.0,1140.0,1528.0,1974.0,2436.0,2814.0,68.08,175.48,290.84,400.48,517.16,641.28,705.72,305.0,646.36,1116.88,1534.68,1994.02,2713.14,3090.24
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,356.0,1110.0,1704.0,2214.0,1528.0,918.0,534.0,48.0,100.0,168.0,208.0,204.0,192.0,144.0,100.0,268.0,416.0,456.0,420.0,368.0,252.0,28.4,70.06,110.68,131.48,124.84,110.78,71.72,122.88,261.04,439.08,525.54,525.2,507.0,363.66
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,568.0,1724.0,2840.0,3894.0,5006.0,4876.0,4112.0,100.0,212.0,344.0,492.0,572.0,704.0,840.0,212.0,556.0,884.0,1160.0,1348.0,1620.0,1776.0,58.02,145.82,232.7,315.58,374.88,448.68,490.58,243.32,526.62,847.44,1196.2,1403.36,1756.04,2085.8
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,380.0,1570.0,2264.0,4322.0,2220.0,1080.0,324.0,64.0,132.0,248.0,356.0,636.0,288.0,324.0,132.0,408.0,632.0,1048.0,1068.0,612.0,324.0,33.14,91.14,152.78,238.62,297.12,147.24,100.44,156.48,332.68,612.3,899.12,1577.94,716.04,712.8
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,420.0,1638.0,1954.0,2814.0,3654.0,1868.0,1052.0,68.0,148.0,256.0,316.0,404.0,452.0,288.0,148.0,432.0,632.0,810.0,992.0,872.0,584.0,37.88,102.4,158.48,200.64,245.84,237.12,148.88,171.64,385.5,668.58,818.7,1031.02,1171.16,705.56
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,452.0,1814.0,2760.0,3808.0,3492.0,2078.0,1096.0,70.0,148.0,264.0,340.0,548.0,400.0,360.0,148.0,440.0,652.0,956.0,1104.0,840.0,720.0,37.82,103.76,169.92,227.0,294.36,219.88,171.76,171.94,375.54,655.52,867.24,1373.68,1019.74,850.24
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,576.0,1836.0,3240.0,5036.0,5552.0,5360.0,4848.0,112.0,232.0,396.0,544.0,736.0,844.0,1080.0,232.0,628.0,976.0,1352.0,1634.0,1984.0,2412.0,60.78,156.36,257.38,354.62,443.48,518.14,605.34,266.62,568.96,951.44,1310.46,1775.12,2070.68,2613.6
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,440.0,1778.0,2730.0,3796.0,2892.0,1578.0,942.0,66.0,140.0,256.0,320.0,488.0,308.0,328.0,140.0,424.0,624.0,880.0,936.0,692.0,616.0,35.64,98.6,163.42,211.14,255.78,172.84,148.08,163.24,356.46,643.04,810.94,1239.26,783.38,781.26
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,392.0,1534.0,2276.0,2862.0,2102.0,1208.0,746.0,58.0,128.0,220.0,312.0,344.0,296.0,212.0,128.0,372.0,612.0,780.0,756.0,564.0,356.0,34.16,91.82,151.1,198.94,203.42,161.5,105.46,145.2,326.08,563.62,783.52,870.0,739.82,520.64
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,400.0,1334.0,2262.0,3686.0,3274.0,1956.0,1448.0,74.0,148.0,268.0,344.0,512.0,464.0,488.0,148.0,416.0,632.0,884.0,1012.0,972.0,972.0,38.3,98.24,163.08,222.4,275.48,253.36,229.84,175.52,364.86,645.22,835.82,1219.94,1135.68,1149.2
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,432.0,1374.0,2222.0,3772.0,3940.0,2298.0,1346.0,76.0,152.0,272.0,376.0,476.0,564.0,472.0,152.0,424.0,660.0,876.0,1058.0,1050.0,816.0,40.38,101.86,169.26,234.2,286.48,287.64,215.14,180.86,373.34,653.06,898.68,1161.06,1360.24,1107.36
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,420.0,1518.0,2382.0,3258.0,2198.0,1092.0,616.0,56.0,116.0,204.0,272.0,388.0,180.0,196.0,116.0,332.0,500.0,704.0,640.0,402.0,344.0,31.8,83.58,138.18,180.56,201.4,105.76,90.68,135.54,287.26,499.24,671.0,954.04,439.18,457.26
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,412.0,1288.0,2148.0,3430.0,2294.0,1646.0,1450.0,64.0,128.0,220.0,272.0,388.0,332.0,364.0,128.0,348.0,512.0,680.0,732.0,716.0,664.0,35.8,88.4,141.2,182.96,212.36,197.28,186.8,154.56,319.38,535.34,665.72,946.48,827.12,868.98
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,484.0,1444.0,2430.0,3950.0,4494.0,2830.0,1304.0,74.0,148.0,268.0,372.0,464.0,544.0,420.0,148.0,416.0,652.0,860.0,1026.0,978.0,714.0,40.74,102.24,173.2,237.66,290.4,286.74,193.98,175.16,358.16,631.26,877.98,1112.88,1303.04,998.66
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1,424.0,1546.0,2342.0,2688.0,2298.0,1274.0,590.0,54.0,120.0,212.0,248.0,248.0,248.0,188.0,120.0,360.0,548.0,594.0,580.0,512.0,340.0,32.28,86.94,145.18,164.78,160.0,138.62,89.76,135.02,307.66,548.34,628.76,629.3,620.54,450.98
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,420.0,1410.0,2616.0,3548.0,2204.0,1348.0,732.0,60.0,120.0,204.0,280.0,392.0,296.0,268.0,120.0,324.0,496.0,696.0,706.0,580.0,438.0,33.14,84.96,141.02,188.76,206.88,154.58,117.34,142.4,292.4,480.4,673.4,938.98,716.06,621.58
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,444.0,1790.0,2740.0,4836.0,4350.0,2478.0,1242.0,82.0,168.0,320.0,464.0,744.0,684.0,576.0,168.0,516.0,812.0,1264.0,1572.0,1332.0,900.0,41.96,115.26,200.3,296.22,399.72,336.24,230.22,196.48,413.48,759.5,1136.04,1835.94,1674.12,1327.32
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,396.0,1246.0,2012.0,3398.0,2850.0,1724.0,1406.0,68.0,136.0,240.0,304.0,460.0,392.0,392.0,136.0,376.0,564.0,784.0,888.0,804.0,752.0,36.28,89.68,142.08,200.12,247.46,216.4,196.7,168.28,347.42,605.76,759.22,1136.24,1015.88,964.88
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,484.0,1458.0,2442.0,4100.0,4620.0,2874.0,1382.0,76.0,152.0,272.0,376.0,476.0,564.0,472.0,152.0,424.0,660.0,876.0,1058.0,1050.0,816.0,41.46,104.38,175.38,241.4,299.44,298.44,215.5,178.76,367.84,639.96,884.38,1136.76,1340.14,1106.96
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,408.0,1244.0,2090.0,3300.0,1958.0,1434.0,1068.0,58.0,116.0,196.0,264.0,380.0,292.0,256.0,116.0,312.0,472.0,666.0,688.0,564.0,406.0,33.84,82.14,131.26,179.58,203.52,169.8,131.58,142.16,289.72,478.3,653.88,929.78,734.4,611.32
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,452.0,1294.0,1922.0,2698.0,2944.0,1826.0,976.0,58.0,120.0,192.0,228.0,236.0,240.0,228.0,120.0,312.0,444.0,510.0,510.0,492.0,488.0,35.12,85.66,131.26,155.9,163.06,153.14,127.5,141.84,300.32,479.32,560.74,580.36,601.62,559.12
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,344.0,1142.0,2006.0,4076.0,1610.0,1434.0,396.0,64.0,124.0,228.0,316.0,532.0,388.0,396.0,124.0,352.0,544.0,848.0,920.0,784.0,396.0,31.9,79.54,130.02,209.5,247.98,199.1,122.76,152.94,309.72,562.6,769.14,1273.16,955.32,871.2
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,368.0,1252.0,2240.0,4164.0,1860.0,1128.0,396.0,62.0,120.0,224.0,304.0,504.0,312.0,396.0,120.0,344.0,528.0,808.0,816.0,708.0,396.0,31.66,82.12,142.16,204.64,236.6,161.52,122.76,146.5,288.96,520.08,740.6,1215.52,758.64,871.2
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,416.0,1244.0,1858.0,2460.0,2856.0,1536.0,1290.0,60.0,124.0,204.0,244.0,296.0,316.0,292.0,124.0,328.0,488.0,580.0,660.0,640.0,532.0,35.38,85.82,131.22,159.42,189.38,184.3,159.4,150.64,320.56,525.26,618.64,752.68,814.28,724.1
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,460.0,1800.0,2218.0,3156.0,5598.0,2832.0,1800.0,88.0,188.0,348.0,404.0,536.0,716.0,456.0,188.0,564.0,820.0,1036.0,1412.0,1380.0,992.0,45.76,124.84,200.2,247.8,332.04,367.2,239.28,217.04,482.88,888.06,1035.96,1346.9,1835.16,1157.76
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,592.0,1838.0,3030.0,4292.0,6424.0,5404.0,4816.0,114.0,240.0,408.0,556.0,692.0,872.0,1044.0,240.0,648.0,1020.0,1348.0,1654.0,1996.0,2222.0,63.26,161.16,261.52,352.88,446.04,537.8,594.64,275.0,596.94,1003.96,1351.12,1685.36,2143.54,2586.04
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,436.0,1682.0,2106.0,2794.0,3682.0,2130.0,1060.0,68.0,148.0,260.0,328.0,396.0,440.0,276.0,148.0,436.0,648.0,816.0,966.0,848.0,534.0,38.54,104.58,167.1,207.78,243.56,238.92,142.82,169.76,378.26,659.66,837.36,999.8,1124.5,690.46
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,404.0,1482.0,2058.0,3454.0,3568.0,1722.0,906.0,70.0,144.0,264.0,356.0,468.0,512.0,348.0,144.0,420.0,652.0,864.0,1048.0,916.0,600.0,36.64,97.84,161.66,216.1,266.3,241.9,152.88,170.38,359.82,651.78,865.54,1183.78,1260.56,812.22
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,392.0,1268.0,1932.0,2606.0,3326.0,1648.0,1154.0,68.0,140.0,240.0,304.0,364.0,388.0,352.0,140.0,380.0,576.0,720.0,806.0,770.0,666.0,36.42,92.64,146.7,185.54,214.78,203.54,172.06,166.5,356.64,607.26,760.16,904.32,974.18,848.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,392.0,1222.0,1870.0,2786.0,2216.0,1362.0,1226.0,60.0,124.0,216.0,244.0,256.0,284.0,308.0,124.0,340.0,500.0,548.0,564.0,624.0,608.0,33.66,83.94,132.26,154.86,159.5,166.58,159.86,152.46,323.0,563.8,614.36,664.62,743.28,782.72
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,384.0,1190.0,1770.0,2394.0,2104.0,1230.0,1054.0,56.0,116.0,184.0,212.0,224.0,252.0,256.0,116.0,300.0,436.0,476.0,500.0,540.0,508.0,32.62,80.1,120.14,137.86,145.3,150.82,138.78,142.06,302.76,478.68,534.4,581.3,658.92,646.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,384.0,1500.0,2180.0,2708.0,1988.0,944.0,488.0,54.0,120.0,212.0,288.0,296.0,232.0,160.0,120.0,356.0,580.0,700.0,636.0,440.0,280.0,32.0,86.78,147.18,184.62,176.46,124.16,76.32,133.46,303.16,542.36,720.96,739.32,569.04,378.32
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,636.0,2014.0,3706.0,5402.0,5998.0,6228.0,5662.0,114.0,236.0,400.0,548.0,748.0,872.0,1144.0,236.0,636.0,984.0,1368.0,1674.0,2076.0,2536.0,63.28,161.14,264.14,363.18,462.58,556.1,657.92,273.38,579.96,962.46,1318.14,1801.56,2154.42,2802.1
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_dft-no2_1_smi1_1_s_1,444.0,1730.0,2370.0,3816.0,4152.0,2320.0,1194.0,76.0,160.0,288.0,404.0,556.0,636.0,408.0,160.0,476.0,732.0,1030.0,1316.0,1158.0,686.0,41.02,110.7,181.5,253.06,324.74,313.1,185.96,187.36,404.36,714.72,1004.5,1405.14,1588.48,973.98
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,396.0,1352.0,2630.0,4336.0,2130.0,1432.0,396.0,64.0,124.0,228.0,316.0,532.0,388.0,396.0,124.0,352.0,544.0,848.0,920.0,784.0,396.0,32.92,83.4,141.6,214.48,258.0,200.28,122.76,151.4,304.0,542.14,761.08,1257.22,957.76,871.2
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,440.0,1430.0,2394.0,3790.0,4288.0,2554.0,1914.0,84.0,168.0,300.0,400.0,512.0,656.0,592.0,168.0,468.0,712.0,936.0,1186.0,1264.0,1098.0,43.92,111.24,182.44,247.08,308.44,339.12,288.12,199.62,412.5,718.42,954.36,1240.54,1586.3,1415.64
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,612.0,1964.0,3522.0,5116.0,5736.0,5796.0,5070.0,110.0,228.0,392.0,532.0,708.0,780.0,1020.0,228.0,620.0,960.0,1312.0,1542.0,1860.0,2310.0,60.22,155.2,256.28,346.72,427.76,493.32,582.24,263.28,558.68,945.64,1290.88,1724.78,1940.88,2486.94
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,408.0,1350.0,2438.0,4456.0,3648.0,2310.0,1386.0,80.0,156.0,296.0,420.0,628.0,684.0,612.0,156.0,452.0,716.0,1048.0,1312.0,1296.0,936.0,40.06,101.54,173.98,264.26,339.1,334.44,248.58,189.52,382.0,704.68,998.5,1503.36,1668.3,1421.64
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,412.0,1502.0,2388.0,3352.0,2112.0,806.0,480.0,54.0,112.0,208.0,264.0,380.0,164.0,204.0,112.0,332.0,504.0,688.0,616.0,388.0,312.0,30.2,80.38,137.0,174.86,195.88,92.62,82.14,132.22,280.62,516.52,653.56,943.44,403.56,481.62
