id,Z-0_MR_AA,Z-1_MR_AA,Z-2_MR_AA,Z-3_MR_AA,Z-4_MR_AA,Z-5_MR_AA,Z-6_MR_AA,I-0_MR_AA,I-1_MR_AA,I-2_MR_AA,I-3_MR_AA,I-4_MR_AA,I-5_MR_AA,I-6_MR_AA,T-0_MR_AA,T-1_MR_AA,T-2_MR_AA,T-3_MR_AA,T-4_MR_AA,T-5_MR_AA,T-6_MR_AA,S-0_MR_AA,S-1_MR_AA,S-2_MR_AA,S-3_MR_AA,S-4_MR_AA,S-5_MR_AA,S-6_MR_AA,chi-0_MR_AA,chi-1_MR_AA,chi-2_MR_AA,chi-3_MR_AA,chi-4_MR_AA,chi-5_MR_AA,chi-6_MR_AA
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,41.8,71.5,312.8,936.8,77.0,0.0,1.0,4.0,6.0,10.0,13.0,1.0,0.0,1.0,6.7,9.3,22.7,49.3,4.0,0.0,1.0,7.167,11.752,26.577,56.512,4.548,0.0,1.0,3.454,4.759,9.029,12.863,1.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,90.8,216.3,433.1,462.0,0.0,0.0,1.0,8.0,7.0,9.0,6.0,0.0,0.0,1.0,24.0,30.0,50.7,48.0,0.0,0.0,1.0,16.025,18.809,30.673,27.29,0.0,0.0,1.0,6.038,6.175,8.228,6.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.0,27.6,75.2,693.0,1090.8,77.0,0.0,1.0,4.0,6.0,14.0,15.0,1.0,0.0,1.0,8.3,7.7,38.7,57.3,4.0,0.0,1.0,5.949,11.643,47.976,65.609,4.548,0.0,1.0,3.568,5.037,13.176,14.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,47.7,71.5,312.8,781.0,0.0,0.0,1.0,4.0,6.0,10.0,11.0,0.0,0.0,1.0,6.7,9.3,23.3,42.0,0.0,0.0,1.0,7.835,11.752,26.577,47.47,0.0,0.0,1.0,3.173,4.759,9.029,10.724,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,34.1,100.8,1275.3,693.0,0.0,0.0,1.0,4.0,8.0,20.0,9.0,0.0,0.0,1.0,6.0,10.0,71.0,36.0,0.0,0.0,1.0,6.553,15.506,79.912,40.935,0.0,0.0,1.0,3.596,6.763,19.441,9.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1.0,37.5,75.2,949.7,166.8,77.0,0.0,1.0,4.0,6.0,14.0,3.0,1.0,0.0,1.0,8.3,7.7,50.7,9.3,4.0,0.0,1.0,7.709,11.643,58.444,11.028,4.548,0.0,1.0,3.144,5.037,13.725,2.863,1.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,35.9,88.0,962.5,397.8,77.0,0.0,1.0,4.0,7.0,15.0,6.0,1.0,0.0,1.0,6.3,9.7,51.7,21.3,4.0,0.0,1.0,6.499,13.575,60.375,24.673,4.548,0.0,1.0,3.735,5.9,14.588,5.863,1.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,41.8,86.6,947.8,154.0,0.0,0.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,1.0,6.3,11.7,50.7,8.0,0.0,0.0,1.0,7.167,13.725,58.498,9.097,0.0,0.0,1.0,3.454,5.816,13.586,2.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,1.0,25.3,62.3,372.2,564.7,154.0,0.0,1.0,4.0,5.0,9.0,9.0,2.0,0.0,1.0,8.7,7.3,22.3,30.7,8.0,0.0,1.0,5.742,9.712,27.851,35.702,9.097,0.0,1.0,3.615,4.175,8.314,8.725,2.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,47.1,64.2,680.2,858.0,0.0,0.0,1.0,5.0,5.0,13.0,12.0,0.0,0.0,1.0,12.9,7.1,47.1,57.5,0.0,0.0,1.0,9.845,9.658,46.045,52.018,0.0,0.0,1.0,3.783,4.314,12.314,11.724,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,27.9,163.6,770.0,539.0,500.5,231.0,1.0,4.0,8.0,15.0,12.0,9.0,3.0,1.0,6.0,15.0,44.0,32.0,28.0,12.0,1.0,5.91,18.274,52.525,38.879,33.085,13.645,1.0,3.725,6.816,14.176,11.176,8.588,3.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1.0,31.7,88.0,1078.0,1386.0,0.0,0.0,1.0,4.0,7.0,19.0,18.0,0.0,0.0,1.0,8.0,8.0,58.0,72.0,0.0,0.0,1.0,7.041,13.575,70.718,81.871,0.0,0.0,1.0,3.425,5.9,18.176,18.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,41.8,99.5,847.0,539.0,500.5,231.0,1.0,4.0,8.0,16.0,12.0,9.0,3.0,1.0,6.0,13.0,48.0,32.0,28.0,12.0,1.0,7.167,15.657,57.073,38.879,33.085,13.645,1.0,3.454,6.679,15.176,11.176,8.588,3.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,1.0,42.6,60.5,744.3,616.0,0.0,0.0,1.0,5.0,5.0,13.0,8.0,0.0,0.0,1.0,12.9,7.1,50.8,40.0,0.0,0.0,1.0,8.492,9.766,48.662,36.387,0.0,0.0,1.0,4.113,4.036,12.451,8.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,47.7,71.5,312.8,782.8,77.0,0.0,1.0,4.0,6.0,10.0,11.0,1.0,0.0,1.0,6.7,9.3,23.3,41.3,4.0,0.0,1.0,7.835,11.752,26.577,47.415,4.548,0.0,1.0,3.173,4.759,9.029,10.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,58.7,152.2,513.1,231.0,0.0,0.0,1.0,5.0,7.0,11.0,3.0,0.0,0.0,1.0,9.6,16.2,42.9,15.0,0.0,0.0,1.0,9.821,16.192,36.618,13.645,0.0,0.0,1.0,3.897,6.037,9.941,3.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,41.8,84.3,150.8,1540.0,500.5,231.0,1.0,4.0,7.0,12.0,25.0,9.0,3.0,1.0,6.3,10.7,17.0,84.0,28.0,12.0,1.0,7.167,13.684,23.383,98.008,33.085,13.645,1.0,3.454,5.622,10.13,24.176,8.588,3.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,33.8,150.8,256.7,704.0,500.5,231.0,1.0,4.0,7.0,10.0,15.0,9.0,3.0,1.0,6.3,14.7,18.7,42.0,28.0,12.0,1.0,6.578,16.342,24.549,49.962,33.085,13.645,1.0,3.444,5.953,8.902,13.9,8.588,3.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,27.6,73.8,256.7,705.8,577.5,231.0,1.0,4.0,6.0,10.0,15.0,10.0,3.0,1.0,8.3,10.7,18.7,41.3,32.0,12.0,1.0,5.949,11.794,24.549,49.908,37.633,13.645,1.0,3.568,4.953,8.902,14.039,9.588,3.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,41.8,86.2,755.3,847.0,0.0,0.0,1.0,4.0,7.0,14.0,11.0,0.0,0.0,1.0,6.3,11.7,41.7,44.0,0.0,0.0,1.0,7.167,13.629,50.647,50.032,0.0,0.0,1.0,3.454,5.761,13.175,11.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,66.9,70.1,744.3,616.0,0.0,0.0,1.0,6.0,6.0,13.0,8.0,0.0,0.0,1.0,14.5,14.5,61.0,48.0,0.0,0.0,1.0,12.108,11.903,48.662,36.387,0.0,0.0,1.0,4.452,4.675,12.451,8.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1.0,33.8,139.3,436.3,331.8,77.0,0.0,1.0,4.0,6.0,9.0,6.0,1.0,0.0,1.0,6.7,11.3,25.3,19.3,4.0,0.0,1.0,6.578,14.26,30.468,22.111,4.548,0.0,1.0,3.444,5.175,8.451,5.586,1.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1.0,45.8,73.8,360.5,308.0,0.0,0.0,1.0,4.0,6.0,9.0,4.0,0.0,0.0,1.0,6.7,11.3,25.3,16.0,0.0,0.0,1.0,7.889,11.794,27.371,18.194,0.0,0.0,1.0,3.034,4.953,8.026,4.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,77.9,138.0,357.5,308.0,0.0,0.0,1.0,7.0,6.0,8.0,4.0,0.0,0.0,1.0,19.2,23.3,37.3,28.0,0.0,0.0,1.0,14.093,14.411,25.974,18.194,0.0,0.0,1.0,5.176,5.091,7.312,4.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_bromide_1_smi1_1_s_1,1.0,40.7,55.0,115.5,1463.0,0.0,0.0,1.0,4.0,5.0,9.0,19.0,0.0,0.0,1.0,8.7,7.3,10.3,76.0,0.0,0.0,1.0,6.97,9.93,17.384,86.419,0.0,0.0,1.0,3.331,3.618,7.765,19.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,1.0,62.7,216.3,357.5,397.8,77.0,0.0,1.0,6.0,7.0,8.0,6.0,1.0,0.0,1.0,16.0,23.0,32.5,32.0,6.0,0.0,1.0,10.941,18.809,25.974,24.673,4.548,0.0,1.0,4.779,6.175,7.312,5.863,1.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,45.8,88.0,888.5,385.0,0.0,0.0,1.0,4.0,7.0,15.0,5.0,0.0,0.0,1.0,6.3,9.7,51.7,20.0,0.0,0.0,1.0,7.889,13.575,57.224,22.742,0.0,0.0,1.0,3.034,5.9,14.302,5.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,38.6,165.0,1398.8,231.0,0.0,0.0,1.0,4.0,8.0,19.0,3.0,0.0,0.0,1.0,6.0,12.0,73.0,12.0,0.0,0.0,1.0,7.372,18.123,83.802,13.645,0.0,0.0,1.0,3.231,6.9,18.863,3.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,43.3,130.6,102.7,1232.0,0.0,0.0,1.0,4.0,6.0,8.0,16.0,0.0,0.0,1.0,6.7,13.3,9.3,64.0,0.0,0.0,1.0,7.137,14.628,15.452,72.774,0.0,0.0,1.0,3.441,4.534,6.902,16.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.0,35.3,71.5,564.7,1540.0,0.0,0.0,1.0,4.0,6.0,14.0,20.0,0.0,0.0,1.0,8.3,7.7,32.7,80.0,0.0,0.0,1.0,6.563,11.752,42.742,90.968,0.0,0.0,1.0,3.426,4.759,12.902,20.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,60.5,163.2,949.7,154.0,0.0,0.0,1.0,5.0,8.0,14.0,2.0,0.0,0.0,1.0,9.2,19.6,63.3,10.0,0.0,0.0,1.0,9.766,18.178,58.444,9.097,0.0,0.0,1.0,4.036,6.761,13.725,2.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,71.5,242.0,939.8,0.0,0.0,0.0,1.0,6.0,9.0,14.0,0.0,0.0,0.0,1.0,12.5,26.5,81.0,0.0,0.0,0.0,1.0,11.752,22.672,57.909,0.0,0.0,0.0,1.0,4.759,7.9,13.576,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,35.9,88.0,770.0,1090.8,77.0,0.0,1.0,4.0,7.0,15.0,15.0,1.0,0.0,1.0,6.3,9.7,42.7,57.3,4.0,0.0,1.0,6.499,13.575,52.525,65.609,4.548,0.0,1.0,3.735,5.9,14.176,14.863,1.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,27.9,150.8,256.7,705.8,577.5,231.0,1.0,4.0,7.0,10.0,15.0,10.0,3.0,1.0,6.3,14.7,18.7,41.3,32.0,12.0,1.0,5.91,16.342,24.549,49.908,37.633,13.645,1.0,3.725,5.953,8.902,14.039,9.588,3.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1.0,70.1,288.3,333.7,154.0,0.0,0.0,1.0,6.0,8.0,6.0,2.0,0.0,0.0,1.0,13.0,32.0,28.0,12.0,0.0,0.0,1.0,11.903,23.616,22.057,9.097,0.0,0.0,1.0,4.675,6.812,5.725,2.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,39.0,86.6,949.7,166.8,77.0,0.0,1.0,4.0,7.0,14.0,3.0,1.0,0.0,1.0,6.3,11.7,50.7,9.3,4.0,0.0,1.0,7.034,13.725,58.444,11.028,4.548,0.0,1.0,3.458,5.816,13.725,2.863,1.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1.0,45.8,73.8,511.7,308.0,0.0,0.0,1.0,4.0,6.0,11.0,4.0,0.0,0.0,1.0,6.7,10.7,34.0,16.0,0.0,0.0,1.0,7.889,11.794,36.769,18.194,0.0,0.0,1.0,3.034,4.953,9.857,4.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,1.0,35.8,163.6,1386.0,0.0,0.0,0.0,1.0,4.0,8.0,18.0,0.0,0.0,0.0,1.0,6.0,14.0,72.0,0.0,0.0,0.0,1.0,7.239,18.274,81.871,0.0,0.0,0.0,1.0,3.235,6.816,18.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,49.5,67.8,184.5,1232.0,0.0,0.0,1.0,4.0,6.0,10.0,16.0,0.0,0.0,1.0,6.7,9.3,17.3,64.0,0.0,0.0,1.0,7.78,11.861,21.343,72.774,0.0,0.0,1.0,3.312,4.481,8.755,16.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,45.8,88.0,957.5,154.0,0.0,0.0,1.0,4.0,7.0,15.0,2.0,0.0,0.0,1.0,6.3,9.7,54.7,8.0,0.0,0.0,1.0,7.889,13.575,60.634,9.097,0.0,0.0,1.0,3.034,5.9,14.226,2.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,57.3,226.0,936.8,154.0,0.0,0.0,1.0,5.0,8.0,13.0,2.0,0.0,0.0,1.0,9.2,20.0,61.2,10.0,0.0,0.0,1.0,9.971,20.945,56.512,9.097,0.0,0.0,1.0,3.812,6.814,12.863,2.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,34.1,88.0,895.1,397.8,77.0,0.0,1.0,4.0,7.0,15.0,6.0,1.0,0.0,1.0,6.3,9.7,51.7,21.3,4.0,0.0,1.0,6.553,13.575,57.963,24.673,4.548,0.0,1.0,3.596,5.9,14.228,5.863,1.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,32.7,165.0,1206.3,924.0,0.0,0.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,1.0,6.0,12.0,64.0,48.0,0.0,0.0,1.0,6.703,18.123,75.952,54.581,0.0,0.0,1.0,3.511,6.9,18.451,12.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,22.0,88.0,1463.0,0.0,0.0,0.0,1.0,4.0,7.0,19.0,0.0,0.0,0.0,1.0,8.0,8.0,76.0,0.0,0.0,0.0,1.0,5.684,13.575,86.419,0.0,0.0,0.0,1.0,3.577,5.9,19.0,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,65.1,61.0,433.1,320.8,77.0,0.0,1.0,6.0,5.0,9.0,5.0,1.0,0.0,1.0,15.0,13.5,38.5,26.0,6.0,0.0,1.0,12.162,9.862,30.673,20.125,4.548,0.0,1.0,4.313,4.091,8.228,4.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1.0,33.8,152.2,333.7,704.0,500.5,231.0,1.0,4.0,7.0,11.0,15.0,9.0,3.0,1.0,6.3,12.7,22.7,42.0,28.0,12.0,1.0,6.578,16.192,29.097,49.962,33.085,13.645,1.0,3.444,6.037,9.902,13.9,8.588,3.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,53.4,88.0,847.0,539.0,500.5,231.0,1.0,6.0,7.0,16.0,12.0,9.0,3.0,1.0,14.0,13.5,72.0,48.0,42.0,18.0,1.0,10.826,13.575,57.073,38.879,33.085,13.645,1.0,4.875,5.9,15.176,11.176,8.588,3.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,43.6,69.7,308.0,782.8,77.0,0.0,1.0,4.0,6.0,9.0,11.0,1.0,0.0,1.0,6.7,11.3,19.3,41.3,4.0,0.0,1.0,7.112,11.807,25.234,47.415,4.548,0.0,1.0,3.593,4.62,8.176,10.863,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,45.8,88.0,964.1,385.0,0.0,0.0,1.0,4.0,7.0,16.0,5.0,0.0,0.0,1.0,6.3,9.3,56.0,20.0,0.0,0.0,1.0,7.889,13.575,61.923,22.742,0.0,0.0,1.0,3.034,5.9,15.218,5.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1.0,58.7,150.8,360.5,231.0,0.0,0.0,1.0,5.0,7.0,9.0,3.0,0.0,0.0,1.0,9.6,19.2,32.5,15.0,0.0,0.0,1.0,9.821,16.342,27.371,13.645,0.0,0.0,1.0,3.897,5.953,8.026,3.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,40.0,75.2,380.0,551.8,77.0,0.0,1.0,4.0,6.0,10.0,8.0,1.0,0.0,1.0,6.7,9.3,26.3,29.3,4.0,0.0,1.0,7.221,11.643,30.042,33.77,4.548,0.0,1.0,3.315,5.037,8.814,7.863,1.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,31.7,77.0,1386.0,0.0,0.0,0.0,1.0,5.0,6.0,18.0,0.0,0.0,0.0,1.0,12.5,7.5,90.0,0.0,0.0,0.0,1.0,7.82,11.589,81.871,0.0,0.0,0.0,1.0,4.217,5.176,18.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,41.8,86.2,757.2,859.8,77.0,0.0,1.0,4.0,7.0,14.0,12.0,1.0,0.0,1.0,6.3,11.7,41.7,45.3,4.0,0.0,1.0,7.167,13.629,50.593,51.964,4.548,0.0,1.0,3.454,5.761,13.314,11.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,50.8,47.7,231.0,935.0,0.0,0.0,1.0,5.0,4.0,8.0,13.0,0.0,0.0,1.0,13.3,6.7,18.3,62.5,0.0,0.0,1.0,9.368,7.835,20.686,56.567,0.0,0.0,1.0,3.785,3.173,7.176,12.724,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,53.4,88.0,1013.8,1617.0,0.0,0.0,1.0,6.0,7.0,19.0,21.0,0.0,0.0,1.0,14.0,12.0,82.5,126.0,0.0,0.0,1.0,10.826,13.575,68.101,95.516,0.0,0.0,1.0,4.875,5.9,18.039,21.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,47.7,71.5,315.8,924.0,0.0,0.0,1.0,4.0,6.0,10.0,12.0,0.0,0.0,1.0,6.7,9.3,22.7,48.0,0.0,0.0,1.0,7.835,11.752,27.425,54.581,0.0,0.0,1.0,3.173,4.759,8.677,12.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,40.0,88.0,338.5,704.0,500.5,231.0,1.0,4.0,7.0,12.0,15.0,9.0,3.0,1.0,6.3,10.7,26.7,42.0,28.0,12.0,1.0,7.221,13.575,30.44,49.962,33.085,13.645,1.0,3.315,5.9,10.755,13.9,8.588,3.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,41.3,77.0,577.5,1232.0,500.5,231.0,1.0,5.0,6.0,15.0,21.0,9.0,3.0,1.0,12.5,8.8,43.8,85.0,35.0,15.0,1.0,9.177,11.589,44.674,79.815,33.085,13.645,1.0,4.064,5.176,13.765,20.176,8.588,3.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,41.8,88.0,962.5,397.8,77.0,0.0,1.0,4.0,7.0,15.0,6.0,1.0,0.0,1.0,6.3,9.7,51.7,21.3,4.0,0.0,1.0,7.167,13.575,60.375,24.673,4.548,0.0,1.0,3.454,5.9,14.588,5.863,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,65.8,138.0,859.8,154.0,0.0,0.0,1.0,6.0,6.0,12.0,2.0,0.0,0.0,1.0,17.0,15.0,67.5,12.0,0.0,0.0,1.0,12.445,14.411,51.964,9.097,0.0,0.0,1.0,4.365,5.091,11.863,2.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1.0,43.6,82.5,757.2,847.0,0.0,0.0,1.0,4.0,7.0,14.0,11.0,0.0,0.0,1.0,6.3,11.7,41.7,44.0,0.0,0.0,1.0,7.112,13.738,50.593,50.032,0.0,0.0,1.0,3.593,5.483,13.314,11.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1.0,40.0,86.6,685.0,859.8,77.0,0.0,1.0,4.0,7.0,14.0,12.0,1.0,0.0,1.0,6.3,11.7,41.7,45.3,4.0,0.0,1.0,7.221,13.725,47.387,51.964,4.548,0.0,1.0,3.315,5.816,13.166,11.863,1.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,1.0,43.6,68.3,231.0,936.8,77.0,0.0,1.0,4.0,6.0,8.0,13.0,1.0,0.0,1.0,6.7,13.3,14.7,49.3,4.0,0.0,1.0,7.112,11.957,20.686,56.512,4.548,0.0,1.0,3.593,4.536,7.176,12.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,73.3,227.3,432.7,154.0,0.0,0.0,1.0,6.0,8.0,9.0,2.0,0.0,0.0,1.0,13.0,29.0,40.0,12.0,0.0,0.0,1.0,11.698,20.795,30.577,9.097,0.0,0.0,1.0,4.898,6.898,8.173,2.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1.0,41.8,86.2,885.5,397.8,77.0,0.0,1.0,4.0,7.0,14.0,6.0,1.0,0.0,1.0,6.3,11.7,47.7,21.3,4.0,0.0,1.0,7.167,13.629,55.827,24.673,4.548,0.0,1.0,3.454,5.761,13.588,5.863,1.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,46.3,135.7,306.2,924.0,0.0,0.0,1.0,4.0,6.0,9.0,12.0,0.0,0.0,1.0,6.7,11.3,18.7,48.0,0.0,0.0,1.0,7.985,14.369,25.289,54.581,0.0,0.0,1.0,3.089,4.897,8.037,12.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,77.9,139.3,510.1,308.0,0.0,0.0,1.0,7.0,6.0,10.0,4.0,0.0,0.0,1.0,19.2,19.2,51.9,28.0,0.0,0.0,1.0,14.093,14.26,35.221,18.194,0.0,0.0,1.0,5.176,5.175,9.228,4.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,61.8,128.3,433.1,308.0,0.0,0.0,1.0,6.0,5.0,9.0,4.0,0.0,0.0,1.0,17.5,13.5,38.5,24.0,0.0,0.0,1.0,11.354,12.274,30.673,18.194,0.0,0.0,1.0,4.509,4.451,8.228,4.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,49.5,71.5,394.6,1155.0,0.0,0.0,1.0,4.0,6.0,11.0,15.0,0.0,0.0,1.0,6.7,9.0,24.0,60.0,0.0,0.0,1.0,7.78,11.752,31.919,68.226,0.0,0.0,1.0,3.312,4.759,9.816,15.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,57.3,163.2,1116.5,616.0,0.0,0.0,1.0,5.0,8.0,17.0,8.0,0.0,0.0,1.0,9.2,15.4,73.8,40.0,0.0,0.0,1.0,9.971,18.178,69.472,36.387,0.0,0.0,1.0,3.812,6.761,16.588,8.0,0.0,0.0
