id,Z-0_MS_AA,Z-1_MS_AA,Z-2_MS_AA,Z-3_MS_AA,Z-4_MS_AA,Z-5_MS_AA,Z-6_MS_AA,I-0_MS_AA,I-1_MS_AA,I-2_MS_AA,I-3_MS_AA,I-4_MS_AA,I-5_MS_AA,I-6_MS_AA,T-0_MS_AA,T-1_MS_AA,T-2_MS_AA,T-3_MS_AA,T-4_MS_AA,T-5_MS_AA,T-6_MS_AA,S-0_MS_AA,S-1_MS_AA,S-2_MS_AA,S-3_MS_AA,S-4_MS_AA,S-5_MS_AA,S-6_MS_AA,chi-0_MS_AA,chi-1_MS_AA,chi-2_MS_AA,chi-3_MS_AA,chi-4_MS_AA,chi-5_MS_AA,chi-6_MS_AA
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,154.0,343.0,496.0,738.0,1170.0,0.0,0.0,2.0,8.0,12.0,18.0,30.0,0.0,0.0,8.0,26.0,39.0,64.0,75.0,0.0,0.0,2.82,8.86,12.36,18.4,25.8,0.0,0.0,4.4,19.52,29.62,42.54,66.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,154.0,368.0,665.0,1560.0,0.0,0.0,0.0,2.0,8.0,16.0,40.0,0.0,0.0,0.0,8.0,28.0,60.0,100.0,0.0,0.0,0.0,2.82,9.36,17.1,34.4,0.0,0.0,0.0,4.4,18.27,38.49,88.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,154.0,350.0,666.0,1502.0,936.0,0.0,0.0,2.0,8.0,16.0,38.0,24.0,0.0,0.0,8.0,28.0,59.0,107.0,60.0,0.0,0.0,2.82,9.24,17.08,34.36,20.64,0.0,0.0,4.4,18.28,38.98,85.0,52.8,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,353.0,582.0,1298.0,1902.0,717.0,234.0,2.0,8.0,14.0,32.0,48.0,18.0,6.0,8.0,27.0,51.0,104.0,132.0,51.0,15.0,2.82,9.08,14.96,31.72,43.8,16.74,5.16,4.4,19.71,33.74,73.9,107.7,40.65,13.2
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,334.0,501.0,725.0,312.0,0.0,0.0,2.0,8.0,12.0,18.0,8.0,0.0,0.0,8.0,26.0,39.0,53.0,20.0,0.0,0.0,2.82,8.52,12.75,17.07,6.88,0.0,0.0,4.4,19.98,29.88,42.38,17.6,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,342.0,584.0,820.0,1205.0,795.0,234.0,2.0,8.0,14.0,20.0,30.0,20.0,6.0,8.0,27.0,45.0,66.0,89.0,56.0,15.0,2.82,8.88,14.89,20.56,28.74,18.46,5.16,4.4,19.13,34.63,46.8,68.45,45.05,13.2
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,513.0,583.0,1404.0,0.0,0.0,0.0,2.0,12.0,14.0,36.0,0.0,0.0,0.0,12.0,53.0,67.0,126.0,0.0,0.0,0.0,2.82,13.0,14.91,30.96,0.0,0.0,0.0,4.4,30.9,34.14,79.2,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,504.0,418.0,732.0,1020.0,0.0,0.0,2.0,12.0,10.0,18.0,26.0,0.0,0.0,12.0,51.0,44.0,79.0,92.0,0.0,0.0,2.82,12.66,10.64,18.0,22.76,0.0,0.0,4.4,31.26,25.22,41.7,58.04,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,530.0,501.0,1112.0,624.0,0.0,0.0,2.0,12.0,12.0,28.0,16.0,0.0,0.0,12.0,52.0,56.0,108.0,56.0,0.0,0.0,2.82,13.14,12.78,25.76,13.76,0.0,0.0,4.4,30.4,29.97,63.0,35.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,352.0,660.0,1283.0,1200.0,717.0,234.0,2.0,8.0,16.0,32.0,30.0,18.0,6.0,8.0,28.0,56.0,95.0,87.0,51.0,15.0,2.82,9.17,16.68,30.46,28.32,16.74,5.16,4.4,19.17,38.14,72.85,68.1,40.65,13.2
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,531.0,499.0,1187.0,390.0,0.0,0.0,2.0,12.0,12.0,30.0,10.0,0.0,0.0,12.0,52.0,57.0,112.0,35.0,0.0,0.0,2.82,13.12,12.82,26.99,8.6,0.0,0.0,4.4,30.89,28.99,67.94,22.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,501.0,655.0,807.0,312.0,0.0,0.0,2.0,12.0,16.0,20.0,8.0,0.0,0.0,12.0,54.0,66.0,78.0,28.0,0.0,0.0,2.82,12.78,16.26,19.23,6.88,0.0,0.0,4.4,29.97,37.79,46.64,17.6,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,154.0,341.0,584.0,1190.0,780.0,0.0,0.0,2.0,8.0,14.0,30.0,20.0,0.0,0.0,8.0,27.0,50.0,87.0,50.0,0.0,0.0,2.82,8.9,14.92,27.48,17.2,0.0,0.0,4.4,18.64,34.72,67.4,44.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,353.0,499.0,1117.0,941.0,78.0,0.0,2.0,8.0,12.0,28.0,24.0,2.0,0.0,8.0,26.0,44.0,83.0,62.0,5.0,0.0,2.82,9.17,12.82,26.18,21.06,1.72,0.0,4.4,19.74,28.99,63.35,53.15,4.4,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,456.0,415.0,1024.0,239.0,78.0,0.0,2.0,10.0,10.0,26.0,6.0,2.0,0.0,10.0,37.0,43.0,82.0,20.0,6.0,0.0,2.82,11.36,10.7,23.2,5.58,1.72,0.0,4.4,25.37,23.75,57.9,13.55,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,154.0,343.0,582.0,1201.0,390.0,0.0,0.0,2.0,8.0,14.0,30.0,10.0,0.0,0.0,8.0,27.0,50.0,82.0,25.0,0.0,0.0,2.82,8.86,14.96,27.78,8.6,0.0,0.0,4.4,19.62,33.74,67.92,22.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,379.0,500.0,1039.0,941.0,78.0,0.0,2.0,8.0,12.0,26.0,24.0,2.0,0.0,8.0,26.0,43.0,78.0,62.0,5.0,0.0,2.82,9.71,12.77,24.46,21.06,1.72,0.0,4.4,18.69,29.39,58.95,53.15,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1,154.0,529.0,572.0,646.0,390.0,0.0,0.0,2.0,12.0,14.0,16.0,10.0,0.0,0.0,12.0,53.0,58.0,64.0,35.0,0.0,0.0,2.82,13.27,14.12,15.4,8.6,0.0,0.0,4.4,29.89,33.04,37.58,22.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,370.0,577.0,1102.0,239.0,78.0,0.0,2.0,8.0,14.0,28.0,6.0,2.0,0.0,8.0,27.0,49.0,74.0,17.0,5.0,0.0,2.82,9.29,14.54,24.92,5.58,1.72,0.0,4.4,19.16,33.39,62.3,13.55,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,521.0,583.0,1419.0,702.0,0.0,0.0,2.0,12.0,14.0,36.0,18.0,0.0,0.0,12.0,53.0,67.0,135.0,63.0,0.0,0.0,2.82,13.36,14.91,32.22,15.48,0.0,0.0,4.4,30.05,34.14,80.25,39.6,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,334.0,585.0,1119.0,624.0,0.0,0.0,2.0,8.0,14.0,28.0,16.0,0.0,0.0,8.0,27.0,49.0,80.0,40.0,0.0,0.0,2.82,8.52,14.87,26.11,13.76,0.0,0.0,4.4,19.98,35.12,64.24,35.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,379.0,499.0,1117.0,941.0,78.0,0.0,2.0,8.0,12.0,28.0,24.0,2.0,0.0,8.0,26.0,44.0,83.0,62.0,5.0,0.0,2.82,9.71,12.82,26.18,21.06,1.72,0.0,4.4,18.69,28.99,63.35,53.15,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,343.0,583.0,1117.0,240.0,0.0,0.0,2.0,8.0,14.0,28.0,6.0,0.0,0.0,8.0,27.0,49.0,74.0,16.0,0.0,0.0,2.82,8.86,14.91,25.66,5.56,0.0,0.0,4.4,19.62,34.14,62.68,14.04,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,154.0,371.0,416.0,727.0,713.0,78.0,0.0,2.0,8.0,10.0,18.0,18.0,2.0,0.0,8.0,25.0,34.0,56.0,48.0,5.0,0.0,2.82,9.35,10.68,17.58,16.3,1.72,0.0,4.4,19.54,24.24,41.35,40.79,4.4,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,334.0,666.0,1482.0,0.0,0.0,0.0,2.0,8.0,16.0,38.0,0.0,0.0,0.0,8.0,28.0,59.0,95.0,0.0,0.0,0.0,2.82,8.52,17.05,32.68,0.0,0.0,0.0,4.4,19.98,38.89,83.6,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,353.0,582.0,1482.0,0.0,0.0,0.0,2.0,8.0,14.0,38.0,0.0,0.0,0.0,8.0,27.0,54.0,95.0,0.0,0.0,0.0,2.82,9.08,14.96,32.68,0.0,0.0,0.0,4.4,19.71,33.74,83.6,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,334.0,502.0,748.0,780.0,0.0,0.0,2.0,8.0,12.0,18.0,20.0,0.0,0.0,8.0,26.0,39.0,59.0,50.0,0.0,0.0,2.82,8.52,12.73,18.72,17.2,0.0,0.0,4.4,19.98,30.37,42.57,44.0,0.0,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,503.0,420.0,747.0,1794.0,0.0,0.0,2.0,12.0,10.0,18.0,46.0,0.0,0.0,12.0,51.0,44.0,90.0,161.0,0.0,0.0,2.82,12.68,10.6,19.26,39.56,0.0,0.0,4.4,30.77,26.2,42.75,101.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,341.0,585.0,908.0,1746.0,717.0,234.0,2.0,8.0,14.0,22.0,44.0,18.0,6.0,8.0,27.0,46.0,79.0,122.0,51.0,15.0,2.82,8.9,14.9,23.12,40.36,16.74,5.16,4.4,18.64,35.21,51.9,98.9,40.65,13.2
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,512.0,419.0,654.0,1019.0,78.0,0.0,2.0,12.0,10.0,16.0,26.0,2.0,0.0,12.0,51.0,43.0,72.0,93.0,7.0,0.0,2.82,13.02,10.59,16.28,22.78,1.72,0.0,4.4,30.41,25.62,37.3,57.55,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,154.0,430.0,415.0,1040.0,858.0,0.0,0.0,2.0,10.0,10.0,26.0,22.0,0.0,0.0,10.0,37.0,43.0,91.0,66.0,0.0,0.0,2.82,10.79,10.7,24.44,18.92,0.0,0.0,4.4,26.2,23.75,59.44,48.4,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,335.0,496.0,732.0,1019.0,78.0,0.0,2.0,8.0,12.0,18.0,26.0,2.0,0.0,8.0,26.0,39.0,61.0,67.0,5.0,0.0,2.82,8.47,12.36,18.0,22.78,1.72,0.0,4.4,20.38,29.62,41.7,57.55,4.4,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,335.0,499.0,972.0,546.0,0.0,0.0,2.0,8.0,12.0,24.0,14.0,0.0,0.0,8.0,26.0,42.0,71.0,35.0,0.0,0.0,2.82,8.5,12.82,22.95,12.04,0.0,0.0,4.4,20.47,28.99,57.57,30.8,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,335.0,499.0,814.0,546.0,0.0,0.0,2.0,8.0,12.0,20.0,14.0,0.0,0.0,8.0,26.0,40.0,61.0,35.0,0.0,0.0,2.82,8.5,12.82,19.61,12.04,0.0,0.0,4.4,20.47,28.99,47.97,30.8,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,511.0,572.0,722.0,312.0,0.0,0.0,2.0,12.0,14.0,18.0,8.0,0.0,0.0,12.0,53.0,58.0,71.0,28.0,0.0,0.0,2.82,13.09,14.12,17.16,6.88,0.0,0.0,4.4,30.09,33.04,41.0,17.6,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,369.0,665.0,1368.0,1200.0,717.0,234.0,2.0,8.0,16.0,34.0,30.0,18.0,6.0,8.0,28.0,57.0,100.0,87.0,51.0,15.0,2.82,9.34,17.1,32.53,28.32,16.74,5.16,4.4,18.76,38.49,78.49,68.1,40.65,13.2
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,513.0,500.0,1039.0,942.0,0.0,0.0,2.0,12.0,12.0,26.0,24.0,0.0,0.0,12.0,52.0,55.0,104.0,85.0,0.0,0.0,2.82,13.0,12.77,24.46,21.04,0.0,0.0,4.4,30.9,29.39,58.95,53.64,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,360.0,666.0,1482.0,0.0,0.0,0.0,2.0,8.0,16.0,38.0,0.0,0.0,0.0,8.0,28.0,59.0,95.0,0.0,0.0,0.0,2.82,9.0,17.08,32.68,0.0,0.0,0.0,4.4,19.12,38.98,83.6,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,154.0,342.0,583.0,1122.0,1175.0,78.0,0.0,2.0,8.0,14.0,28.0,30.0,2.0,0.0,8.0,27.0,49.0,86.0,77.0,5.0,0.0,2.82,8.88,14.94,26.6,26.22,1.72,0.0,4.4,19.13,34.23,63.7,66.35,4.4,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,371.0,582.0,1283.0,1200.0,717.0,234.0,2.0,8.0,14.0,32.0,30.0,18.0,6.0,8.0,27.0,51.0,95.0,87.0,51.0,15.0,2.82,9.2,14.96,30.46,28.32,16.74,5.16,4.4,19.7,33.74,72.85,68.1,40.65,13.2
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,342.0,667.0,1419.0,702.0,0.0,0.0,2.0,8.0,16.0,36.0,18.0,0.0,0.0,8.0,28.0,58.0,99.0,45.0,0.0,0.0,2.82,8.88,17.03,32.22,15.48,0.0,0.0,4.4,19.13,39.38,80.25,39.6,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,456.0,415.0,1104.0,156.0,0.0,0.0,2.0,10.0,10.0,28.0,4.0,0.0,0.0,10.0,37.0,44.0,88.0,12.0,0.0,0.0,2.82,11.36,10.7,24.85,3.44,0.0,0.0,4.4,25.37,23.75,63.19,8.8,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,343.0,420.0,747.0,1482.0,0.0,0.0,2.0,8.0,10.0,18.0,38.0,0.0,0.0,8.0,25.0,34.0,68.0,95.0,0.0,0.0,2.82,8.85,10.6,19.26,32.68,0.0,0.0,4.4,19.61,26.2,42.75,83.6,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,513.0,410.0,646.0,234.0,0.0,0.0,2.0,12.0,10.0,16.0,6.0,0.0,0.0,12.0,51.0,43.0,63.0,21.0,0.0,0.0,2.82,13.02,10.28,15.4,5.16,0.0,0.0,4.4,30.98,23.4,37.58,13.2,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,334.0,585.0,1127.0,624.0,0.0,0.0,2.0,8.0,14.0,28.0,16.0,0.0,0.0,8.0,27.0,49.0,80.0,40.0,0.0,0.0,2.82,8.52,14.87,26.5,13.76,0.0,0.0,4.4,19.98,35.12,63.38,35.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,344.0,501.0,1132.0,1560.0,0.0,0.0,2.0,8.0,12.0,28.0,40.0,0.0,0.0,8.0,26.0,44.0,92.0,100.0,0.0,0.0,2.82,8.74,12.78,27.44,34.4,0.0,0.0,4.4,20.07,29.97,64.4,88.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,344.0,578.0,1039.0,941.0,78.0,0.0,2.0,8.0,14.0,26.0,24.0,2.0,0.0,8.0,27.0,48.0,78.0,62.0,5.0,0.0,2.82,8.81,14.49,24.46,21.06,1.72,0.0,4.4,20.02,33.79,58.95,53.15,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,369.0,666.0,1497.0,0.0,0.0,0.0,2.0,8.0,16.0,38.0,0.0,0.0,0.0,8.0,28.0,59.0,95.0,0.0,0.0,0.0,2.82,9.34,17.05,33.42,0.0,0.0,0.0,4.4,18.76,38.89,83.98,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,531.0,582.0,1487.0,234.0,0.0,0.0,2.0,12.0,14.0,38.0,6.0,0.0,0.0,12.0,53.0,68.0,136.0,21.0,0.0,0.0,2.82,13.12,14.96,33.1,5.16,0.0,0.0,4.4,30.89,33.74,83.95,13.2,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,511.0,572.0,729.0,390.0,0.0,0.0,2.0,12.0,14.0,18.0,10.0,0.0,0.0,12.0,53.0,58.0,72.0,35.0,0.0,0.0,2.82,13.09,14.12,17.54,8.6,0.0,0.0,4.4,30.09,33.04,42.33,22.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,513.0,499.0,978.0,1122.0,717.0,234.0,2.0,12.0,12.0,24.0,28.0,18.0,6.0,12.0,52.0,54.0,100.0,110.0,69.0,21.0,2.82,13.0,12.82,23.93,26.6,16.74,5.16,4.4,30.9,28.99,56.49,63.7,40.65,13.2
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,333.0,503.0,654.0,1019.0,78.0,0.0,2.0,8.0,12.0,16.0,26.0,2.0,0.0,8.0,26.0,38.0,56.0,67.0,5.0,0.0,2.82,8.54,12.71,16.28,22.78,1.72,0.0,4.4,19.49,30.86,37.3,57.55,4.4,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,504.0,419.0,654.0,1019.0,78.0,0.0,2.0,12.0,10.0,16.0,26.0,2.0,0.0,12.0,51.0,43.0,72.0,93.0,7.0,0.0,2.82,12.66,10.59,16.28,22.78,1.72,0.0,4.4,31.26,25.62,37.3,57.55,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,351.0,666.0,1489.0,0.0,0.0,0.0,2.0,8.0,16.0,38.0,0.0,0.0,0.0,8.0,28.0,59.0,95.0,0.0,0.0,0.0,2.82,9.22,17.05,33.03,0.0,0.0,0.0,4.4,18.77,38.89,84.84,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,154.0,371.0,499.0,1107.0,473.0,78.0,0.0,2.0,8.0,12.0,28.0,12.0,2.0,0.0,8.0,26.0,44.0,77.0,32.0,5.0,0.0,2.82,9.35,12.82,25.34,10.74,1.72,0.0,4.4,19.54,28.99,62.65,26.75,4.4,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,344.0,418.0,737.0,1253.0,78.0,0.0,2.0,8.0,10.0,18.0,32.0,2.0,0.0,8.0,25.0,34.0,64.0,82.0,5.0,0.0,2.82,8.83,10.64,18.42,27.94,1.72,0.0,4.4,20.1,25.22,42.05,70.75,4.4,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,154.0,448.0,415.0,1024.0,239.0,78.0,0.0,2.0,10.0,10.0,26.0,6.0,2.0,0.0,10.0,37.0,43.0,82.0,20.0,6.0,0.0,2.82,10.91,10.7,23.2,5.58,1.72,0.0,4.4,26.19,23.75,57.9,13.55,4.4,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,505.0,500.0,1104.0,156.0,0.0,0.0,2.0,12.0,12.0,28.0,4.0,0.0,0.0,12.0,52.0,56.0,102.0,14.0,0.0,0.0,2.82,12.64,12.77,24.85,3.44,0.0,0.0,4.4,31.75,29.39,63.19,8.8,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,419.0,658.0,941.0,156.0,0.0,0.0,2.0,10.0,16.0,24.0,4.0,0.0,0.0,10.0,40.0,61.0,75.0,12.0,0.0,0.0,2.82,10.59,16.14,21.06,3.44,0.0,0.0,4.4,25.62,39.08,53.15,8.8,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,352.0,418.0,737.0,1253.0,78.0,0.0,2.0,8.0,10.0,18.0,32.0,2.0,0.0,8.0,25.0,34.0,64.0,82.0,5.0,0.0,2.82,9.19,10.64,18.42,27.94,1.72,0.0,4.4,19.25,25.22,42.05,70.75,4.4,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,154.0,386.0,666.0,1487.0,234.0,0.0,0.0,2.0,8.0,16.0,38.0,6.0,0.0,0.0,8.0,28.0,59.0,98.0,15.0,0.0,0.0,2.82,9.48,17.08,33.1,5.16,0.0,0.0,4.4,18.26,38.98,83.95,13.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,341.0,585.0,1127.0,1326.0,0.0,0.0,2.0,8.0,14.0,28.0,34.0,0.0,0.0,8.0,27.0,49.0,89.0,85.0,0.0,0.0,2.82,8.9,14.9,27.02,29.24,0.0,0.0,4.4,18.64,35.21,64.05,74.8,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,420.0,579.0,1019.0,156.0,0.0,0.0,2.0,10.0,14.0,26.0,4.0,0.0,0.0,10.0,39.0,56.0,81.0,12.0,0.0,0.0,2.82,10.5,14.47,22.78,3.44,0.0,0.0,4.4,26.16,34.28,57.55,8.8,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,474.0,415.0,1024.0,239.0,78.0,0.0,2.0,10.0,10.0,26.0,6.0,2.0,0.0,10.0,37.0,43.0,82.0,20.0,6.0,0.0,2.82,11.54,10.7,23.2,5.58,1.72,0.0,4.4,25.17,23.75,57.9,13.55,4.4,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,343.0,579.0,908.0,1746.0,717.0,234.0,2.0,8.0,14.0,22.0,44.0,18.0,6.0,8.0,27.0,46.0,79.0,122.0,51.0,15.0,2.82,8.83,14.5,23.12,40.36,16.74,5.16,4.4,19.53,34.37,51.9,98.9,40.65,13.2
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,501.0,655.0,814.0,390.0,0.0,0.0,2.0,12.0,16.0,20.0,10.0,0.0,0.0,12.0,54.0,66.0,79.0,35.0,0.0,0.0,2.82,12.78,16.26,19.61,8.6,0.0,0.0,4.4,29.97,37.79,47.97,22.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,501.0,655.0,809.0,156.0,0.0,0.0,2.0,12.0,16.0,20.0,4.0,0.0,0.0,12.0,54.0,66.0,76.0,14.0,0.0,0.0,2.82,12.78,16.26,19.19,3.44,0.0,0.0,4.4,29.97,37.79,47.62,8.8,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,429.0,334.0,654.0,1019.0,78.0,0.0,2.0,10.0,8.0,16.0,26.0,2.0,0.0,10.0,36.0,32.0,64.0,80.0,6.0,0.0,2.82,10.9,8.52,16.28,22.78,1.72,0.0,4.4,25.74,19.98,37.3,57.55,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,353.0,582.0,1502.0,936.0,0.0,0.0,2.0,8.0,14.0,38.0,24.0,0.0,0.0,8.0,27.0,54.0,107.0,60.0,0.0,0.0,2.82,9.17,14.96,34.36,20.64,0.0,0.0,4.4,19.74,33.74,85.0,52.8,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,350.0,667.0,1419.0,702.0,0.0,0.0,2.0,8.0,16.0,36.0,18.0,0.0,0.0,8.0,28.0,58.0,99.0,45.0,0.0,0.0,2.82,9.24,17.03,32.22,15.48,0.0,0.0,4.4,18.28,39.38,80.25,39.6,0.0,0.0
