id,Z-0_FA_AB,Z-1_FA_AB,Z-2_FA_AB,Z-3_FA_AB,Z-4_FA_AB,Z-5_FA_AB,Z-6_FA_AB,I-0_FA_AB,I-1_FA_AB,I-2_FA_AB,I-3_FA_AB,I-4_FA_AB,I-5_FA_AB,I-6_FA_AB,T-0_FA_AB,T-1_FA_AB,T-2_FA_AB,T-3_FA_AB,T-4_FA_AB,T-5_FA_AB,T-6_FA_AB,S-0_FA_AB,S-1_FA_AB,S-2_FA_AB,S-3_FA_AB,S-4_FA_AB,S-5_FA_AB,S-6_FA_AB,chi-0_FA_AB,chi-1_FA_AB,chi-2_FA_AB,chi-3_FA_AB,chi-4_FA_AB,chi-5_FA_AB,chi-6_FA_AB
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,3546.2,5550.7,8278.1,10745.2,10986.0,8790.7,6663.3,399.6,675.6,991.4,1138.7,1372.3,1688.9,1806.2,1075.3,1667.1,2390.8,2637.6,3205.2,3738.4,3639.6,283.758,456.446,661.67,751.471,914.399,1017.734,953.457,985.151,1642.275,2401.329,2744.971,3373.229,4134.807,4321.929
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,3142.2,5295.7,6046.9,3963.5,1906.2,729.8,128.6,205.9,422.8,578.3,581.5,446.7,268.6,70.5,653.6,1172.1,1422.7,1197.9,840.1,399.9,80.2,156.239,299.864,386.149,336.312,230.25,115.217,25.739,531.378,1103.8,1483.565,1463.357,1111.131,647.328,163.323
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,2655.4,3530.8,4586.5,4087.9,1869.7,755.5,366.8,178.9,325.5,405.8,435.0,309.0,218.5,146.4,517.4,805.6,977.7,873.9,611.5,425.2,223.1,133.892,221.955,268.893,264.892,178.787,107.842,60.643,470.91,871.988,1038.219,1117.502,793.574,535.52,348.771
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,2798.8,4738.3,6145.6,4169.4,2387.7,1187.6,438.5,201.1,360.2,516.2,656.9,422.8,372.1,230.5,561.3,876.4,1239.1,1112.2,824.6,647.6,314.3,152.508,256.345,351.827,358.007,237.711,173.176,88.194,488.729,850.532,1248.668,1564.808,1051.869,877.878,524.012
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2447.9,3922.4,6110.7,5818.6,3463.8,2989.8,1192.1,249.5,454.4,616.7,893.6,828.4,775.5,672.4,703.8,1088.2,1574.2,1783.7,1645.6,1513.1,672.4,168.493,271.624,393.032,483.517,441.541,396.429,234.075,636.383,1141.186,1538.684,2185.769,2083.374,1859.134,1492.392
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2407.3,3654.9,5142.0,4313.2,2769.5,1755.3,944.1,218.5,344.2,500.2,547.9,519.9,487.2,342.7,562.8,844.5,1178.3,1131.4,1066.4,907.1,568.4,158.633,240.056,337.167,334.01,307.171,253.223,156.105,543.753,844.122,1221.694,1324.838,1274.818,1169.696,798.57
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2536.9,4097.9,6494.3,6163.2,3330.0,2147.9,983.2,253.9,483.1,670.3,846.8,976.3,821.1,502.3,737.0,1171.5,1574.5,1847.3,1831.1,1388.0,701.3,172.843,293.906,406.324,473.858,469.184,354.396,189.442,634.88,1185.576,1640.509,2105.608,2392.488,1939.397,1159.615
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2750.7,4245.3,5084.9,4741.9,2796.7,1896.9,1025.1,233.3,406.4,568.7,610.3,604.3,517.5,369.3,652.0,1033.3,1374.5,1343.0,1242.3,971.8,608.0,168.118,272.841,372.308,372.993,342.993,269.045,166.598,595.0,1036.453,1445.556,1523.727,1515.364,1264.373,870.352
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_iodide_1_smi1_1_s_1,2720.3,4033.5,5671.2,7391.6,5200.4,2024.8,1138.3,231.8,410.4,550.1,639.4,648.9,498.4,403.4,642.2,977.8,1319.6,1383.9,1197.1,957.5,738.3,167.508,271.287,365.872,403.743,385.974,258.467,185.397,579.748,1012.623,1360.939,1546.501,1578.112,1240.13,943.783
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,3143.4,5193.1,6721.5,4425.1,2174.3,1133.4,359.5,241.3,502.6,704.6,933.8,690.2,473.0,297.4,768.7,1360.1,1861.5,1812.7,1247.6,811.1,325.3,172.579,327.758,457.366,480.235,324.212,201.788,97.406,607.084,1273.92,1761.932,2260.3,1646.665,1088.189,658.552
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,3408.1,5527.5,8029.3,10197.6,10284.0,8806.3,7164.6,400.4,664.6,969.7,1150.9,1454.3,1847.2,1926.4,1065.0,1652.2,2366.1,2723.5,3458.4,4044.3,3753.1,279.075,440.875,637.471,749.93,934.963,1081.9,1010.726,1008.418,1650.884,2380.227,2825.123,3657.153,4598.926,4698.68
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2586.2,4275.6,6353.1,5563.0,3661.2,2944.6,1044.1,247.0,433.9,579.0,855.5,797.9,803.0,606.1,680.9,1030.8,1486.6,1715.1,1644.8,1480.3,606.1,174.046,279.033,386.402,477.499,448.247,402.547,209.495,617.597,1056.868,1429.622,2081.799,1972.804,1898.764,1344.486
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,3201.3,5066.9,7222.8,8990.1,9159.9,7212.9,5220.9,361.9,608.8,923.1,1067.4,1270.0,1533.9,1476.6,970.7,1549.8,2238.0,2455.6,2954.1,3258.0,2809.3,253.446,407.38,597.157,673.668,799.071,874.142,754.511,909.817,1512.949,2274.012,2618.156,3196.298,3820.51,3571.599
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5308.3,8579.9,12070.5,16830.6,20343.8,17628.8,13733.4,593.9,1044.8,1611.6,2028.7,2744.0,3502.2,3540.7,1665.3,2769.9,4144.8,5136.8,6881.4,7919.5,7358.7,420.34,711.978,1069.94,1329.002,1786.128,2081.229,1926.527,1486.655,2595.753,3971.528,5004.038,6901.256,8709.504,8555.601
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,3810.7,5476.0,7912.2,11840.4,10892.0,7968.1,6407.4,416.0,748.9,1070.2,1321.8,1662.3,1726.0,1703.1,1177.8,1874.1,2689.1,3218.7,3702.9,3766.5,3666.7,289.215,478.7,682.972,831.71,990.198,973.323,908.13,1044.397,1877.592,2664.052,3263.263,4201.011,4305.633,4130.658
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2443.6,3683.9,4975.5,4411.8,2794.5,2044.1,1200.4,206.9,319.8,463.4,502.7,480.4,411.6,273.7,526.7,783.3,1091.0,1043.4,951.1,758.5,449.7,154.885,231.176,320.953,321.8,298.187,240.983,146.434,525.654,805.021,1159.866,1248.654,1223.27,1029.948,660.195
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,3560.3,6199.6,9340.6,9762.7,10960.9,9508.7,6902.0,400.8,692.8,1050.7,1386.0,1548.2,1909.6,2007.5,1093.6,1743.5,2637.3,3028.3,3571.4,4148.3,3619.4,284.293,465.001,697.171,840.098,983.879,1122.577,995.253,988.004,1666.296,2541.349,3333.807,3817.162,4658.983,4757.311
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,2641.1,4231.4,5003.3,3904.8,2107.3,1187.0,390.7,212.0,383.9,554.7,603.5,525.5,365.1,178.7,608.4,1014.9,1352.5,1265.7,995.6,616.6,255.8,153.445,259.106,355.678,347.886,279.985,173.575,70.921,543.047,984.62,1405.502,1505.9,1318.293,888.113,415.19
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,3632.8,5547.1,7361.5,9428.4,5548.1,3015.2,1729.7,316.8,626.0,847.0,1223.8,1528.5,1050.5,732.1,969.5,1603.3,2217.0,3005.9,2858.2,1841.1,1274.7,222.227,396.68,537.047,722.232,749.856,471.25,310.743,805.059,1571.778,2131.89,3080.609,3781.729,2514.955,1680.372
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,3423.2,5440.9,7907.5,11213.7,10395.1,8374.8,6773.0,411.1,700.9,1018.8,1263.4,1552.1,1891.9,1870.3,1112.1,1737.7,2533.1,2971.6,3596.5,4018.9,3798.7,283.062,453.565,661.981,798.502,954.677,1054.883,975.971,1030.213,1731.902,2508.993,3088.485,3855.585,4666.601,4518.988
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2729.2,4346.0,5298.9,4526.9,2579.7,1772.2,838.9,231.2,417.5,559.2,624.9,636.6,539.3,359.8,661.0,1052.9,1374.9,1395.8,1299.7,985.3,528.3,164.854,274.093,364.17,373.944,345.717,261.844,146.043,592.584,1072.863,1419.606,1561.519,1591.223,1304.351,844.863
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2530.0,3762.9,5174.0,6872.0,3531.6,3287.1,2592.9,258.3,446.0,560.0,686.2,801.7,779.7,709.4,704.3,1041.0,1360.8,1573.1,1650.0,1576.8,1243.8,177.631,275.322,357.655,429.308,448.273,425.343,345.747,663.773,1134.228,1411.736,1707.447,2022.504,1913.56,1675.223
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2833.3,5204.1,7773.6,4914.9,3547.3,2435.9,499.1,245.1,452.1,616.6,977.8,845.5,915.9,359.0,697.2,1068.8,1594.4,1823.2,1761.4,1275.0,359.0,171.037,283.753,407.965,500.139,449.603,380.75,118.214,606.522,1088.599,1493.633,2338.938,2042.853,2081.694,793.457
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,2401.6,3640.4,4912.1,4303.0,2626.8,1800.7,986.1,206.1,319.5,463.1,501.5,478.4,408.4,271.2,525.5,782.6,1089.5,1040.4,945.9,752.0,446.0,152.543,228.895,318.855,316.06,289.22,227.989,135.23,527.243,808.353,1162.628,1256.191,1234.559,1047.235,676.583
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2329.1,3918.6,5745.0,3213.9,2166.6,1119.8,172.6,205.1,354.1,496.3,687.3,560.8,498.0,172.6,559.2,868.2,1234.3,1272.4,1102.8,738.8,172.6,146.151,236.185,328.239,359.522,297.804,202.087,53.511,509.561,854.561,1209.72,1647.807,1364.794,1157.507,379.754
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2691.2,4521.9,6675.0,5072.7,3559.8,2825.8,1316.5,244.8,422.6,579.0,777.1,693.7,726.3,562.1,667.4,1001.6,1422.1,1502.9,1454.2,1346.4,744.6,178.273,286.077,394.142,443.929,406.387,374.428,225.676,598.905,1002.788,1389.657,1851.22,1692.157,1717.481,1275.775
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2449.7,3530.2,4983.1,4223.9,2499.4,1442.9,822.3,203.7,330.4,471.5,485.6,409.1,371.4,282.4,534.1,801.9,1089.0,958.5,830.2,715.2,489.7,152.758,236.6,319.606,294.181,244.956,197.295,132.241,503.117,806.65,1156.322,1196.085,1031.987,904.396,661.599
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,2343.8,3927.6,5529.8,3452.5,2180.4,1148.8,367.7,201.6,348.4,502.8,677.0,515.8,376.9,199.9,550.0,851.2,1240.7,1221.5,926.8,626.7,227.9,145.89,235.188,334.787,357.3,278.388,175.007,73.166,504.282,847.705,1247.096,1641.1,1293.835,907.576,463.341
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2633.6,4018.1,5617.6,6731.6,3917.8,3047.6,2106.9,256.2,435.8,590.2,727.2,787.9,740.0,606.3,692.0,1043.2,1447.4,1608.6,1592.9,1430.2,962.7,181.955,284.403,389.34,450.367,453.142,398.696,288.251,644.795,1079.328,1458.515,1778.393,1941.846,1800.538,1410.924
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,4055.4,6428.0,6383.0,5293.5,2910.4,1322.5,580.2,267.9,611.5,810.2,850.6,767.4,490.2,272.0,930.9,1782.3,2113.0,1969.3,1534.0,833.7,398.1,200.431,414.376,511.898,485.508,390.335,216.636,107.257,700.272,1647.329,2122.942,2183.643,1932.699,1154.388,629.381
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,2856.7,4554.2,7113.7,7981.4,4815.9,2906.3,1959.2,284.6,524.6,723.6,904.8,1069.5,935.0,817.3,809.2,1248.2,1694.4,2006.8,2033.9,1801.7,1387.1,199.731,334.728,463.079,554.203,568.528,447.92,348.954,691.679,1241.955,1717.401,2164.909,2550.161,2208.62,1879.218
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2457.8,3603.1,5139.2,5941.9,3200.7,2808.3,1806.9,236.7,382.1,499.1,631.6,695.0,653.9,497.6,618.8,899.1,1243.8,1416.4,1412.3,1235.3,764.7,167.121,248.532,338.21,399.814,399.385,358.336,240.131,611.13,981.959,1276.336,1583.4,1759.824,1603.817,1167.145
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2854.0,5186.0,8346.7,6891.2,4822.6,3445.2,1047.9,285.9,538.2,778.0,1164.6,1329.3,1279.9,628.2,824.1,1316.2,1942.6,2493.8,2609.2,1908.1,628.2,199.314,341.192,497.891,648.338,669.797,544.426,215.447,693.36,1255.45,1839.591,2771.133,3159.936,2938.827,1392.686
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2316.0,3587.8,5639.3,3353.9,2099.9,1203.4,472.3,203.6,360.4,509.1,665.7,446.8,452.9,252.2,564.1,869.5,1239.0,1144.3,928.6,752.8,345.2,144.51,233.94,326.677,331.56,245.755,199.52,96.347,506.763,882.3,1268.896,1643.754,1103.301,1055.046,571.55
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2604.0,4421.9,6473.9,4785.8,3118.7,2082.8,964.3,241.8,421.2,577.7,773.3,685.0,705.0,553.0,663.1,998.9,1417.0,1490.4,1424.3,1314.4,732.4,173.538,281.578,389.688,431.55,382.432,331.64,205.648,585.612,988.807,1373.379,1814.971,1648.888,1649.871,1246.592
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,2309.0,3894.6,5518.9,3138.1,2077.8,1008.6,157.1,198.9,345.8,489.2,665.3,518.4,410.6,157.1,544.7,852.8,1205.2,1208.0,972.9,629.8,157.1,142.716,232.066,321.987,346.608,274.743,172.027,48.691,495.443,836.709,1199.05,1605.116,1283.089,965.346,345.546
ir_tbp_1_dft-phos_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,2702.1,3996.8,5645.6,5919.9,3915.2,2034.9,1310.1,224.3,370.8,499.7,512.7,481.3,457.7,449.4,595.1,870.5,1144.4,1059.0,989.8,969.3,811.0,168.288,264.159,348.19,341.059,313.626,256.903,210.955,549.452,892.917,1203.732,1227.796,1177.356,1112.181,1051.446
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_fluoride_1_smi1_1_s_1,2949.2,4174.1,6393.9,6693.1,3374.5,1745.2,1099.5,257.7,490.1,681.1,910.8,987.7,659.9,450.8,760.7,1209.0,1689.4,2020.7,1762.2,1155.6,708.0,181.491,307.592,423.044,513.62,470.068,294.084,191.182,645.731,1223.795,1682.962,2277.431,2426.792,1534.286,1049.35
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,3507.2,6037.3,9050.1,9612.2,10305.4,8573.8,5769.8,386.7,678.7,1035.3,1350.6,1461.9,1766.5,1879.8,1065.4,1714.1,2584.6,2906.7,3343.2,3873.2,3364.4,274.029,455.423,685.419,810.486,912.068,1019.511,890.558,946.302,1621.761,2488.589,3212.152,3560.375,4274.859,4424.756
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2948.3,5102.6,8583.4,9372.6,5546.7,3645.6,1980.1,324.9,638.9,919.8,1276.9,1652.2,1501.9,1140.7,963.7,1558.7,2196.7,2929.0,3154.0,2642.6,1644.4,217.946,382.974,553.394,725.551,786.893,639.829,424.139,787.217,1501.78,2183.974,3099.015,3944.837,3477.655,2568.382
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,3320.6,5675.6,8919.0,9246.7,10033.9,8273.3,6069.3,395.5,684.3,1038.2,1374.9,1529.8,1873.9,1979.9,1079.8,1722.5,2613.8,2998.7,3517.1,4081.9,3567.4,272.043,441.412,679.319,814.644,935.213,1054.24,945.829,981.738,1669.763,2516.034,3297.529,3774.594,4572.482,4678.965
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,2977.8,4403.3,6315.8,6321.2,3314.3,1501.8,486.6,230.2,440.0,565.7,842.6,613.6,504.3,486.6,683.2,1062.5,1497.1,1612.3,1207.7,1046.9,486.6,167.166,288.922,379.484,464.383,334.748,240.12,150.854,575.209,1086.03,1415.21,2053.156,1508.222,1179.252,1070.577
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2475.9,3634.5,5187.1,5988.1,3434.0,2864.8,1890.9,243.1,395.5,527.1,654.2,702.8,675.5,527.8,638.7,940.6,1297.7,1449.9,1441.7,1287.1,835.9,170.688,255.743,349.896,408.32,405.587,369.411,255.216,623.265,1006.454,1334.034,1633.728,1771.281,1648.119,1232.289
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2726.3,4327.7,5379.6,4023.9,2609.7,1769.8,595.8,214.6,379.9,534.7,607.5,554.3,412.8,170.2,606.9,990.7,1333.0,1298.0,1072.1,673.8,225.0,157.93,260.245,354.513,364.636,315.587,215.415,77.581,558.051,993.262,1375.83,1542.339,1399.275,1013.853,402.254
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,3626.9,5892.2,8606.9,12817.4,11599.2,10168.4,9242.7,452.5,783.2,1111.1,1384.5,1764.7,2210.0,2362.4,1235.7,1911.4,2756.2,3305.3,4131.6,4842.8,4998.0,309.202,497.102,717.619,887.175,1099.125,1272.021,1275.192,1134.492,1934.64,2725.951,3380.672,4383.063,5492.511,5802.316
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,3364.6,5338.7,7632.6,9710.3,9971.5,7885.8,5602.6,374.3,622.8,951.4,1110.4,1327.7,1601.0,1543.8,997.2,1574.2,2319.4,2561.2,3075.3,3397.1,2958.6,265.587,422.399,629.37,716.516,857.38,932.595,801.335,934.667,1536.901,2331.88,2689.129,3286.577,3953.067,3718.919
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,3452.6,5418.5,7958.7,9883.9,10385.9,8171.2,5656.8,376.0,632.6,963.0,1099.2,1275.5,1525.7,1508.6,1008.7,1595.7,2324.9,2501.3,2945.1,3275.9,2939.2,270.244,436.345,644.392,716.705,849.998,921.07,795.608,928.548,1539.11,2340.073,2658.447,3155.476,3763.106,3632.491
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2572.6,4328.9,6377.1,6242.3,3627.3,2331.7,902.2,257.5,465.8,668.3,869.2,1059.4,850.4,452.0,723.3,1151.9,1588.3,1953.0,1953.7,1366.9,649.4,177.783,294.945,416.813,506.2,525.666,376.892,175.033,640.222,1121.517,1607.438,2110.679,2559.55,2019.517,1037.69
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,3221.4,4608.2,6285.0,6018.7,3152.7,1802.8,486.7,255.8,498.6,654.5,1012.6,839.0,600.8,486.7,781.0,1282.8,1808.6,2099.8,1604.9,1143.4,486.7,179.689,311.143,428.61,541.43,418.73,280.271,150.862,668.937,1311.782,1707.512,2555.805,2130.874,1427.831,1070.633
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2432.6,3566.8,4944.4,4353.6,2466.1,1422.3,772.5,202.8,321.9,461.1,497.4,462.6,393.6,265.4,524.7,783.0,1085.3,1021.1,912.5,726.5,438.7,150.895,229.442,317.444,311.094,270.703,202.136,122.676,508.07,798.31,1134.353,1199.957,1134.642,954.879,628.31
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2201.1,3187.9,4237.3,3384.6,2065.0,1560.0,662.8,180.6,283.3,387.1,406.7,385.7,316.6,169.1,463.9,706.1,895.0,840.2,766.7,559.8,245.0,132.552,197.496,257.499,256.007,236.427,179.726,82.04,474.826,744.832,992.546,1045.532,1008.135,794.664,401.825
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,3504.7,5098.0,5241.1,4378.3,2140.0,893.0,332.8,225.3,457.9,623.8,661.0,515.0,275.1,132.2,722.3,1309.0,1581.2,1453.7,982.0,463.2,208.6,171.321,320.659,403.605,387.005,273.543,131.172,56.848,596.387,1248.344,1651.773,1712.76,1324.146,668.574,309.02
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_bromide_1_smi1_1_s_1,2666.5,3729.2,5388.6,8762.9,5128.3,2817.2,2556.5,267.6,470.7,551.3,719.4,839.8,720.6,722.5,738.2,1057.8,1375.1,1683.7,1608.3,1511.6,1668.7,182.948,285.797,367.119,469.869,477.4,377.403,378.039,682.004,1190.853,1400.348,1776.808,2078.186,1821.466,1717.98
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,3264.6,5341.6,6142.3,5065.2,3168.3,1586.5,716.0,233.8,458.7,619.3,612.6,584.9,473.5,292.4,717.2,1231.0,1497.5,1360.2,1227.4,862.3,439.2,174.404,320.677,412.835,375.72,330.602,230.584,123.578,593.713,1179.593,1574.341,1524.513,1445.042,1129.019,683.611
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2344.9,3716.4,5893.9,4078.2,2832.7,2481.6,879.3,225.0,386.7,511.3,707.0,629.9,646.1,446.7,611.7,915.8,1268.8,1361.1,1317.8,1164.8,512.5,154.777,239.541,335.001,382.259,356.759,326.158,164.055,576.87,979.489,1272.112,1741.076,1573.091,1538.551,1004.333
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2383.6,4152.1,6869.1,3754.4,2394.7,1321.5,335.9,230.6,437.4,596.6,932.9,739.8,761.6,335.9,668.0,1034.0,1529.5,1672.7,1501.4,1097.5,335.9,155.173,262.972,380.458,443.79,355.453,283.114,104.141,570.308,1053.645,1451.248,2237.24,1768.581,1714.619,739.069
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,2503.3,3540.9,4725.9,7391.5,3528.6,2341.0,1620.9,246.4,430.1,537.3,704.8,790.1,683.7,452.6,676.5,1003.1,1346.4,1618.7,1530.9,1191.0,1036.8,170.124,266.248,352.34,443.422,432.371,325.103,238.449,628.026,1087.547,1364.516,1741.737,1934.188,1713.019,1077.536
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,2837.5,4423.8,6953.8,9290.8,5206.4,3590.2,2708.1,306.2,574.6,749.2,1006.2,1243.0,1096.1,1097.6,880.8,1341.7,1807.5,2311.7,2372.7,2259.1,1989.3,207.047,345.544,470.847,612.445,648.786,535.587,475.546,757.945,1390.98,1816.886,2444.873,3008.764,2641.361,2527.542
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2638.2,4372.7,6058.8,3654.6,2089.6,978.0,158.0,221.7,412.3,620.5,863.3,640.4,408.8,158.0,646.3,1091.1,1626.1,1630.3,1091.0,628.8,158.0,155.897,266.216,401.8,439.813,310.228,172.549,48.982,560.61,1033.19,1545.458,2090.083,1550.972,947.32,347.612
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,3134.4,5349.3,6883.1,3769.2,2575.3,1252.7,0.0,234.3,467.8,704.9,994.4,732.6,380.9,0.0,726.8,1324.1,1936.1,1925.0,1170.0,416.5,0.0,171.032,313.398,463.722,513.932,355.537,164.788,0.0,597.665,1196.18,1785.001,2431.583,1743.523,884.523,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2864.1,4856.3,7338.1,7904.5,4909.8,3461.4,2094.9,300.5,541.2,756.9,977.7,1228.0,1154.2,922.0,841.7,1298.1,1800.5,2237.8,2416.5,2134.0,1501.1,208.555,344.349,484.312,591.333,643.816,546.053,384.019,728.657,1273.191,1780.988,2318.478,2903.617,2714.881,2111.82
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,3529.9,5698.9,8096.7,10033.4,10711.6,8474.1,5874.9,386.8,648.4,993.7,1147.7,1350.8,1647.4,1611.5,1035.2,1642.1,2408.0,2625.2,3145.7,3514.1,3095.6,277.9,447.028,662.863,742.634,890.322,977.296,837.773,952.381,1568.032,2395.979,2754.744,3299.068,4017.293,3863.68
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,2890.0,4448.9,4644.8,2433.7,1164.8,405.0,77.3,186.9,377.8,554.6,502.8,319.4,154.9,46.3,589.5,1100.0,1355.4,958.5,555.2,235.1,58.7,140.872,264.404,344.405,264.665,158.43,66.912,16.957,487.894,1003.114,1446.486,1280.014,801.67,365.512,104.061
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,2684.0,4737.4,6126.3,3910.6,2752.8,1386.5,499.9,215.1,372.7,542.1,722.9,568.0,483.3,261.0,587.8,914.8,1329.2,1322.8,1085.9,797.6,354.0,155.568,252.805,356.224,381.248,308.744,216.99,100.229,530.475,895.106,1324.083,1735.688,1391.128,1129.222,593.157
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2259.3,3516.4,4778.7,3625.7,2323.7,1797.3,721.8,194.5,337.6,448.3,474.0,449.7,386.5,199.3,532.1,822.1,1036.9,971.3,904.8,669.0,276.7,139.37,220.489,288.079,284.93,265.551,206.966,91.009,511.605,888.083,1150.479,1217.033,1176.985,973.028,476.623
