id,Z-0_FR_AB,Z-1_FR_AB,Z-2_FR_AB,Z-3_FR_AB,Z-4_FR_AB,Z-5_FR_AB,Z-6_FR_AB,I-0_FR_AB,I-1_FR_AB,I-2_FR_AB,I-3_FR_AB,I-4_FR_AB,I-5_FR_AB,I-6_FR_AB,T-0_FR_AB,T-1_FR_AB,T-2_FR_AB,T-3_FR_AB,T-4_FR_AB,T-5_FR_AB,T-6_FR_AB,S-0_FR_AB,S-1_FR_AB,S-2_FR_AB,S-3_FR_AB,S-4_FR_AB,S-5_FR_AB,S-6_FR_AB,chi-0_FR_AB,chi-1_FR_AB,chi-2_FR_AB,chi-3_FR_AB,chi-4_FR_AB,chi-5_FR_AB,chi-6_FR_AB
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1796.3,3448.6,4978.4,3250.4,1993.3,1100.7,433.5,162.5,269.8,384.3,547.1,406.0,382.2,226.9,432.2,654.1,978.4,977.6,808.4,651.0,314.2,112.391,186.149,264.202,289.097,217.065,171.726,87.394,395.511,634.16,924.96,1307.614,987.251,891.534,514.879
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,2265.2,4018.2,6833.3,6297.4,3642.7,1820.8,470.2,228.4,449.3,628.6,1036.6,1013.9,854.3,470.2,691.9,1140.3,1734.9,2256.4,1972.7,1324.5,470.2,153.227,282.385,408.205,569.236,496.857,339.811,145.758,559.29,1074.935,1531.491,2572.575,2477.481,1966.774,1034.415
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,1614.9,2638.6,4769.3,4179.1,2428.9,2064.4,660.7,185.4,326.1,421.5,638.6,549.1,549.0,482.4,511.5,760.7,1100.6,1237.5,1123.2,1088.3,482.4,120.45,190.696,280.06,345.614,303.808,282.625,158.455,471.579,821.406,1054.183,1573.436,1426.315,1360.636,1092.828
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,1866.1,3157.4,5641.6,6656.2,4177.0,1997.5,1100.8,207.1,364.4,519.2,651.9,775.8,659.0,468.3,571.5,883.7,1218.1,1452.1,1452.0,1165.5,759.7,139.23,233.02,334.654,413.4,418.156,305.924,198.013,500.484,857.16,1220.607,1554.638,1846.843,1551.678,1075.862
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1577.5,2686.5,4558.4,2845.0,1983.8,1558.2,536.8,154.4,259.2,363.1,522.9,388.0,353.1,197.8,413.6,622.3,930.8,932.4,760.6,591.1,226.0,107.182,172.419,249.235,277.799,230.562,187.844,80.967,384.207,630.306,902.749,1275.123,980.633,850.36,463.092
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,1647.1,2488.7,3763.9,4470.5,2802.2,1438.4,1044.4,161.0,253.6,332.9,338.1,332.8,321.9,340.8,414.6,586.5,763.9,716.9,684.4,704.0,622.6,112.899,172.627,229.321,230.787,220.475,184.436,163.104,402.013,633.635,822.636,823.347,839.503,795.281,805.723
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,1480.8,2615.1,5782.4,2205.5,2040.8,575.1,0.0,170.9,311.9,423.4,731.5,522.0,575.1,0.0,482.8,735.3,1154.9,1253.5,1097.1,575.1,0.0,107.793,175.026,285.557,340.222,276.263,178.283,0.0,425.283,769.282,1029.02,1750.561,1296.023,1265.234,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1610.8,2917.3,5878.6,2597.4,1604.5,576.0,0.0,165.0,302.4,401.9,694.8,418.0,576.0,0.0,467.4,704.3,1096.8,1112.9,994.1,576.0,0.0,110.365,190.169,276.785,326.665,223.816,178.568,0.0,396.912,699.308,978.828,1677.991,1024.654,1267.255,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1597.7,2429.9,3425.5,4398.6,2177.0,1905.2,1263.6,166.5,273.1,353.9,419.1,452.2,413.4,299.6,439.6,653.3,855.0,936.2,905.5,764.7,487.7,113.438,174.535,231.865,268.744,262.608,230.979,153.475,429.3,702.468,901.372,1057.26,1164.59,1037.687,714.449
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2312.7,3421.5,4500.2,8523.5,4419.6,2743.2,2649.8,257.1,493.2,587.4,785.8,1066.9,749.5,719.6,764.6,1170.4,1530.4,2067.8,2153.3,1523.0,1877.7,168.107,286.619,364.303,488.819,562.777,376.459,385.214,657.157,1265.231,1506.868,1975.587,2751.715,1882.903,1718.273
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2380.9,3949.0,6115.5,9103.4,8029.9,6948.6,5702.1,323.3,541.6,803.5,987.9,1204.8,1454.1,1518.7,865.0,1358.6,1985.7,2316.2,2760.3,3159.1,3153.2,213.974,346.96,514.166,626.501,749.817,846.414,808.788,802.47,1334.747,1960.79,2389.061,2957.059,3617.004,3688.042
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,2119.6,3202.6,4007.1,5721.1,3347.8,1660.4,977.4,197.6,364.4,480.0,584.1,668.2,447.9,327.2,576.3,920.5,1214.7,1424.4,1336.0,830.3,621.8,137.231,236.496,309.232,360.171,371.697,226.466,154.762,502.535,933.18,1221.136,1471.903,1717.584,1117.399,770.052
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,1903.7,2948.8,4901.0,5309.0,2624.8,1354.7,746.4,197.2,363.8,501.9,655.6,749.4,523.6,329.8,568.3,901.0,1225.3,1497.0,1362.4,904.1,511.8,131.487,224.063,307.771,378.947,359.933,229.487,134.514,491.39,897.04,1226.149,1658.613,1855.005,1220.689,765.703
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1653.3,2599.7,3681.5,5143.3,2407.9,1720.0,1072.4,191.7,324.1,441.6,528.2,560.4,507.1,410.1,515.9,779.3,1069.9,1162.9,1106.9,968.0,713.6,124.999,197.993,272.374,311.852,295.112,251.595,181.849,487.355,819.731,1108.715,1303.908,1412.108,1230.163,952.177
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1570.6,2357.6,3957.6,3474.0,1917.0,1840.2,1060.0,166.3,288.8,348.8,366.2,384.2,437.5,382.8,455.1,663.7,809.1,780.5,858.8,896.9,571.2,110.939,174.576,224.015,225.072,231.174,235.22,161.252,431.021,753.783,884.527,937.66,1013.608,1119.756,934.564
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1530.2,2299.9,3347.5,3340.8,1749.1,1582.5,965.4,155.6,244.9,308.6,319.7,346.1,365.6,316.7,400.5,579.8,711.5,695.9,750.8,745.5,507.0,105.873,159.229,202.105,205.306,211.216,204.685,142.895,404.789,636.54,782.86,817.818,913.197,928.164,776.152
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,1877.9,3281.5,4049.8,3335.9,1571.6,798.0,310.8,159.0,288.2,445.7,460.9,367.3,250.5,140.2,462.3,819.5,1106.0,989.7,702.9,445.6,208.5,112.777,204.828,290.537,273.047,200.192,121.878,57.799,400.776,737.341,1124.006,1143.484,905.781,596.638,320.416
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2567.2,4803.8,7526.8,8107.0,8935.0,8158.1,5943.6,314.3,523.2,764.4,1039.1,1160.4,1564.6,1813.1,837.5,1287.6,1943.3,2273.3,2802.4,3530.6,3297.3,210.818,345.576,511.765,631.953,752.818,918.155,879.538,769.919,1258.125,1845.33,2489.655,2869.405,3845.87,4305.175
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_dft-no2_1_smi1_1_s_1,2190.6,3557.8,5407.8,6175.3,3520.5,1825.9,961.8,216.0,404.5,569.3,782.7,940.5,632.0,379.0,634.7,1036.4,1458.9,1893.9,1748.8,1050.8,610.5,146.65,257.326,360.591,465.364,469.308,285.807,163.804,543.045,1010.674,1414.917,1983.979,2353.591,1508.138,885.182
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1732.6,3443.8,6094.3,2947.9,2035.8,576.1,0.0,170.0,308.8,418.5,728.8,517.8,576.1,0.0,478.8,727.4,1147.3,1246.6,1093.9,576.1,0.0,111.856,189.258,289.579,353.006,276.845,178.605,0.0,415.752,733.371,1007.552,1720.044,1290.495,1267.517,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1851.6,3116.5,5223.8,6195.9,3582.8,2750.8,1743.3,229.3,404.9,551.3,699.5,896.3,820.3,690.3,634.1,956.2,1298.5,1620.2,1736.0,1550.6,1206.4,149.191,244.275,342.009,423.364,468.544,406.567,301.837,561.53,968.471,1316.519,1691.525,2170.393,1971.901,1594.792
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2511.9,4603.8,7200.8,7814.8,8394.8,7404.6,5294.1,305.3,514.1,745.7,992.3,1047.1,1409.8,1686.9,819.3,1259.8,1877.8,2113.1,2534.3,3243.0,3089.6,204.117,336.603,492.56,590.158,673.918,820.844,803.273,746.176,1239.465,1814.153,2406.797,2608.179,3454.949,3967.902
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1752.5,3177.0,6214.3,5094.0,3237.5,1985.3,470.2,215.0,404.2,565.1,852.4,931.1,862.1,470.2,619.2,969.4,1417.5,1783.5,1793.2,1332.3,470.2,137.453,234.542,357.909,462.921,462.052,352.667,145.747,524.947,961.565,1340.421,2038.849,2281.067,2005.836,1034.331
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,1894.4,3346.2,4877.6,3250.3,1364.0,743.8,128.7,151.5,284.9,369.0,545.3,263.1,302.9,128.7,443.6,688.8,986.3,908.3,602.7,483.8,128.7,106.238,187.919,250.402,285.784,148.921,124.704,39.889,378.271,707.096,919.743,1353.996,649.036,716.749,283.081
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1776.5,2581.9,3882.0,6840.0,3175.1,2351.0,2227.0,213.9,370.0,420.1,542.2,637.1,576.4,605.5,584.0,816.3,1043.3,1278.8,1243.9,1235.9,1441.7,139.698,217.614,276.83,358.596,365.017,308.229,323.909,542.543,934.971,1064.484,1344.522,1601.626,1471.018,1445.59
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,1810.0,2792.1,3414.9,2737.2,1217.8,536.5,246.4,137.4,247.8,343.6,335.6,249.3,156.6,89.4,399.8,674.0,839.7,718.4,492.5,289.2,137.9,100.187,176.619,228.712,206.788,142.591,78.219,39.419,357.102,661.41,891.413,862.557,639.258,380.201,213.696
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1629.1,2655.0,4773.0,4235.3,2547.3,2352.9,862.8,185.0,325.9,421.3,638.0,548.0,546.2,480.7,510.9,760.3,1099.8,1235.8,1119.3,1083.4,480.7,120.993,191.406,280.752,348.11,309.115,295.828,167.865,468.525,818.938,1051.664,1565.405,1409.296,1322.578,1067.183
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1940.1,3111.6,5397.7,7565.0,3849.4,3072.9,2419.7,248.6,453.1,569.6,763.7,977.5,888.4,953.0,701.7,1035.8,1373.7,1790.9,1885.4,1897.5,1763.4,159.182,261.479,352.388,462.658,495.612,446.302,418.627,614.458,1099.21,1385.759,1890.464,2429.97,2158.332,2199.194
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,1765.6,3083.4,4963.7,5431.5,3061.1,1902.9,1022.1,208.5,366.8,534.1,674.1,830.1,663.8,401.5,575.4,900.9,1255.8,1528.6,1514.3,1103.6,684.0,136.045,226.487,326.201,391.663,404.605,299.069,175.891,514.183,881.427,1286.341,1657.714,2021.429,1574.404,928.836
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1834.0,3714.0,6158.4,3285.9,2257.7,1344.5,0.0,167.5,305.5,413.9,724.5,508.2,560.7,0.0,473.1,719.4,1138.3,1232.7,1068.9,560.7,0.0,115.482,200.507,292.084,363.524,282.541,212.486,0.0,402.415,702.283,995.641,1711.29,1269.677,1253.404,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2243.8,4195.6,6706.3,4676.1,2370.4,1206.1,313.3,201.0,390.4,501.3,942.0,586.6,683.9,313.3,605.6,954.1,1514.2,1748.5,1305.3,997.2,313.3,134.527,240.28,346.485,470.639,304.577,255.875,97.128,501.764,967.634,1256.57,2348.497,1438.05,1541.149,689.293
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1922.1,3319.3,4032.2,3565.6,1875.8,1075.1,589.9,164.4,300.0,417.4,425.8,398.1,315.9,217.7,479.6,803.1,1037.3,967.0,822.4,587.5,337.7,116.603,207.582,280.949,267.134,226.969,157.715,95.771,420.023,777.376,1075.214,1076.875,1007.813,764.152,517.086
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2651.7,4235.1,6367.1,7675.0,7922.7,6480.5,4536.7,296.9,508.8,763.7,937.5,1123.2,1326.9,1291.0,819.9,1348.1,1948.9,2292.1,2731.2,2952.8,2503.9,202.958,342.369,498.416,597.559,708.716,767.349,655.972,749.578,1298.545,1903.114,2359.774,2872.529,3340.291,3125.045
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,1627.1,2520.8,3461.4,5096.7,2344.4,1866.3,995.7,184.2,318.2,433.8,507.7,525.1,451.9,327.8,502.4,765.5,1041.6,1107.1,1014.0,820.8,622.5,122.282,195.414,269.201,306.44,287.619,241.894,156.123,465.809,802.027,1087.75,1246.691,1313.487,1152.845,773.779
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,2060.9,3046.2,3829.1,5582.5,3085.3,1652.8,965.7,197.4,364.1,481.1,585.0,667.4,449.6,325.3,575.7,921.5,1217.8,1424.8,1335.5,830.0,614.0,134.331,228.628,301.696,355.467,359.625,226.42,153.338,508.453,951.525,1244.692,1486.697,1741.151,1119.648,765.087
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,1647.0,3115.5,5948.8,2736.1,2134.0,930.2,0.0,168.5,306.6,415.7,726.9,513.7,564.5,0.0,475.1,722.2,1142.5,1240.6,1078.2,564.5,0.0,114.194,196.446,290.954,359.081,278.177,193.278,0.0,407.096,707.037,1002.116,1723.932,1297.745,1306.661,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,1669.1,2801.3,4986.0,4400.4,2562.4,1568.3,791.0,174.1,300.1,385.9,531.0,374.6,441.5,442.5,474.1,686.0,964.6,930.0,833.3,922.6,597.8,117.307,190.919,263.456,297.385,232.345,223.405,166.154,426.735,720.978,942.756,1275.614,928.754,1047.209,999.209
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1713.8,2527.6,3783.3,5950.0,2981.9,2002.8,1669.6,202.4,352.4,439.7,514.9,555.5,490.4,533.2,554.8,805.6,1054.7,1144.6,1076.3,1070.6,1104.1,132.711,210.337,277.04,322.301,318.882,268.613,259.853,510.154,887.638,1099.871,1260.191,1404.925,1219.076,1256.332
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,1899.6,3296.6,4578.0,3024.0,1652.9,912.2,372.5,156.3,277.7,383.0,555.1,284.3,281.6,198.2,441.2,682.7,1011.8,939.0,608.0,521.6,276.6,109.069,184.997,253.127,274.867,160.085,133.11,76.083,388.018,686.969,962.39,1394.955,702.508,662.745,448.244
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1891.8,2941.8,4952.4,3145.3,1576.6,821.5,128.7,166.2,323.9,429.0,660.0,381.2,321.2,128.7,504.3,828.6,1196.6,1226.4,765.9,502.1,128.7,112.535,197.184,282.434,333.909,199.672,133.353,39.884,431.78,857.012,1107.432,1697.238,983.418,767.59,283.051
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1654.1,3050.8,4611.8,2424.2,1315.3,492.7,104.5,158.8,304.4,425.4,592.7,402.6,234.4,104.5,470.2,781.5,1132.1,1074.2,676.5,365.0,104.5,104.651,185.311,271.001,285.83,184.405,92.979,32.388,405.849,780.667,1083.46,1471.072,1003.92,538.117,229.85
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1766.3,2639.1,3918.6,6071.2,3294.4,1998.5,1669.3,201.7,350.9,437.2,512.8,553.4,486.3,533.2,552.6,801.5,1049.4,1140.2,1069.4,1066.4,1103.9,134.877,215.506,282.172,327.054,332.068,267.324,259.814,501.669,868.881,1077.346,1240.826,1365.369,1209.969,1256.182
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2053.3,4365.4,6428.4,4384.2,2754.3,1258.4,313.3,185.8,339.6,428.5,741.5,559.3,684.0,313.3,525.5,768.2,1170.0,1300.8,1243.4,997.3,313.3,125.764,218.132,301.89,382.022,315.171,259.39,97.132,445.209,779.831,1022.77,1724.144,1389.926,1548.692,689.327
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1887.2,3178.7,5413.1,6932.6,3736.0,2986.5,1640.7,236.2,423.8,568.6,776.2,1000.0,898.1,736.2,659.9,1005.5,1385.3,1826.0,1922.0,1691.0,1226.6,152.794,252.692,356.546,471.96,515.502,437.673,304.198,582.249,1018.21,1365.632,1880.697,2421.753,2187.308,1682.97
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1649.3,2827.3,4761.1,2387.6,1308.6,562.5,116.2,158.3,303.8,408.2,571.2,363.1,295.1,116.2,469.2,763.9,1087.1,1016.0,697.5,440.5,116.2,104.382,182.112,262.34,273.55,178.187,113.341,36.034,403.734,784.892,1045.248,1435.576,911.98,670.403,255.726
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,1950.1,3532.2,4961.9,3962.8,1940.7,986.4,372.3,155.8,277.0,382.0,552.9,281.9,281.0,198.0,439.9,680.6,1008.6,934.3,604.8,520.7,276.5,110.134,190.564,261.905,296.684,166.239,134.694,76.034,383.954,675.397,944.001,1352.692,685.55,658.448,447.899
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2379.7,4006.2,6116.3,9096.4,7983.2,6653.5,5520.4,324.0,540.5,804.0,992.0,1212.7,1468.9,1519.9,864.5,1358.0,1989.3,2328.2,2784.7,3177.7,3152.8,212.858,345.59,511.201,621.266,738.362,824.026,795.245,806.917,1336.391,1969.485,2414.9,3008.159,3625.091,3670.404
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1964.9,3414.8,4143.3,3709.4,2163.4,1484.1,761.6,173.6,309.6,445.7,488.8,481.9,392.0,249.4,498.3,841.3,1137.3,1123.4,990.9,704.6,369.4,122.371,212.024,295.668,302.678,274.418,203.006,112.59,446.197,802.585,1148.205,1247.282,1238.337,975.012,611.569
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1892.8,3318.5,4092.6,2980.0,1731.5,1026.5,303.4,156.7,275.6,430.8,473.8,403.7,263.5,100.0,447.4,792.4,1107.3,1031.4,749.4,427.8,133.9,112.455,197.222,286.599,283.896,223.199,135.411,44.22,405.309,719.943,1111.367,1210.891,1030.733,669.705,247.445
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1821.4,2573.2,3604.1,5332.9,2808.8,1244.1,950.0,184.7,330.3,432.8,512.7,539.4,345.1,320.0,522.2,798.6,1067.5,1175.2,1003.6,709.9,614.6,124.785,205.199,272.235,313.993,299.657,177.624,151.506,468.981,846.001,1094.185,1269.056,1377.356,833.329,750.446
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1838.8,3182.2,6567.6,6246.8,3591.3,2514.3,1092.6,233.2,438.4,571.0,849.7,919.0,1015.3,831.5,671.6,1009.4,1420.7,1768.7,1934.3,1846.8,988.1,147.871,249.399,366.293,481.915,474.699,437.935,279.698,569.267,1047.067,1356.131,2043.031,2230.896,2349.485,1847.608
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1825.5,3408.5,6296.1,5283.5,3437.0,1981.8,470.2,214.2,401.7,561.2,850.1,927.5,858.6,470.2,615.9,963.0,1411.3,1777.6,1786.1,1328.8,470.2,140.45,245.019,360.32,470.538,469.844,351.588,145.758,514.094,927.182,1321.292,2010.985,2250.486,1998.147,1034.413
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2088.9,4402.7,6635.8,4647.4,2945.1,1745.2,389.9,190.5,344.1,433.3,755.9,592.3,783.1,329.0,534.6,777.4,1189.3,1348.2,1375.4,1112.1,329.0,128.93,221.103,306.59,393.307,339.121,310.499,105.046,460.259,796.704,1041.248,1784.177,1467.947,1831.388,734.67
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,2170.1,3611.0,5594.8,6720.2,6918.6,5786.9,4283.5,274.2,433.1,680.2,787.7,950.2,1177.5,1185.6,707.3,1126.4,1648.2,1826.6,2229.0,2548.2,2272.7,185.382,295.674,443.541,506.892,612.081,691.383,616.163,681.681,1073.136,1657.936,1914.338,2365.477,2917.708,2865.277
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,2351.0,3837.6,5794.9,8251.2,4791.3,2727.4,1736.7,256.7,501.7,673.5,957.2,1234.8,866.5,739.6,772.7,1251.3,1744.3,2395.5,2361.2,1656.9,1337.9,169.02,301.606,415.649,569.761,621.003,405.76,313.04,642.158,1242.005,1668.036,2400.533,3093.537,2101.893,1696.98
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1647.7,3093.6,6175.0,2740.6,2119.8,686.9,0.0,175.1,312.0,421.0,743.0,551.9,686.9,0.0,487.1,733.0,1164.0,1294.9,1238.7,686.9,0.0,116.887,198.908,295.903,369.686,297.045,212.931,0.0,418.082,711.698,999.106,1718.405,1347.011,1511.123,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,2063.6,3631.1,5090.8,5357.5,3195.7,1444.6,546.1,192.2,365.5,466.6,711.8,537.3,447.2,546.1,564.8,867.4,1256.8,1377.1,1067.6,1045.6,546.1,130.031,228.325,306.886,388.199,299.62,222.415,169.306,476.348,894.356,1161.14,1735.806,1337.299,1053.694,1201.523
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,1976.3,3228.2,5581.0,6465.5,3585.9,1478.3,825.4,202.3,385.3,520.9,683.5,763.0,573.8,384.7,594.9,941.1,1276.5,1544.8,1426.0,1009.2,565.6,135.302,237.538,327.233,416.895,388.763,247.824,150.059,501.395,944.356,1258.342,1693.889,1856.128,1344.737,896.753
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1748.2,2690.7,3874.9,6217.4,2960.9,2074.2,1494.3,202.5,341.2,420.8,553.4,639.1,605.5,475.4,543.8,788.3,1055.2,1291.9,1285.9,1136.1,984.8,133.568,207.626,276.464,355.989,358.671,295.182,232.955,513.311,859.25,1057.536,1364.078,1566.658,1499.139,1117.15
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,1571.8,2933.4,5796.7,2794.0,1639.8,470.2,0.0,165.3,304.6,415.3,715.9,490.5,470.2,0.0,469.9,720.0,1131.2,1206.4,960.7,470.2,0.0,108.96,184.682,287.05,351.368,236.174,145.751,0.0,402.383,722.634,998.471,1684.358,1198.816,1034.362,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1784.3,3660.3,5945.9,3018.9,1939.4,470.3,0.0,163.3,301.2,409.3,710.6,476.3,470.3,0.0,464.5,710.5,1119.9,1187.0,946.6,470.3,0.0,111.761,196.816,286.683,350.153,252.69,145.789,0.0,390.367,687.793,979.637,1660.351,1211.456,1034.633,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1597.6,2603.2,4781.8,4094.6,2309.3,1825.7,487.5,186.3,326.5,421.5,639.2,550.4,555.9,487.5,512.8,761.1,1101.2,1239.3,1131.0,1101.7,487.5,120.119,190.379,280.189,344.71,301.674,273.704,151.137,469.97,815.144,1043.8,1549.189,1401.375,1333.343,1072.583
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,2346.7,3787.2,5981.7,8089.6,8231.6,6699.4,5192.0,298.9,481.0,717.4,814.9,976.1,1227.3,1363.8,780.0,1198.4,1721.1,1889.2,2297.8,2759.9,2792.9,203.423,324.888,475.083,543.001,662.18,752.66,731.531,732.975,1172.925,1732.577,1961.557,2402.923,3014.299,3273.053
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,1887.4,3446.5,4558.7,3136.5,1521.8,635.9,113.5,148.5,284.6,399.5,403.5,331.9,226.2,62.5,448.3,793.0,989.8,862.4,652.0,342.9,71.0,106.347,199.698,268.207,244.668,177.628,98.489,22.775,382.053,742.335,1020.95,1023.007,830.246,547.848,144.659
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,1656.1,2412.3,3529.2,3279.2,1538.1,630.6,323.6,134.0,235.3,302.0,308.6,225.5,174.8,126.8,376.6,585.4,720.1,623.0,464.8,351.5,195.3,95.093,157.657,198.765,194.004,138.07,88.44,52.919,349.971,627.095,770.102,796.162,589.282,430.515,302.863
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,1763.3,3261.4,4716.6,3289.3,1917.2,998.1,395.5,150.4,259.0,362.0,497.1,297.1,286.9,200.9,409.4,621.0,906.1,818.5,601.1,523.6,279.3,107.084,180.645,252.661,272.593,176.724,138.911,77.924,362.86,608.247,873.478,1181.061,751.597,682.394,457.692
