id,Z-0_MD_AB,Z-1_MD_AB,Z-2_MD_AB,Z-3_MD_AB,Z-4_MD_AB,Z-5_MD_AB,Z-6_MD_AB,I-0_MD_AB,I-1_MD_AB,I-2_MD_AB,I-3_MD_AB,I-4_MD_AB,I-5_MD_AB,I-6_MD_AB,T-0_MD_AB,T-1_MD_AB,T-2_MD_AB,T-3_MD_AB,T-4_MD_AB,T-5_MD_AB,T-6_MD_AB,S-0_MD_AB,S-1_MD_AB,S-2_MD_AB,S-3_MD_AB,S-4_MD_AB,S-5_MD_AB,S-6_MD_AB,chi-0_MD_AB,chi-1_MD_AB,chi-2_MD_AB,chi-3_MD_AB,chi-4_MD_AB,chi-5_MD_AB,chi-6_MD_AB
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.9,1589.9,2047.2,3417.5,0.0,0.0,0.0,-8.1,-6.1,-4.8,-2.5,0.0,0.0,0.0,81.9,98.9,130.2,222.5,0.0,0.0,0.0,-0.686,2.465,6.223,15.907,0.0,0.0,0.0,13.534,19.055,27.553,51.457,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.6,1815.7,3189.3,2049.8,0.0,0.0,0.0,-8.4,-8.3,-2.7,-2.2,0.0,0.0,0.0,81.6,111.7,207.3,132.8,0.0,0.0,0.0,-1.028,1.5,14.553,8.864,0.0,0.0,0.0,13.192,20.46,47.733,30.194,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,907.5,1816.7,3644.1,3410.6,2729.0,683.7,0.0,-4.5,-7.3,-3.9,-9.4,-7.0,-0.3,0.0,31.5,64.7,140.1,125.6,101.0,26.7,0.0,0.384,2.576,15.808,9.085,7.726,3.387,0.0,9.864,21.536,53.728,44.635,36.166,10.497,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1359.6,1814.6,3417.4,1367.0,0.0,0.0,0.0,-8.4,-9.4,-2.6,-1.0,0.0,0.0,0.0,81.6,110.6,222.4,89.0,0.0,0.0,0.0,-1.031,0.481,15.871,6.369,0.0,0.0,0.0,13.189,19.441,51.421,20.589,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1360.1,2271.1,2274.8,1366.8,0.0,0.0,0.0,-7.9,-8.9,-5.2,-1.2,0.0,0.0,0.0,82.1,141.1,144.8,88.8,0.0,0.0,0.0,-0.567,3.425,7.084,6.174,0.0,0.0,0.0,13.653,27.125,30.784,20.394,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,907.7,1588.3,3417.1,2506.3,0.0,0.0,0.0,-4.3,-7.7,-2.9,-1.7,0.0,0.0,0.0,31.7,55.3,132.1,97.3,0.0,0.0,0.0,0.602,0.892,15.556,11.876,0.0,0.0,0.0,10.082,17.482,51.106,37.946,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.3,1362.5,3186.7,2962.0,227.9,0.0,0.0,-4.7,-5.5,-5.3,-2.0,-0.1,0.0,0.0,31.3,48.5,120.7,115.0,8.9,0.0,0.0,0.26,1.852,11.943,14.007,1.129,0.0,0.0,9.74,16.072,45.123,44.817,3.499,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,1133.3,1363.2,2960.0,911.0,227.9,0.0,0.0,-6.7,-4.8,-4.0,-1.0,-0.1,0.0,0.0,53.3,67.2,152.0,47.0,11.9,0.0,0.0,-0.584,2.617,12.034,3.916,1.13,0.0,0.0,11.266,16.837,42.844,13.396,3.5,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,907.7,1588.3,3415.1,1367.2,0.0,0.0,0.0,-4.3,-7.7,-4.9,-0.8,0.0,0.0,0.0,31.7,55.3,130.1,53.2,0.0,0.0,0.0,0.62,0.938,13.511,6.548,0.0,0.0,0.0,10.1,17.528,49.061,20.768,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,907.0,1361.8,2958.7,2962.0,227.9,0.0,0.0,-5.0,-6.2,-5.3,-2.0,-0.1,0.0,0.0,31.0,47.8,111.7,115.0,8.9,0.0,0.0,-0.118,1.153,10.73,13.994,1.129,0.0,0.0,9.362,15.373,41.54,44.804,3.499,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1,1359.5,2045.3,2048.8,1367.2,0.0,0.0,0.0,-8.5,-6.7,-3.2,-0.8,0.0,0.0,0.0,81.5,128.3,131.8,89.2,0.0,0.0,0.0,-1.089,4.405,7.822,6.55,0.0,0.0,0.0,13.131,25.735,29.152,20.77,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,907.4,1589.5,3188.0,911.0,227.9,0.0,0.0,-4.6,-6.5,-4.0,-1.0,-0.1,0.0,0.0,31.4,56.5,122.0,35.0,8.9,0.0,0.0,0.337,2.063,13.229,3.898,1.13,0.0,0.0,9.817,18.653,46.409,13.378,3.5,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.4,2042.2,4100.8,2051.0,0.0,0.0,0.0,-8.6,-9.8,-3.2,-1.0,0.0,0.0,0.0,81.4,125.2,266.8,134.0,0.0,0.0,0.0,-1.192,1.309,18.91,10.094,0.0,0.0,0.0,13.028,22.639,61.57,31.424,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,907.9,1590.4,3188.1,2049.8,0.0,0.0,0.0,-4.1,-5.6,-3.9,-2.2,0.0,0.0,0.0,31.9,57.4,122.1,78.8,0.0,0.0,0.0,0.787,3.022,13.354,8.87,0.0,0.0,0.0,10.267,19.612,46.534,30.2,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,907.0,1361.7,3186.7,2962.0,227.9,0.0,0.0,-5.0,-6.3,-5.3,-2.0,-0.1,0.0,0.0,31.0,47.7,120.7,115.0,8.9,0.0,0.0,-0.121,1.098,11.938,13.993,1.129,0.0,0.0,9.359,15.318,45.118,44.803,3.499,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,907.7,1588.4,3186.4,911.1,0.0,0.0,0.0,-4.3,-7.6,-5.6,-0.9,0.0,0.0,0.0,31.7,55.4,120.4,35.1,0.0,0.0,0.0,0.62,0.995,11.642,4.028,0.0,0.0,0.0,10.1,17.585,44.822,13.508,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,907.3,1135.6,2046.6,2505.8,227.9,0.0,0.0,-4.7,-4.4,-5.4,-2.2,-0.1,0.0,0.0,31.3,40.6,75.6,96.8,8.9,0.0,0.0,0.176,1.754,5.647,11.285,1.13,0.0,0.0,9.656,13.604,26.977,37.355,3.5,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.7,1816.6,4330.0,0.0,0.0,0.0,0.0,-4.3,-7.4,-2.0,0.0,0.0,0.0,0.0,31.7,64.6,169.0,0.0,0.0,0.0,0.0,0.642,2.489,21.346,0.0,0.0,0.0,0.0,10.122,21.449,66.376,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,907.5,1588.7,4330.0,0.0,0.0,0.0,0.0,-4.5,-7.3,-2.0,0.0,0.0,0.0,0.0,31.5,55.7,169.0,0.0,0.0,0.0,0.0,0.411,1.332,21.401,0.0,0.0,0.0,0.0,9.891,17.922,66.431,0.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,908.0,1363.1,2046.8,2733.3,0.0,0.0,0.0,-4.0,-4.9,-5.2,-2.7,0.0,0.0,0.0,32.0,49.1,75.8,105.3,0.0,0.0,0.0,0.906,2.525,5.839,12.063,0.0,0.0,0.0,10.386,16.745,27.169,40.503,0.0,0.0,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1360.0,1589.9,2047.9,5696.4,0.0,0.0,0.0,-8.0,-6.1,-4.1,-3.6,0.0,0.0,0.0,82.0,98.9,130.9,371.4,0.0,0.0,0.0,-0.628,2.467,7.013,27.102,0.0,0.0,0.0,13.592,19.057,28.343,86.352,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,907.7,1588.3,2503.7,5235.3,2730.0,683.7,0.0,-4.3,-7.7,-4.3,-8.7,-6.0,-0.3,0.0,31.7,55.3,94.7,198.3,102.0,26.7,0.0,0.579,0.947,9.225,19.613,8.727,3.387,0.0,10.059,17.537,35.295,74.123,37.167,10.497,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.7,1589.2,1819.2,3417.3,227.9,0.0,0.0,-8.3,-6.8,-4.8,-2.7,-0.1,0.0,0.0,81.7,98.2,115.2,222.3,14.9,0.0,0.0,-0.873,1.78,5.008,15.784,1.129,0.0,0.0,13.347,18.37,23.968,51.334,3.499,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,1133.8,1363.5,2959.8,2734.5,0.0,0.0,0.0,-6.2,-4.5,-4.2,-1.5,0.0,0.0,0.0,53.8,67.5,151.8,142.5,0.0,0.0,0.0,-0.064,2.903,11.799,13.284,0.0,0.0,0.0,11.786,17.123,42.609,41.724,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,908.0,1364.3,2047.2,3417.3,227.9,0.0,0.0,-4.0,-3.7,-4.8,-2.7,-0.1,0.0,0.0,32.0,50.3,76.2,132.3,8.9,0.0,0.0,0.906,3.713,6.22,15.795,1.129,0.0,0.0,10.386,17.933,27.55,51.345,3.499,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,908.0,1360.0,2732.0,2050.3,0.0,0.0,0.0,-4.0,-8.0,-4.0,-1.7,0.0,0.0,0.0,32.0,46.0,104.0,79.3,0.0,0.0,0.0,0.946,-0.612,10.739,9.385,0.0,0.0,0.0,10.426,13.608,39.179,30.715,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,908.0,1362.1,2274.5,2050.7,0.0,0.0,0.0,-4.0,-5.9,-5.5,-1.3,0.0,0.0,0.0,32.0,48.1,84.5,79.7,0.0,0.0,0.0,0.927,1.493,6.808,9.745,0.0,0.0,0.0,10.407,15.713,30.508,31.075,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,1359.7,2045.3,2048.0,1366.8,0.0,0.0,0.0,-8.3,-6.7,-4.0,-1.2,0.0,0.0,0.0,81.7,128.3,131.0,88.8,0.0,0.0,0.0,-0.942,4.4,7.054,6.174,0.0,0.0,0.0,13.278,25.73,28.384,20.394,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,907.3,1814.2,3871.0,3411.6,2729.0,683.7,0.0,-4.7,-9.8,-5.0,-8.4,-7.0,-0.3,0.0,31.3,62.2,148.0,126.6,101.0,26.7,0.0,0.267,0.001,15.86,10.089,7.728,3.387,0.0,9.747,18.961,56.15,45.639,36.168,10.497,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.7,1816.0,2959.7,2962.1,0.0,0.0,0.0,-8.3,-8.0,-4.3,-1.9,0.0,0.0,0.0,81.7,112.0,190.7,193.1,0.0,0.0,0.0,-0.897,1.885,11.726,14.121,0.0,0.0,0.0,13.323,20.845,42.536,44.931,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,907.5,1815.3,4330.0,0.0,0.0,0.0,0.0,-4.5,-8.7,-2.0,0.0,0.0,0.0,0.0,31.5,63.3,169.0,0.0,0.0,0.0,0.0,0.386,1.107,21.411,0.0,0.0,0.0,0.0,9.866,20.067,66.441,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,907.6,1588.3,3186.3,3645.7,227.9,0.0,0.0,-4.4,-7.7,-5.7,-2.3,-0.1,0.0,0.0,31.6,55.3,120.3,141.7,8.9,0.0,0.0,0.555,0.916,11.56,17.362,1.129,0.0,0.0,10.035,17.506,44.74,55.282,3.499,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,907.4,1588.4,3644.2,3411.6,2729.0,683.7,0.0,-4.6,-7.6,-3.8,-8.4,-7.0,-0.3,0.0,31.4,55.4,140.2,126.6,101.0,26.7,0.0,0.288,0.98,15.832,10.08,7.724,3.387,0.0,9.768,17.57,53.752,45.63,36.164,10.497,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,907.5,1815.6,4100.8,2051.0,0.0,0.0,0.0,-4.5,-8.4,-3.2,-1.0,0.0,0.0,0.0,31.5,63.6,158.8,80.0,0.0,0.0,0.0,0.463,1.451,18.907,10.095,0.0,0.0,0.0,9.943,20.411,61.567,31.425,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,1133.3,1362.2,3189.8,683.3,0.0,0.0,0.0,-6.7,-5.8,-2.2,-0.7,0.0,0.0,0.0,53.3,66.2,165.8,35.3,0.0,0.0,0.0,-0.568,1.559,15.058,3.014,0.0,0.0,0.0,11.282,15.779,48.238,10.124,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.6,1136.3,2048.2,4783.2,0.0,0.0,0.0,-4.4,-3.7,-3.8,-4.8,0.0,0.0,0.0,31.6,41.3,77.2,184.2,0.0,0.0,0.0,0.532,2.432,7.277,21.079,0.0,0.0,0.0,10.012,14.282,28.607,70.849,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,1359.7,1590.9,1820.1,1139.1,0.0,0.0,0.0,-8.3,-5.1,-3.9,-0.9,0.0,0.0,0.0,81.7,99.9,116.1,74.1,0.0,0.0,0.0,-0.937,3.478,5.971,5.207,0.0,0.0,0.0,13.283,20.068,24.931,17.057,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,907.9,1590.4,3187.7,2049.8,0.0,0.0,0.0,-4.1,-5.6,-4.3,-2.2,0.0,0.0,0.0,31.9,57.4,121.7,78.8,0.0,0.0,0.0,0.792,3.031,12.942,8.87,0.0,0.0,0.0,10.272,19.621,46.122,30.2,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,907.7,1362.4,3187.6,4784.5,0.0,0.0,0.0,-4.3,-5.6,-4.4,-3.5,0.0,0.0,0.0,31.7,48.4,121.6,185.5,0.0,0.0,0.0,0.655,1.822,12.837,22.307,0.0,0.0,0.0,10.135,16.042,46.017,72.077,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,907.7,1591.5,2958.7,2962.0,227.9,0.0,0.0,-4.3,-4.5,-5.3,-2.0,-0.1,0.0,0.0,31.7,58.5,111.7,115.0,8.9,0.0,0.0,0.613,4.155,10.728,14.005,1.129,0.0,0.0,10.093,20.745,41.538,44.815,3.499,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,907.4,1814.2,4328.5,0.0,0.0,0.0,0.0,-4.6,-9.8,-3.5,0.0,0.0,0.0,0.0,31.4,62.2,167.5,0.0,0.0,0.0,0.0,0.27,0.069,19.824,0.0,0.0,0.0,0.0,9.75,19.029,64.854,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1359.4,2043.0,4329.7,683.7,0.0,0.0,0.0,-8.6,-9.0,-2.3,-0.3,0.0,0.0,0.0,81.4,126.0,282.7,44.7,0.0,0.0,0.0,-1.171,2.029,21.022,3.354,0.0,0.0,0.0,13.049,23.359,66.052,10.464,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1359.7,2045.3,2047.7,1594.8,0.0,0.0,0.0,-8.3,-6.7,-4.3,-1.2,0.0,0.0,0.0,81.7,128.3,130.7,103.8,0.0,0.0,0.0,-0.919,4.417,6.769,7.381,0.0,0.0,0.0,13.301,25.747,28.099,23.971,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.7,1815.0,2732.3,3412.3,2730.0,683.7,0.0,-8.3,-9.0,-3.7,-7.7,-6.0,-0.3,0.0,81.7,111.0,176.3,217.3,174.0,44.7,0.0,-0.888,0.802,11.072,10.748,8.729,3.387,0.0,13.332,19.762,39.512,46.298,37.169,10.497,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,907.9,1362.2,1819.2,3417.3,227.9,0.0,0.0,-4.1,-5.8,-4.8,-2.7,-0.1,0.0,0.0,31.9,48.2,67.2,132.3,8.9,0.0,0.0,0.839,1.586,5.026,15.799,1.13,0.0,0.0,10.319,15.806,23.986,51.349,3.5,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.9,1589.9,1819.2,3416.3,227.9,0.0,0.0,-8.1,-6.1,-4.8,-3.7,-0.1,0.0,0.0,81.9,98.9,115.2,221.3,14.9,0.0,0.0,-0.672,2.512,5.022,14.8,1.129,0.0,0.0,13.548,19.102,23.982,50.35,3.499,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,907.4,1815.6,4328.9,0.0,0.0,0.0,0.0,-4.6,-8.4,-3.1,0.0,0.0,0.0,0.0,31.4,63.6,167.9,0.0,0.0,0.0,0.0,0.368,1.409,20.23,0.0,0.0,0.0,0.0,9.848,20.369,65.26,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,907.2,1362.5,3187.6,1594.7,227.9,0.0,0.0,-4.8,-5.5,-4.4,-1.3,-0.1,0.0,0.0,31.2,48.5,121.6,61.7,8.9,0.0,0.0,0.117,1.917,12.828,7.271,1.129,0.0,0.0,9.597,16.137,46.008,23.861,3.499,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.6,1136.3,2046.8,4101.0,227.9,0.0,0.0,-4.4,-3.7,-5.2,-3.0,-0.1,0.0,0.0,31.6,41.3,75.8,159.0,8.9,0.0,0.0,0.53,2.49,5.831,19.148,1.129,0.0,0.0,10.01,14.34,27.161,61.808,3.499,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,1133.7,1363.2,2960.0,911.0,227.9,0.0,0.0,-6.3,-4.8,-4.0,-1.0,-0.1,0.0,0.0,53.7,67.2,152.0,47.0,11.9,0.0,0.0,-0.168,2.616,12.031,3.915,1.13,0.0,0.0,11.682,16.836,42.841,13.395,3.5,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.9,1816.1,3189.8,683.3,0.0,0.0,0.0,-8.1,-7.9,-2.2,-0.7,0.0,0.0,0.0,81.9,112.1,207.8,44.3,0.0,0.0,0.0,-0.754,1.925,15.054,3.015,0.0,0.0,0.0,13.466,20.885,48.234,10.125,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1134.0,2047.2,2961.8,455.8,0.0,0.0,0.0,-6.0,-4.8,-2.2,-0.2,0.0,0.0,0.0,54.0,103.2,153.8,23.8,0.0,0.0,0.0,0.118,6.233,13.795,2.243,0.0,0.0,0.0,11.968,27.563,44.605,6.983,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.4,1135.6,2046.8,4101.0,227.9,0.0,0.0,-4.6,-4.4,-5.2,-3.0,-0.1,0.0,0.0,31.4,40.6,75.8,159.0,8.9,0.0,0.0,0.311,1.751,5.822,19.134,1.129,0.0,0.0,9.791,13.601,27.152,61.794,3.499,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,907.2,1813.9,4329.7,683.7,0.0,0.0,0.0,-4.8,-10.1,-2.3,-0.3,0.0,0.0,0.0,31.2,61.9,168.7,26.7,0.0,0.0,0.0,0.155,-0.306,21.04,3.353,0.0,0.0,0.0,9.635,18.654,66.07,10.463,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,907.7,1588.3,3188.0,4100.8,0.0,0.0,0.0,-4.3,-7.7,-4.0,-3.2,0.0,0.0,0.0,31.7,55.3,122.0,158.8,0.0,0.0,0.0,0.582,0.874,13.255,18.955,0.0,0.0,0.0,10.062,17.464,46.435,61.615,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1134.0,1818.1,3189.8,455.8,0.0,0.0,0.0,-6.0,-5.9,-2.2,-0.2,0.0,0.0,0.0,54.0,90.1,165.8,23.8,0.0,0.0,0.0,0.172,3.921,15.006,2.243,0.0,0.0,0.0,12.022,22.881,48.186,6.983,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,1133.1,1362.2,2960.0,911.0,227.9,0.0,0.0,-6.9,-5.8,-4.0,-1.0,-0.1,0.0,0.0,53.1,66.2,152.0,47.0,11.9,0.0,0.0,-0.725,1.617,12.034,3.916,1.13,0.0,0.0,11.125,15.837,42.844,13.396,3.5,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,907.7,1590.5,2503.7,5235.3,2729.0,683.7,0.0,-4.3,-5.5,-4.3,-8.7,-7.0,-0.3,0.0,31.7,57.5,94.7,198.3,101.0,26.7,0.0,0.628,3.131,9.216,19.607,7.725,3.386,0.0,10.108,19.721,35.286,74.117,36.165,10.496,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1360.1,2271.1,2274.5,1594.8,0.0,0.0,0.0,-7.9,-8.9,-5.5,-1.2,0.0,0.0,0.0,82.1,141.1,144.5,103.8,0.0,0.0,0.0,-0.544,3.439,6.805,7.38,0.0,0.0,0.0,13.676,27.139,30.505,23.97,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1360.1,2271.1,2274.9,911.1,0.0,0.0,0.0,-7.9,-8.9,-5.1,-0.9,0.0,0.0,0.0,82.1,141.1,144.9,59.1,0.0,0.0,0.0,-0.54,3.423,7.196,4.027,0.0,0.0,0.0,13.68,27.123,30.896,13.507,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1133.6,1137.4,1819.2,3417.3,227.9,0.0,0.0,-6.4,-2.6,-4.8,-2.7,-0.1,0.0,0.0,53.6,57.4,91.2,177.3,11.9,0.0,0.0,-0.224,3.538,5.025,15.797,1.129,0.0,0.0,11.626,15.388,23.985,51.347,3.499,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.2,1589.7,4328.3,2734.7,0.0,0.0,0.0,-4.8,-6.3,-3.7,-1.3,0.0,0.0,0.0,31.2,56.7,167.3,106.7,0.0,0.0,0.0,0.126,2.357,19.708,13.444,0.0,0.0,0.0,9.606,18.947,64.738,41.884,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,907.4,1814.5,4100.8,2051.0,0.0,0.0,0.0,-4.6,-9.5,-3.2,-1.0,0.0,0.0,0.0,31.4,62.5,158.8,80.0,0.0,0.0,0.0,0.314,0.384,18.911,10.094,0.0,0.0,0.0,9.794,19.344,61.571,31.424,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,907.3,1813.8,4556.5,683.7,0.0,0.0,0.0,-4.7,-10.2,-3.5,-0.3,0.0,0.0,0.0,31.3,61.8,176.5,26.7,0.0,0.0,0.0,0.188,-0.342,21.051,3.354,0.0,0.0,0.0,9.668,18.618,68.451,10.464,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.7,1588.3,2503.5,3411.5,2728.0,683.7,0.0,-4.3,-7.7,-4.5,-8.5,-8.0,-0.3,0.0,31.7,55.3,94.5,126.5,100.0,26.7,0.0,0.584,0.916,9.057,9.928,6.728,3.387,0.0,10.064,17.506,35.127,45.478,35.168,10.497,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.7,1816.1,2959.9,4557.4,0.0,0.0,0.0,-8.3,-7.9,-4.1,-2.6,0.0,0.0,0.0,81.7,112.1,190.9,297.4,0.0,0.0,0.0,-0.891,1.893,11.905,21.97,0.0,0.0,0.0,13.329,20.853,42.715,69.37,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,907.4,1814.5,4558.0,0.0,0.0,0.0,0.0,-4.6,-9.5,-2.0,0.0,0.0,0.0,0.0,31.4,62.5,178.0,0.0,0.0,0.0,0.0,0.337,0.314,22.553,0.0,0.0,0.0,0.0,9.817,19.274,69.953,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1133.3,1363.2,2961.2,2506.4,0.0,0.0,0.0,-6.7,-4.8,-2.8,-1.6,0.0,0.0,0.0,53.3,67.2,153.2,130.4,0.0,0.0,0.0,-0.58,2.612,13.205,11.88,0.0,0.0,0.0,11.27,16.832,44.015,37.95,0.0,0.0,0.0
