id,Z-0_MR_AB,Z-1_MR_AB,Z-2_MR_AB,Z-3_MR_AB,Z-4_MR_AB,Z-5_MR_AB,Z-6_MR_AB,I-0_MR_AB,I-1_MR_AB,I-2_MR_AB,I-3_MR_AB,I-4_MR_AB,I-5_MR_AB,I-6_MR_AB,T-0_MR_AB,T-1_MR_AB,T-2_MR_AB,T-3_MR_AB,T-4_MR_AB,T-5_MR_AB,T-6_MR_AB,S-0_MR_AB,S-1_MR_AB,S-2_MR_AB,S-3_MR_AB,S-4_MR_AB,S-5_MR_AB,S-6_MR_AB,chi-0_MR_AB,chi-1_MR_AB,chi-2_MR_AB,chi-3_MR_AB,chi-4_MR_AB,chi-5_MR_AB,chi-6_MR_AB
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,767.5,1370.6,3068.9,1961.7,0.0,0.0,0.0,10.0,17.8,39.9,25.5,0.0,0.0,0.0,39.9,71.2,159.4,101.9,0.0,0.0,0.0,14.054,25.098,56.196,35.921,0.0,0.0,0.0,21.928,39.16,87.681,56.048,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,768.9,1172.4,2071.5,3302.7,224.0,0.0,0.0,10.0,15.2,26.9,42.9,2.9,0.0,0.0,39.9,60.9,107.6,171.6,11.6,0.0,0.0,14.08,21.469,37.933,60.477,4.101,0.0,0.0,21.968,33.498,59.187,94.362,6.399,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,764.9,1340.4,3113.5,3546.7,224.0,0.0,0.0,9.9,17.4,40.4,46.1,2.9,0.0,0.0,39.7,69.6,161.7,184.2,11.6,0.0,0.0,14.006,24.545,57.013,64.946,4.101,0.0,0.0,21.854,38.297,88.956,101.335,6.399,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1122.3,1724.7,3492.2,2442.9,2481.1,671.8,0.0,14.6,22.4,45.4,31.7,32.2,8.7,0.0,87.4,134.4,272.1,190.4,193.3,52.3,0.0,20.55,31.583,63.948,44.733,45.433,12.302,0.0,32.064,49.278,99.777,69.796,70.889,19.195,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,764.3,1342.3,3030.2,870.2,0.0,0.0,0.0,9.9,17.4,39.4,11.3,0.0,0.0,0.0,39.7,69.7,157.4,45.2,0.0,0.0,0.0,13.996,24.58,55.487,15.935,0.0,0.0,0.0,21.837,38.352,86.576,24.864,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,762.6,1540.7,3262.8,2404.5,2442.7,671.8,0.0,9.9,20.0,42.4,31.2,31.7,8.7,0.0,39.6,80.0,169.5,124.9,126.9,34.9,0.0,13.964,28.213,59.747,44.03,44.73,12.302,0.0,21.788,44.021,93.222,68.699,69.791,19.195,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,765.9,1405.0,3009.2,4447.7,0.0,0.0,0.0,9.9,18.2,39.1,57.8,0.0,0.0,0.0,39.8,73.0,156.3,231.1,0.0,0.0,0.0,14.025,25.728,55.103,81.446,0.0,0.0,0.0,21.884,40.142,85.977,127.078,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1119.8,1505.6,3009.1,1534.9,224.0,0.0,0.0,14.5,19.6,39.1,19.9,2.9,0.0,0.0,87.3,117.3,234.5,119.6,17.5,0.0,0.0,20.506,27.57,55.101,28.106,4.101,0.0,0.0,31.995,43.017,85.973,43.854,6.399,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,765.7,1303.3,3261.2,653.7,0.0,0.0,0.0,9.9,16.9,42.4,8.5,0.0,0.0,0.0,39.8,67.7,169.4,34.0,0.0,0.0,0.0,14.022,23.866,59.719,11.971,0.0,0.0,0.0,21.878,37.237,93.178,18.678,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,764.6,1304.1,2337.9,3058.2,2481.2,671.8,0.0,9.9,16.9,30.4,39.7,32.2,8.7,0.0,39.7,67.7,121.5,158.9,128.9,34.9,0.0,14.001,23.88,42.811,56.001,45.435,12.302,0.0,21.845,37.259,66.798,87.377,70.891,19.195,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1120.0,1504.9,3029.9,865.0,224.0,0.0,0.0,14.5,19.5,39.3,11.2,2.9,0.0,0.0,87.3,117.3,236.1,67.4,17.5,0.0,0.0,20.51,27.557,55.483,15.84,4.101,0.0,0.0,32.001,42.997,86.57,24.715,6.399,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,1121.0,1992.8,3110.9,0.0,0.0,0.0,0.0,14.6,25.9,40.4,0.0,0.0,0.0,0.0,87.3,155.3,242.4,0.0,0.0,0.0,0.0,20.527,36.491,56.966,0.0,0.0,0.0,0.0,32.028,56.937,88.884,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,761.4,1315.6,3129.5,3546.0,224.0,0.0,0.0,9.9,17.1,40.6,46.1,2.9,0.0,0.0,39.6,68.3,162.6,184.2,11.6,0.0,0.0,13.942,24.091,57.307,64.933,4.101,0.0,0.0,21.754,37.589,89.415,101.314,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,764.7,1347.3,3024.4,1961.8,0.0,0.0,0.0,9.9,17.5,39.3,25.5,0.0,0.0,0.0,39.7,70.0,157.1,101.9,0.0,0.0,0.0,14.003,24.671,55.381,35.923,0.0,0.0,0.0,21.849,38.494,86.41,56.051,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,765.7,1367.1,3305.3,1323.3,0.0,0.0,0.0,9.9,17.8,42.9,17.2,0.0,0.0,0.0,39.8,71.0,171.7,68.7,0.0,0.0,0.0,14.021,25.033,60.526,24.231,0.0,0.0,0.0,21.876,39.059,94.438,37.808,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,949.0,1530.4,2125.0,1758.7,0.0,0.0,0.0,12.3,19.9,27.6,22.8,0.0,0.0,0.0,61.6,99.4,138.0,114.2,0.0,0.0,0.0,17.378,28.025,38.912,32.204,0.0,0.0,0.0,27.114,43.726,60.713,50.248,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1128.3,1361.7,1889.8,4398.2,0.0,0.0,0.0,14.7,17.7,24.5,57.1,0.0,0.0,0.0,87.9,106.1,147.3,342.7,0.0,0.0,0.0,20.662,24.934,34.605,80.538,0.0,0.0,0.0,32.238,38.905,53.994,125.662,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,769.8,1174.2,2031.9,5068.0,0.0,0.0,0.0,10.0,15.2,26.4,65.8,0.0,0.0,0.0,40.0,61.0,105.6,263.3,0.0,0.0,0.0,14.096,21.501,37.208,92.804,0.0,0.0,0.0,21.994,33.547,58.054,144.801,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,765.3,1340.9,3193.2,870.2,0.0,0.0,0.0,9.9,17.4,41.5,11.3,0.0,0.0,0.0,39.8,69.7,165.9,45.2,0.0,0.0,0.0,14.014,24.555,58.473,15.935,0.0,0.0,0.0,21.866,38.313,91.235,24.863,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,761.0,1504.6,4298.0,4022.2,0.0,0.0,0.0,9.9,19.5,55.8,52.2,0.0,0.0,0.0,39.5,78.2,223.3,208.9,0.0,0.0,0.0,13.936,27.552,78.703,73.653,0.0,0.0,0.0,21.744,42.988,122.799,114.919,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,765.4,1339.2,3156.8,4642.2,0.0,0.0,0.0,9.9,17.4,41.0,60.3,0.0,0.0,0.0,39.8,69.6,164.0,241.2,0.0,0.0,0.0,14.016,24.522,57.806,85.006,0.0,0.0,0.0,21.868,38.262,90.194,132.633,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1122.8,1993.6,3089.7,669.8,0.0,0.0,0.0,14.6,25.9,40.1,8.7,0.0,0.0,0.0,87.5,155.3,240.8,52.2,0.0,0.0,0.0,20.56,36.506,56.578,12.264,0.0,0.0,0.0,32.08,56.959,88.278,19.136,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,763.2,1332.0,3234.9,1535.6,224.0,0.0,0.0,9.9,17.3,42.0,19.9,2.9,0.0,0.0,39.6,69.2,168.0,79.8,11.6,0.0,0.0,13.975,24.39,59.236,28.119,4.101,0.0,0.0,21.804,38.056,92.425,43.873,6.399,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,765.4,1340.6,3234.6,663.6,0.0,0.0,0.0,9.9,17.4,42.0,8.6,0.0,0.0,0.0,39.8,69.6,168.0,34.5,0.0,0.0,0.0,14.016,24.548,59.23,12.151,0.0,0.0,0.0,21.869,38.302,92.416,18.959,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,754.5,1149.7,3029.7,865.0,224.0,0.0,0.0,9.8,14.9,39.3,11.2,2.9,0.0,0.0,39.2,59.7,157.4,44.9,11.6,0.0,0.0,13.817,21.053,55.478,15.84,4.101,0.0,0.0,21.558,32.848,86.562,24.715,6.399,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,763.5,1536.0,4356.5,2011.1,0.0,0.0,0.0,9.9,19.9,56.6,26.1,0.0,0.0,0.0,39.7,79.8,226.3,104.5,0.0,0.0,0.0,13.981,28.127,79.776,36.827,0.0,0.0,0.0,21.814,43.886,124.473,57.461,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,757.2,1579.4,4192.8,2010.9,0.0,0.0,0.0,9.8,20.5,54.5,26.1,0.0,0.0,0.0,39.3,82.0,217.8,104.5,0.0,0.0,0.0,13.865,28.921,76.777,36.823,0.0,0.0,0.0,21.633,45.126,119.794,57.455,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,763.5,1537.3,4415.3,0.0,0.0,0.0,0.0,9.9,20.0,57.3,0.0,0.0,0.0,0.0,39.7,79.9,229.4,0.0,0.0,0.0,0.0,13.982,28.15,80.851,0.0,0.0,0.0,0.0,21.815,43.922,126.151,0.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-itcn_1_smi1_1_s_1,950.3,1571.3,1821.7,1320.6,0.0,0.0,0.0,12.3,20.4,23.7,17.2,0.0,0.0,0.0,61.7,102.0,118.3,85.8,0.0,0.0,0.0,17.401,28.774,33.359,24.182,0.0,0.0,0.0,27.151,44.895,52.049,37.731,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,763.5,1535.6,4372.8,2011.1,0.0,0.0,0.0,9.9,19.9,56.8,26.1,0.0,0.0,0.0,39.7,79.8,227.2,104.5,0.0,0.0,0.0,13.981,28.12,80.074,36.826,0.0,0.0,0.0,21.814,43.875,124.938,57.46,0.0,0.0,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,769.9,1174.4,2064.3,4873.8,0.0,0.0,0.0,10.0,15.3,26.8,63.3,0.0,0.0,0.0,40.0,61.0,107.2,253.2,0.0,0.0,0.0,14.097,21.505,37.801,89.248,0.0,0.0,0.0,21.996,33.554,58.981,139.251,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-itcn_1_smi1_1_s_1,765.4,1343.6,2204.1,3270.4,2666.7,671.8,0.0,9.9,17.4,28.6,42.5,34.6,8.7,0.0,39.8,69.8,114.5,169.9,138.5,34.9,0.0,14.016,24.603,40.361,59.887,48.832,12.302,0.0,21.868,38.388,62.975,93.441,76.192,19.195,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,764.7,1301.8,3327.3,653.7,0.0,0.0,0.0,9.9,16.9,43.2,8.5,0.0,0.0,0.0,39.7,67.6,172.8,34.0,0.0,0.0,0.0,14.003,23.838,60.928,11.971,0.0,0.0,0.0,21.848,37.194,95.066,18.678,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,764.5,1602.7,3491.4,2404.3,2442.6,671.8,0.0,9.9,20.8,45.3,31.2,31.7,8.7,0.0,39.7,83.3,181.4,124.9,126.9,34.9,0.0,13.999,29.347,63.933,44.026,44.728,12.302,0.0,21.842,45.79,99.753,68.694,69.788,19.194,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1122.1,1521.5,3030.5,865.9,224.0,0.0,0.0,14.6,19.8,39.4,11.2,2.9,0.0,0.0,87.4,118.6,236.1,67.5,17.5,0.0,0.0,20.547,27.86,55.493,15.855,4.101,0.0,0.0,32.06,43.47,86.585,24.739,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,937.1,1141.9,3098.5,653.7,0.0,0.0,0.0,12.2,14.8,40.2,8.5,0.0,0.0,0.0,60.9,74.2,201.2,42.4,0.0,0.0,0.0,17.16,20.911,56.738,11.971,0.0,0.0,0.0,26.774,32.627,88.527,18.678,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,948.6,1570.5,1866.8,1990.4,0.0,0.0,0.0,12.3,20.4,24.2,25.8,0.0,0.0,0.0,61.6,102.0,121.2,129.2,0.0,0.0,0.0,17.371,28.758,34.184,36.447,0.0,0.0,0.0,27.103,44.871,53.336,56.868,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,764.2,1337.7,3196.5,2876.8,224.0,0.0,0.0,9.9,17.4,41.5,37.4,2.9,0.0,0.0,39.7,69.5,166.1,149.4,11.6,0.0,0.0,13.994,24.495,58.534,52.679,4.101,0.0,0.0,21.835,38.219,91.329,82.195,6.399,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,765.9,1405.5,3051.9,2630.9,0.0,0.0,0.0,9.9,18.3,39.6,34.2,0.0,0.0,0.0,39.8,73.0,158.5,136.7,0.0,0.0,0.0,14.025,25.738,55.885,48.176,0.0,0.0,0.0,21.883,40.158,87.196,75.167,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,758.7,1166.5,3030.5,865.9,224.0,0.0,0.0,9.9,15.1,39.4,11.2,2.9,0.0,0.0,39.4,60.6,157.4,45.0,11.6,0.0,0.0,13.894,21.361,55.493,15.855,4.101,0.0,0.0,21.678,33.33,86.586,24.739,6.399,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-oh_1_smi1_1_s_1,765.9,1421.0,2844.0,1961.4,0.0,0.0,0.0,9.9,18.5,36.9,25.5,0.0,0.0,0.0,39.8,73.8,147.7,101.9,0.0,0.0,0.0,14.024,26.022,52.079,35.917,0.0,0.0,0.0,21.882,40.601,81.257,56.041,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1128.2,1364.7,1660.9,1327.3,0.0,0.0,0.0,14.7,17.7,21.6,17.2,0.0,0.0,0.0,87.9,106.3,129.4,103.4,0.0,0.0,0.0,20.659,24.99,30.414,24.305,0.0,0.0,0.0,32.233,38.991,47.455,37.922,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,762.6,1545.3,4186.6,0.0,0.0,0.0,0.0,9.9,20.1,54.4,0.0,0.0,0.0,0.0,39.6,80.3,217.5,0.0,0.0,0.0,0.0,13.964,28.296,76.664,0.0,0.0,0.0,0.0,21.787,44.15,119.618,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,759.8,1134.3,2991.1,3344.2,0.0,0.0,0.0,9.9,14.7,38.8,43.4,0.0,0.0,0.0,39.5,58.9,155.4,173.7,0.0,0.0,0.0,13.913,20.771,54.772,61.238,0.0,0.0,0.0,21.708,32.409,85.46,95.549,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,950.5,1528.6,2302.0,1980.4,0.0,0.0,0.0,12.3,19.9,29.9,25.7,0.0,0.0,0.0,61.7,99.3,149.5,128.6,0.0,0.0,0.0,17.405,27.991,42.154,36.264,0.0,0.0,0.0,27.157,43.674,65.772,56.582,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,947.4,1768.7,2841.5,435.1,0.0,0.0,0.0,12.3,23.0,36.9,5.7,0.0,0.0,0.0,61.5,114.8,184.5,28.3,0.0,0.0,0.0,17.348,32.387,52.033,7.967,0.0,0.0,0.0,27.068,50.533,81.186,12.432,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,949.4,1526.4,2370.8,1088.8,0.0,0.0,0.0,12.3,19.8,30.8,14.1,0.0,0.0,0.0,61.6,99.1,153.9,70.7,0.0,0.0,0.0,17.385,27.951,43.413,19.937,0.0,0.0,0.0,27.126,43.612,67.737,31.108,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,759.2,1386.0,2741.9,2876.9,224.0,0.0,0.0,9.9,18.0,35.6,37.4,2.9,0.0,0.0,39.4,72.0,142.4,149.4,11.6,0.0,0.0,13.903,25.379,50.209,52.681,4.101,0.0,0.0,21.692,39.599,78.34,82.197,6.399,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,756.7,986.1,1619.6,1528.6,224.0,0.0,0.0,9.8,12.8,21.0,19.9,2.9,0.0,0.0,39.3,51.2,84.1,79.4,11.6,0.0,0.0,13.857,18.058,29.657,27.992,4.101,0.0,0.0,21.62,28.175,46.273,43.676,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1117.1,1682.8,4024.4,0.0,0.0,0.0,0.0,14.5,21.9,52.3,0.0,0.0,0.0,0.0,87.0,131.1,313.6,0.0,0.0,0.0,0.0,20.455,30.816,73.693,0.0,0.0,0.0,0.0,31.916,48.081,114.983,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1122.3,1521.8,3069.6,870.3,0.0,0.0,0.0,14.6,19.8,39.9,11.3,0.0,0.0,0.0,87.5,118.6,239.2,67.8,0.0,0.0,0.0,20.551,27.867,56.21,15.936,0.0,0.0,0.0,32.065,43.48,87.703,24.865,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,943.1,1361.9,2143.4,1310.5,0.0,0.0,0.0,12.2,17.7,27.8,17.0,0.0,0.0,0.0,61.2,88.4,139.2,85.1,0.0,0.0,0.0,17.27,24.938,39.249,23.997,0.0,0.0,0.0,26.947,38.911,61.239,37.443,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1128.5,1321.2,2127.5,3285.1,0.0,0.0,0.0,14.7,17.2,27.6,42.7,0.0,0.0,0.0,87.9,103.0,165.8,256.0,0.0,0.0,0.0,20.665,24.194,38.959,60.155,0.0,0.0,0.0,32.243,37.749,60.786,93.859,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,768.2,1371.0,3231.3,2437.1,0.0,0.0,0.0,10.0,17.8,42.0,31.7,0.0,0.0,0.0,39.9,71.2,167.9,126.6,0.0,0.0,0.0,14.067,25.105,59.17,44.628,0.0,0.0,0.0,21.948,39.171,92.322,69.633,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,758.4,1490.0,4478.6,0.0,0.0,0.0,0.0,9.8,19.4,58.2,0.0,0.0,0.0,0.0,39.4,77.4,232.7,0.0,0.0,0.0,0.0,13.887,27.284,82.011,0.0,0.0,0.0,0.0,21.667,42.57,127.961,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,763.2,1334.8,3030.8,870.2,0.0,0.0,0.0,9.9,17.3,39.4,11.3,0.0,0.0,0.0,39.6,69.3,157.4,45.2,0.0,0.0,0.0,13.976,24.442,55.498,15.935,0.0,0.0,0.0,21.806,38.137,86.593,24.863,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1128.5,1962.4,2089.1,1983.5,0.0,0.0,0.0,14.7,25.5,27.1,25.8,0.0,0.0,0.0,87.9,152.9,162.8,154.6,0.0,0.0,0.0,20.665,35.935,38.255,36.321,0.0,0.0,0.0,32.243,56.069,59.689,56.671,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,764.2,1333.4,3193.7,870.2,0.0,0.0,0.0,9.9,17.3,41.5,11.3,0.0,0.0,0.0,39.7,69.3,165.9,45.2,0.0,0.0,0.0,13.993,24.417,58.483,15.935,0.0,0.0,0.0,21.833,38.097,91.25,24.863,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,765.2,1340.6,3151.6,5117.6,0.0,0.0,0.0,9.9,17.4,40.9,66.5,0.0,0.0,0.0,39.7,69.6,163.7,265.8,0.0,0.0,0.0,14.011,24.549,57.711,93.711,0.0,0.0,0.0,21.862,38.303,90.045,146.217,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1128.5,1965.3,1909.3,1333.5,0.0,0.0,0.0,14.7,25.5,24.8,17.3,0.0,0.0,0.0,87.9,153.1,148.8,103.9,0.0,0.0,0.0,20.664,35.987,34.963,24.418,0.0,0.0,0.0,32.242,56.15,54.552,38.1,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,762.6,1128.3,1757.5,1730.2,447.9,0.0,0.0,9.9,14.7,22.8,22.5,5.8,0.0,0.0,39.6,58.6,91.3,89.9,23.3,0.0,0.0,13.964,20.661,32.182,31.682,8.203,0.0,0.0,21.787,32.238,50.213,49.433,12.798,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,761.1,1508.6,3367.5,4415.7,2442.7,671.8,0.0,9.9,19.6,43.7,57.3,31.7,8.7,0.0,39.5,78.4,174.9,229.4,126.9,34.9,0.0,13.938,27.625,61.664,80.859,44.73,12.302,0.0,21.747,43.102,96.214,126.163,69.792,19.195,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,940.8,1220.0,2838.7,2437.0,0.0,0.0,0.0,12.2,15.8,36.9,31.6,0.0,0.0,0.0,61.1,79.2,184.3,158.2,0.0,0.0,0.0,17.227,22.34,51.982,44.625,0.0,0.0,0.0,26.879,34.857,81.107,69.628,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,760.5,1508.3,4252.5,0.0,0.0,0.0,0.0,9.9,19.6,55.2,0.0,0.0,0.0,0.0,39.5,78.4,220.9,0.0,0.0,0.0,0.0,13.926,27.62,77.871,0.0,0.0,0.0,0.0,21.729,43.095,121.5,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1127.0,2158.8,3315.4,669.7,0.0,0.0,0.0,14.6,28.0,43.1,8.7,0.0,0.0,0.0,87.8,168.2,258.3,52.2,0.0,0.0,0.0,20.638,39.532,60.71,12.263,0.0,0.0,0.0,32.201,61.68,94.725,19.133,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,766.2,1110.1,2263.4,2188.5,224.0,0.0,0.0,10.0,14.4,29.4,28.4,2.9,0.0,0.0,39.8,57.7,117.6,113.7,11.6,0.0,0.0,14.03,20.328,41.447,40.075,4.101,0.0,0.0,21.89,31.718,64.669,62.529,6.399,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,758.2,1174.3,3068.3,870.2,0.0,0.0,0.0,9.8,15.3,39.8,11.3,0.0,0.0,0.0,39.4,61.0,159.4,45.2,0.0,0.0,0.0,13.884,21.503,56.186,15.935,0.0,0.0,0.0,21.663,33.551,87.666,24.864,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,766.0,1149.5,2028.5,1528.6,224.0,0.0,0.0,9.9,14.9,26.3,19.9,2.9,0.0,0.0,39.8,59.7,105.4,79.4,11.6,0.0,0.0,14.027,21.05,37.145,27.991,4.101,0.0,0.0,21.887,32.844,57.957,43.674,6.399,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1,759.0,983.9,1845.6,3302.1,224.0,0.0,0.0,9.9,12.8,24.0,42.9,2.9,0.0,0.0,39.4,51.1,95.9,171.5,11.6,0.0,0.0,13.899,18.017,33.796,60.467,4.101,0.0,0.0,21.687,28.111,52.732,94.345,6.399,0.0,0.0
